idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
225, 2009,2009,0.0004923343658447266,0.7887468338012695,0.9999998211860657,1.0,1.0
226," April 20, 1992",20 April 1992,0.0004937648773193359,1.5434155464172363,0.9709787964820862,1.0,0.6666666666666666
227, Coachella 2011,Coachella,0.0004858970642089844,1.1642122268676758,0.8718898892402649,0.6666666666666666,0.6666666666666666
228," Gary Numan, TJ Swan, and Boy George.","Gary Numan, TJ Swan and Boy George",0.0004990100860595703,2.3016555309295654,0.9736144542694092,1.0,1.0
229," ""Through The Wire""",Through The Wire,0.0005002021789550781,1.165595293045044,0.8254292011260986,1.0,1.0
230, An apology.,an apology,0.00048542022705078125,0.7880587577819824,0.9413027763366699,1.0,1.0
231, 50 Cent,50 Cent,0.0005102157592773438,0.7893815040588379,1.0000001192092896,1.0,1.0
232, The Dr. Donda West Foundation.,The Dr. Donda West Foundation,0.0005049705505371094,1.7336251735687256,0.9901136755943298,1.0,1.0
233, Romance language,Spanish is the Romance language and the Indo-European language with the largest number of native speakers in the world.,0.0004909038543701172,0.5953648090362549,0.5637457966804504,0.18181818181818182,0.18181818181818182
234," Videoconferencing can offer students the opportunity to learn by participating in two-way communication forums, visit other parts of the world to speak with their peers, and visit museums and educational facilities through virtual field trips.",participating in two-way communication forums,0.00048661231994628906,8.177887678146362,0.49181708693504333,0.2857142857142857,0.2857142857142857
235, AT&T Corporation,AT&T Corporation,0.0004951953887939453,0.7863562107086182,0.9999998807907104,1.0,1.0
236, 1991,1991,0.0004832744598388672,0.7856540679931641,1.0,1.0,1.0
237, 45 million.,"There are 45 million Hispanophones who speak Spanish as a first or second language in the United States,",0.0004868507385253906,0.976773738861084,0.40200579166412354,0.19999999999999998,0.19999999999999998
238, 1985,1985,0.0004858970642089844,0.7863554954528809,1.0,1.0,1.0
239, Coronary artery disease and multiple post-operative factors due to or as a consequence of liposuction and mammoplasty.,"""coronary artery disease and multiple post-operative factors due to or as a consequence of liposuction and mammoplasty""",0.0004894733428955078,4.764281511306763,0.9636074900627136,1.0,1.0
240, The Cosmos Rocks,The Cosmos Rocks,0.0004904270172119141,0.7873871326446533,1.0000001192092896,1.0,1.0
241, Change.org,Change.org,0.0005068778991699219,0.6003170013427734,1.0000001192092896,1.0,1.0
242, Foxy Brown,Foxy Brown,0.0005009174346923828,0.7879908084869385,1.0,1.0,1.0
243, Freddie Mercury,Freddie Mercury,0.000484466552734375,0.5972552299499512,1.0,1.0,1.0
244, Andre Aboolian,Andre Aboolian,0.00048732757568359375,0.977402925491333,1.0,1.0,1.0
245, 2013,2013,0.0004973411560058594,0.785365104675293,1.0,1.0,1.0
246, Spanish,Spanish is currently the most widely taught non-English language,0.00048613548278808594,0.4093973636627197,0.4769556224346161,0.18181818181818182,0.18181818181818182
247," ""Killer Queen""",Killer Queen,0.0004937648773193359,1.1641390323638916,0.9525207281112671,1.0,1.0
248," 80,000","80,000",0.0004966259002685547,0.977025032043457,1.0,1.0,1.0
249, The College Dropout,College Dropout,0.0005035400390625,0.7880330085754395,0.9553427696228027,0.8,0.8
250, The Dr. Donda West Foundation.,Kanye West Foundation,0.0004951953887939453,1.7330873012542725,0.6788262128829956,0.5,0.5
251, All six of Kanye West's solo studio albums have gone platinum.,6,0.00077056884765625,2.677905559539795,0.218172088265419,0.0,0.0
252," ""Chipmunk soul""",chipmunk soul,0.00048804283142089844,1.3549494743347168,0.9576674699783325,1.0,1.0
253, Ten number one DVDs.,ten,0.0004992485046386719,1.1644625663757324,0.5720217823982239,0.4,0.4
254, Because the video and audio don't have to be relayed through a central point.,they don't have to be relayed through a central point,0.0004868507385253906,3.4388864040374756,0.684012234210968,0.7692307692307692,0.7692307692307692
255, Larry King Live,Larry King Live,0.0004990100860595703,0.7882609367370605,1.0,1.0,1.0
256, Bob Dylan and Johnny Cash.,Bob Dylan and Johnny Cash,0.00048470497131347656,1.3558626174926758,0.9838969707489014,1.0,1.0
257, AIDS,HIV/AIDS,0.0004951953887939453,0.40903520584106445,0.8787699937820435,0.6666666666666666,0.6666666666666666
258, Beck,Beck,0.00048613548278808594,0.4100818634033203,1.0,1.0,1.0
259," The states of New Mexico and Texas have a significant Hispanic population, and Spanish is still widely spoken in these areas due to their historical ties to Mexico and the presence of Spanish-speaking communities.",The geographical isolation and unique political history of this territory,0.0005123615264892578,7.228271245956421,0.24177563190460205,0.13333333333333333,0.13333333333333333
260, Greatest Hits II,Greatest Hits II,0.0004971027374267578,0.7870950698852539,0.9999999403953552,1.0,1.0
261," Puerto Rico was able to maintain its Spanish language and culture because of its relatively small, densely populated island and the fact that it was not flooded with a large influx of English-speaking settlers like the vast territory acquired from Mexico in the 19th century.","Puerto Rico was able to maintain its Spanish language, culture, and identity because the relatively small, densely populated island",0.00048089027404785156,9.690257549285889,0.9015095233917236,0.5538461538461538,0.49230769230769234
262, Sean Fennessey of The Village Voice.,Simon Vozick-Levinson,0.0004961490631103516,1.9239301681518555,0.3780221939086914,0.0,0.0
263," November 20, 2007","November 20, 2007",0.0004885196685791016,1.542945384979248,1.0000001192092896,1.0,1.0
264, The State of the Union Addresses and other presidential speeches are translated to Spanish.,The State of the Union Addresses and other presidential speeches are translated to Spanish,0.0004875659942626953,3.0585968494415283,0.9922918677330017,1.0,1.0
265, Polaris High School,Polaris High School,0.0005016326904296875,0.9759204387664795,1.0,1.0,1.0
266, February 2004,February 2004,0.0004956722259521484,0.9753038883209229,1.0,1.0,1.0
267, The United Kingdom.,United Kingdom,0.0004913806915283203,0.9764101505279541,0.8928201198577881,0.8,0.8
268, 2005,September 2005,0.0004990100860595703,0.7872707843780518,0.8575043678283691,0.6666666666666666,0.6666666666666666
269," 72,000 people.","72,000",0.0004966259002685547,1.3533377647399902,0.701367199420929,0.8,0.8
270, April 2012,April 2012,0.000514984130859375,0.9753091335296631,1.0,1.0,1.0
271, an inspiration.,influential,0.0004856586456298828,0.7873952388763428,0.41566771268844604,0.0,0.0
272," Education, business, telemedicine, and remote work.",Rural,0.0004863739013671875,2.3010435104370117,0.3230409026145935,0.0,0.0
273, Hawaii,Hawaii,0.0006787776947021484,0.4091372489929199,1.0,1.0,1.0
274," May 16, 2008","May 16, 2008",0.0004870891571044922,1.5573902130126953,1.0000001192092896,1.0,1.0
275, Munich.,Munich,0.0004987716674804688,0.5971624851226807,0.9746180772781372,1.0,1.0
276, Clark Atlanta University,Nanjing University,0.0004851818084716797,0.7871363162994385,0.5634517669677734,0.4,0.4
277, Arizona,Arizona,0.00048470497131347656,0.42279958724975586,1.0,1.0,1.0
278, Over 30 million digital songs in the United States.,over 30 million,0.0004963874816894531,2.3012726306915283,0.476632297039032,0.5,0.5
279, EMI/Capitol Records.,John Reid,0.0004954338073730469,1.5440685749053955,0.1522611677646637,0.0,0.0
280, ISDN or IP.,IP,0.0005013942718505859,1.167027473449707,0.7134742736816406,0.5,0.5
281, Live and still image streaming.,still image streaming,0.0004887580871582031,1.3558578491210938,0.8584296703338623,0.7499999999999999,0.7499999999999999
282, 250 hours,250,0.00048542022705078125,0.7868032455444336,0.6105999946594238,0.6666666666666666,0.6666666666666666
283," No, New Mexico does not have an official language.",the state has no official language.,0.0004944801330566406,2.298537492752075,0.5779382586479187,0.4,0.4
284, Videophone calls,videoconferencing,0.0004971027374267578,0.7883272171020508,0.5037584900856018,0.0,0.0
285, Queen,Queen,0.0004870891571044922,0.40770959854125977,1.0,1.0,1.0
286," Yes, there are studies on Hispanic-American language, such as the work of Calvin Veltman, who studied English language adoption by Hispanophone immigrants.","Calvin Veltman undertook, for the National Center for Education Statistics and for the Hispanic Policy Development Project",0.00048065185546875,5.901547193527222,0.4743803143501282,0.19999999999999998,0.09999999999999999
287," ""Fat Bottomed Girls"" and ""Bicycle Race""","""Fat Bottomed Girls"" and ""Bicycle Race""",0.0004901885986328125,2.488725185394287,1.0,1.0,1.0
288, 6,3,0.0004909038543701172,0.5991804599761963,0.7423207759857178,0.0,0.0
289," Kanye West has participated in various charitable efforts, including the ""Kanye West Foundation"" (now known as the ""Dr. Donda West Foundation"") which aimed to battle dropout and illiteracy rates, and the ""Ed in '08"" campaign to improve education. He has also supported Hurricane Katrina relief, the Millions More Movement, and the Terrence Higgins Trust, among others.","100 Black Men of America, a Live Earth concert benefit, World Water Day rally",0.0005028247833251953,14.810317993164062,0.3078151345252991,0.0,0.0
290, Judas Priest,Metallica,0.0004942417144775391,0.7879047393798828,0.3949197828769684,0.0,0.0
291," Multiple locations, including remote offices, homes, schools, hospitals, and more.",two or more,0.0005011558532714844,3.245227575302124,0.1512703001499176,0.15384615384615383,0.15384615384615383
292, Human rights concerns.,human rights concerns,0.00048828125,0.9774148464202881,0.9642771482467651,1.0,1.0
293," The United States, particularly in South Florida, New York City, Los Angeles, and Washington, D.C.","mostly to Florida, but New York City and Houston are other destinations). The largest concentration of Venezuelans in the United States is in South Florida",0.0005099773406982422,4.38146710395813,0.5759329795837402,0.48780487804878053,0.2926829268292683
294, Continuous Presence.,Continuous Presence,0.0005006790161132812,0.7900950908660889,0.9495840072631836,1.0,1.0
295, The Glow in the Dark Tour.,Glow in the Dark tour,0.0004911422729492188,1.5628750324249268,0.9656742811203003,0.9090909090909091,0.9090909090909091
296, Island Def Jam,Island Def Jam,0.0004937648773193359,0.7877154350280762,1.0,1.0,1.0
297, English,"English is the dominant language of business, education, government, religion, media, culture, civil society, and the public sphere.",0.00048804283142089844,0.4080078601837158,0.5279738903045654,0.10526315789473684,0.10526315789473684
298, 54%,54%,0.0004944801330566406,0.7892184257507324,0.9999999403953552,1.0,1.0
299, Daniel Ramos,Daniel Ramos,0.0004978179931640625,0.5987346172332764,1.0,1.0,1.0
300, Telemedicine and telenursing applications.,telemedicine,0.00048470497131347656,1.9225139617919922,0.8901251554489136,0.4,0.4
301," Brian May's father, who custom-built his signature guitar, the Red Special, which was purposely designed to feedback.",Roy Thomas Baker,0.0004942417144775391,4.569977760314941,0.10911668837070465,0.0,0.0
302, Ed McPherson,Ed McPherson,0.0005030632019042969,0.9889154434204102,1.0,1.0,1.0
303, The Hilton hotel near Gateshead.,Tup Tup Palace nightclub,0.0005092620849609375,1.5443310737609863,0.30987340211868286,0.0,0.0
304, Over 32 million albums and 100 million digital downloads worldwide.,32 million,0.0004949569702148438,2.6764614582061768,0.5339688062667847,0.33333333333333337,0.33333333333333337
305, 46664 Concert,the 46664 Concert,0.0004911422729492188,0.9774847030639648,0.9106643199920654,0.8,0.8
306, Brian May and Roger Taylor,Brian May and Roger Taylor,0.0004980564117431641,1.1646578311920166,1.0,1.0,1.0
307, My Beautiful Dark Twisted Fantasy,My Beautiful Dark Twisted Fantasy,0.0004963874816894531,1.3541233539581299,1.0,1.0,1.0
308, Three times.,3,0.000499725341796875,0.7867531776428223,0.49992337822914124,0.0,0.0
309," ""Runaway""","""Runaway""",0.0004947185516357422,0.9793887138366699,1.0000001192092896,1.0,1.0
310," Kanye West's third album, Graduation, marked a shift towards a more atmospheric, rock-tinged, electronic-influenced sound, incorporating elements of European Britpop and Euro-disco, American alternative and indie-rock, and his native Chicago house.","more atmospheric, rock-tinged, electronic-influenced soundscape",0.0004870891571044922,9.889578580856323,0.3299211859703064,0.27906976744186046,0.27906976744186046
311, New Zealand,New Zealand,0.0004897117614746094,0.5975103378295898,1.0,1.0,1.0
312, Omari,Omari,0.0004973411560058594,0.5964663028717041,1.0,1.0,1.0
313, Flash Gordon,Flash Gordon,0.0004949569702148438,0.596318244934082,1.0000001192092896,1.0,1.0
314, Jimi Hendrix,Jimi Hendrix,0.000484466552734375,0.982917070388794,1.0000001192092896,1.0,1.0
315, The 2009 MTV Video Music Awards.,2009 MTV Video Music Awards,0.0004940032958984375,1.9208707809448242,0.9541464447975159,0.9090909090909091,0.9090909090909091
316," Las Vegas, Nevada.","Las Vegas, Nevada",0.0004868507385253906,1.164766550064087,0.9732741713523865,1.0,1.0
317, 2005 and 2015,2005 and 2015,0.0004928112030029297,1.5425994396209717,1.0,1.0,1.0
318," Kanye West has identified as a Christian, stating that he has accepted Jesus as his Savior.",Christian,0.0004792213439941406,3.6215102672576904,0.4634116291999817,0.11764705882352941,0.11764705882352941
319, Pastelle Clothing line.,clothing line,0.0004863739013671875,1.1661224365234375,0.8087016344070435,0.8,0.8
320, IP and ISDN-based videoconferencing.,IP,0.0004954338073730469,2.1088802814483643,0.4327279329299927,0.33333333333333337,0.33333333333333337
321," ""Green Eggs and Ham""",Green Eggs and Ham,0.00048613548278808594,1.3547601699829102,0.9169226288795471,1.0,1.0
322, 3,3,0.0004951953887939453,0.5975065231323242,1.0,1.0,1.0
323, Taylor Swift,Taylor Swift,0.0004937648773193359,0.5980057716369629,1.0,1.0,1.0
324," Yes, the Hispanic population is highly relevant to the American media, with over 45 million Hispanophones in the US, making it the second-largest Hispanic population in the world.","local television advertising expenditures for the Hispanic market have increased much from 1999 to 2003, with growth of 58 percent and 43 percent, respectively.",0.00048065185546875,7.032437324523926,0.47052115201950073,0.1509433962264151,0.1509433962264151
325, Chicago,Chicago,0.0004889965057373047,0.40782690048217773,1.0,1.0,1.0
326, Portishead,Portishead,0.0004897117614746094,0.787212610244751,1.0,1.0,1.0
327, The Game,The Game,0.0004935264587402344,0.5970609188079834,0.9999999403953552,1.0,1.0
328, John Deacon,John Deacon,0.0004832744598388672,0.7855958938598633,1.0,1.0,1.0
329, Arnold Schwarzenegger,Arnold Schwarzenegger,0.0004916191101074219,1.165942668914795,1.0,1.0,1.0
330," New Mexico, western Texas, southern Colorado, southwestern Kansas, and Oklahoma panhandle.","most of New Mexico, western Texas, southern Colorado, southwestern Kansas, and Oklahoma panhandle were part of the territory of Santa Fe de Nuevo México",0.0004913806915283203,3.432741641998291,0.6852008700370789,0.6111111111111112,0.6111111111111112
331, Village Voice Media senior editor Ben Westhoff.,Ben Westhoff,0.0004885196685791016,1.9221789836883545,0.5955548286437988,0.4444444444444445,0.4444444444444445
332, A multi-point control unit (MCU) is a device that enables simultaneous videoconferencing among three or more remote points by interconnecting calls from several sources.,call management system,0.0004930496215820312,6.461677551269531,0.24177004396915436,0.07142857142857142,0.07142857142857142
333, Glastonbury Festival 2015,Glastonbury Festival,0.0004925727844238281,1.7319436073303223,0.9414805769920349,0.8,0.8
334, Evel Knievel,"Robert ""Evel"" Knievel",0.00048542022705078125,0.9765992164611816,0.7576166391372681,0.8,0.8
335," Florida, California, and Texas.","The states of the United States where most Nicaraguans migrated to include Florida, California and Texas.",0.0004971027374267578,1.5422251224517822,0.46192026138305664,0.4,0.4
336," Yes, Spanish was spoken in the Americas by Europeans since the 16th century.",Spanish was the language spoken by the first permanent European settlers in North America.,0.0004851818084716797,3.4314017295837402,0.7810707092285156,0.6666666666666666,0.3703703703703704
337," Videoconferencing is useful for real-time telemedicine and telenursing applications, such as diagnosis, consulting, and transmission of medical images.",real-time telemedicine,0.0004940032958984375,5.897871971130371,0.6623504161834717,0.2727272727272727,0.2727272727272727
338, The Donda West Law.,"""Donda West Law""",0.0005118846893310547,1.3540480136871338,0.9176062345504761,0.8571428571428571,0.8571428571428571
339, Mick Rock,Mick Rock,0.0005033016204833984,0.5967533588409424,1.0,1.0,1.0
340, A Night at the Opera,A Night at the Opera,0.0004801750183105469,1.1645252704620361,1.0,1.0,1.0
341, 2015,2015,0.0004928112030029297,0.7860722541809082,1.0,1.0,1.0
342, Queen II,Queen II,0.0004906654357910156,0.596787691116333,1.0,1.0,1.0
343, 18,eighteen,0.00048089027404785156,0.5963640213012695,0.8655341267585754,0.0,0.0
344," ""Radio Ga Ga""",Radio Ga Ga,0.0004911422729492188,1.1631693840026855,0.9221859574317932,1.0,1.0
345, A protest to music.,a protest to music,0.0004868507385253906,1.1647849082946777,0.993767499923706,1.0,1.0
346, The Armenian Apostolic Church at the Cathedral of St. James.,Armenian Apostolic Church at the Cathedral of St. James,0.0004930496215820312,2.678969383239746,0.9806029200553894,0.9473684210526316,0.9473684210526316
347," St. Augustine, Florida","St. Augustine, Florida",0.0004863739013671875,1.1631138324737549,1.0000001192092896,1.0,1.0
348, Hot Space,Hot Space,0.0005028247833251953,0.5969617366790771,1.0000001192092896,1.0,1.0
349, Three,3,0.0004839897155761719,0.4118654727935791,0.8656187057495117,0.0,0.0
350, Videoteleconference,videoteleconference,0.0004930496215820312,0.975388765335083,1.0,1.0,1.0
351, New Mexico has been speaking Spanish since the 16th century.,Spanish has been spoken in the New Mexico-Colorado border and the contemporary U.S.–Mexico border since the 16th century,0.000484466552734375,2.6752960681915283,0.8624701499938965,0.5806451612903225,0.3870967741935483
352, 2011,2008,0.0004982948303222656,0.7857232093811035,0.7426915764808655,0.0,0.0
353, Adidas,Adidas,0.0004782676696777344,0.40927553176879883,1.0,1.0,1.0
354, My Beautiful Dark Twisted Fantasy,My Beautiful Dark Twisted Fantasy,0.0004916191101074219,1.3547585010528564,1.0,1.0,1.0
355," Kensal Green, West London","Kensal Green, West London",0.00048661231994628906,1.3532378673553467,1.0,1.0,1.0
356, Yeezy Season 3,Yeezy Season 3,0.0004851818084716797,1.354365587234497,1.0,1.0,1.0
357, Barack Obama,President Barack Obama,0.0004851818084716797,0.5996577739715576,0.9674756526947021,0.8,0.8
358," The United States, Japan, and Australia.","United States, Japan, and Australia",0.0004889965057373047,1.9207954406738281,0.9568295478820801,0.9090909090909091,0.9090909090909091
359, Rockabilly,British music hall,0.0004894733428955078,0.7884001731872559,0.24936214089393616,0.0,0.0
360," California, Nevada, Arizona, Utah, western Colorado, and southwestern Wyoming.","California, Nevada, Arizona, Utah, western Colorado and southwestern Wyoming became part of the Mexican territory of Alta California",0.0004906654357910156,3.0530831813812256,0.6300080418586731,0.6666666666666666,0.6666666666666666
361, My Beautiful Dark Twisted Fantasy,Yeezus,0.0004901885986328125,1.3542110919952393,0.12608753144741058,0.0,0.0
362," ""Stone Cold Crazy""",Stone Cold Crazy,0.00048804283142089844,1.164931297302246,0.9161369204521179,1.0,1.0
363," Yes, the Salvadoran population in the United States is still growing, with an estimated 1.1 million Salvadoran immigrants in the US as of 2008, and the number continuing to grow due to family reunification and new arrivals.",the United States continued to grow in the 1990s and 2000s as a result of family reunification and new arrivals fleeing a series of natural disasters,0.0004942417144775391,9.494611740112305,0.44002565741539,0.5,0.40625000000000006
364, Queen Rocks,Queen Rocks,0.0004928112030029297,0.5970478057861328,1.0000001192092896,1.0,1.0
365, Alexis Phifer,Alexis Phifer,0.0004832744598388672,0.7864563465118408,1.0000001192092896,1.0,1.0
366," Yes, many people in the United States speak Spanish fluently, with 45 million Hispanophones speaking Spanish as a first or second language.",Puerto Ricans are the least likely to be proficient in Spanish,0.0004878044128417969,5.704221963882446,0.5592002868652344,0.1818181818181818,0.12121212121212123
367, Fatburger,KW Foods LLC,0.0004966259002685547,0.5970537662506104,0.20751890540122986,0.0,0.0
368, Jimmy Kimmel Live!,Jimmy Kimmel Live!,0.0005056858062744141,1.1653962135314941,1.0,1.0,1.0
369, Kanye West's second arrest was for felony attempted robbery and misdemeanor battery after he allegedly grabbed a photographer's camera and charged at him.,scuffle involving a photographer outside the famous Tup Tup Palace nightclub in Newcastle,0.00048613548278808594,5.134160280227661,0.1868675947189331,0.10526315789473685,0.10526315789473685
370," ""Keep Yourself Alive""",Keep Yourself Alive,0.0004897117614746094,1.165116786956787,0.8860145807266235,1.0,1.0
371, Mobile applications that allow for live and still image streaming.,mobile,0.000484466552734375,2.299906015396118,0.5429132580757141,0.18181818181818182,0.18181818181818182
372, The Blueprint,Foxy Brown,0.0004916191101074219,0.5996270179748535,0.15429122745990753,0.0,0.0
373, Sacha Baron Cohen,Sacha Baron Cohen,0.0004935264587402344,0.9762043952941895,1.0,1.0,1.0
374," ""Bohemian Rhapsody""",Bohemian Rhapsody,0.0004906654357910156,1.7338719367980957,0.9617322087287903,1.0,1.0
375," Both, but Spanish is more prevalent in New Mexico.",the continuous arrival of Mexican settlers increases the number of Spanish-speakers.,0.0004925727844238281,2.298396110534668,0.6212165951728821,0.09523809523809525,0.09523809523809525
376," ""We Will Rock You"" and ""We Are the Champions""","""We Will Rock You"" and the rock ballad ""We Are the Champions""",0.0004858970642089844,2.6786491870880127,0.9440104961395264,0.8571428571428571,0.8571428571428571
377, Amber Rose,Amber Rose,0.0004932880401611328,0.5979044437408447,1.0000001192092896,1.0,1.0
378, Matthew Trammell,Matthew Trammell,0.0004801750183105469,0.9778761863708496,1.0,1.0,1.0
379, 2007,2007,0.0004911422729492188,0.7877285480499268,1.0000001192092896,1.0,1.0
380, 1979,1979,0.0004975795745849609,0.7863454818725586,0.9999999403953552,1.0,1.0
381, Sweden,Germany,0.0004889965057373047,0.4090452194213867,0.6807328462600708,0.0,0.0
382, Graduation,Graduation,0.00048041343688964844,0.5964453220367432,1.0,1.0,1.0
383, Queen,Queen,0.0004849433898925781,0.4108998775482178,1.0,1.0,1.0
384," St. Louis, Missouri.","St. Louis, Missouri",0.0004940032958984375,1.3551385402679443,0.9823359251022339,1.0,1.0
385, 2001,2000,0.0004916191101074219,0.7871966361999512,0.7803661823272705,0.0,0.0
386, Bob Dylan,Bob Dylan,0.0004849433898925781,0.5975456237792969,1.0000001192092896,1.0,1.0
387, Dr. Aboolian,Andre Aboolian,0.0004942417144775391,1.165555715560913,0.6642786860466003,0.5,0.5
388," ""Keep Yourself Alive""",Keep Yourself Alive,0.000476837158203125,1.1682500839233398,0.8860145807266235,1.0,1.0
389," No, California was not a bilingual state.","California constitutional convention of 1849 had eight Californio participants; the resulting state constitution was produced in English and Spanish,",0.00048422813415527344,1.9193434715270996,0.5153096318244934,0.23076923076923078,0.15384615384615385
390, Knebworth in 1986.,Knebworth,0.0004825592041015625,1.9213154315948486,0.733208954334259,0.5,0.5
391," Kanye West was widely criticized, and President George W. Bush called his comment ""one of the most disgusting moments"" of his presidency.",Rick Kaplan cut off the microphone and then cut away to Chris Tucker,0.0005035400390625,5.326665639877319,0.11845843493938446,0.1142857142857143,0.05714285714285715
392, Jon Brion,Jon Brion,0.00049591064453125,0.7866628170013428,1.0000001192092896,1.0,1.0
393, Up to 1:500.,1:500,0.0004928112030029297,1.5415377616882324,0.7638221383094788,0.6666666666666666,0.6666666666666666
394, Brian May,May,0.0004868507385253906,0.6007716655731201,0.6230345964431763,0.6666666666666666,0.6666666666666666
395, The mid-1990s.,mid-1990s,0.0004878044128417969,1.5423791408538818,0.9608926773071289,0.8,0.8
396, Brittany Murphy,Brittany Murphy,0.0004887580871582031,0.5987608432769775,1.0000001192092896,1.0,1.0
397, Fatburger,Fatburger,0.0004982948303222656,0.5979330539703369,1.0,1.0,1.0
398, Greatest Hits II,Greatest Hits II,0.0005071163177490234,0.7885391712188721,0.9999999403953552,1.0,1.0
399, Marx Brothers,Marx Brothers,0.0004942417144775391,0.5997066497802734,1.0000001192092896,1.0,1.0
400, We Will Rock You,We Will Rock You,0.0004923343658447266,0.9753849506378174,1.0,1.0,1.0
401, Yeezy Boosts,Adidas Yeezy Boosts,0.0004937648773193359,1.16554594039917,0.8649296760559082,0.8,0.8
402, Brian May,Brian May,0.0004909038543701172,0.5978362560272217,1.000000238418579,1.0,1.0
403, 20,20,0.0004954338073730469,0.598851203918457,1.0000001192092896,1.0,1.0
404, 58,58,0.0004971027374267578,0.596637487411499,1.0,1.0,1.0
405, 2,2,0.0004925727844238281,0.5983748435974121,1.0,1.0,1.0
406, Louis Vuitton,Louis Vuitton,0.0004839897155761719,0.9766607284545898,1.0,1.0,1.0
407, Best New Artist,Best New Artist,0.0004911422729492188,0.7874376773834229,1.0,1.0,1.0
408, 1977,1977,0.0004913806915283203,0.7854959964752197,1.0,1.0,1.0
409," July 13, 1985",13 July 1985,0.00048232078552246094,1.5408587455749512,0.9720618724822998,1.0,0.6666666666666666
410, A Day at the Races,A Day at the Races,0.0004968643188476562,1.16379714012146,1.0000001192092896,1.0,1.0
411, Montreux,Montreux,0.0004947185516357422,0.7857184410095215,1.0,1.0,1.0
412, Roy Thomas Baker,Mike Stone,0.0004909038543701172,0.7857708930969238,0.4060888886451721,0.0,0.0
413, Hawaii,Hawaii,0.0004925727844238281,0.4092445373535156,1.0,1.0,1.0
414, 1992,1992,0.0004858970642089844,0.7875707149505615,1.0,1.0,1.0
415, Puff Daddy,Puff Daddy,0.0004811286926269531,0.7850713729858398,1.0,1.0,1.0
416, Twice,twice,0.0004966259002685547,0.4092123508453369,1.0,1.0,1.0
417, 15 years,15,0.0004839897155761719,0.7867262363433838,0.6599615812301636,0.6666666666666666,0.6666666666666666
418, A record deal.,gangsta image,0.0004973411560058594,0.9763829708099365,0.2019987404346466,0.0,0.0
419, 2,twice,0.0004932880401611328,0.5983643531799316,0.5129031538963318,0.0,0.0
420," Yes, many Cubans in the United States speak Spanish.",most are fluent in Spanish,0.0004916191101074219,2.48594069480896,0.6079797148704529,0.2857142857142857,0.2857142857142857
421," The most populated cities with Venezuelans are in South Florida, especially the suburbs of Doral and Weston.","Some of the urban areas with a high Venezuelan community include Miami, New York City, Los Angeles, and Washington, D.C.",0.0005056858062744141,4.1921186447143555,0.6935572624206543,0.31578947368421056,0.21052631578947367
422, He said he got A's and B's.,A's and B's,0.0004909038543701172,2.108802556991577,0.7840055823326111,0.7142857142857143,0.7142857142857143
423," September 11, 2008","September 11, 2008",0.0004963874816894531,1.5435359477996826,1.0,1.0,1.0
424, 1990,1990,0.00048661231994628906,0.7864115238189697,1.0,1.0,1.0
425," New Mexico's unique cultural and historical context, as well as its geographical isolation, have contributed to its relatively low profile in American-Spanish speaking society.",Because of its relative isolation from other Spanish-speaking areas over most of its 400-year existence,0.0005190372467041016,6.089820384979248,0.5944340229034424,0.2790697674418605,0.186046511627907
426, A rapper.,rapper,0.0004968643188476562,0.7880280017852783,0.8445785641670227,0.6666666666666666,0.6666666666666666
427, Paul McCartney,Paul McCartney,0.0004932880401611328,0.5969336032867432,1.0000001192092896,1.0,1.0
428, 2014,February 11,0.00048542022705078125,0.7872569561004639,0.42298126220703125,0.0,0.0
429, Universal Music Group,Universal Music Group,0.0004799365997314453,0.7848942279815674,1.0,1.0,1.0
430," French, German, Italian, Chinese, and Spanish are popular languages among American students.","French (14.4%), German (7.1%), Italian (4.5%), American Sign language (4.3%), Japanese (3.7%), and Chinese (2.4%)",0.0004897117614746094,3.431548833847046,0.6503411531448364,0.4242424242424242,0.24242424242424246
431, 1821,After the Mexican War of Independence from Spain,0.0004830360412597656,0.7854044437408447,0.3484393358230591,0.0,0.0
432," ""Slow Jamz""","""Slow Jamz""",0.0004813671112060547,1.1646168231964111,1.0,1.0,1.0
433, 2 years,2,0.0005028247833251953,0.7876033782958984,0.4720177948474884,0.6666666666666666,0.6666666666666666
434, The Dr. Donda West Foundation.,The Dr. Donda West Foundation,0.0005106925964355469,1.7313907146453857,0.9901136755943298,1.0,1.0
435, Beyoncé,Beyoncé,0.0004909038543701172,0.5983693599700928,1.0,1.0,1.0
436, Freddie Mercury,Freddie Mercury,0.0005059242248535156,0.598613977432251,1.0,1.0,1.0
437, High-speed Internet connectivity.,High speed Internet connectivity,0.0004887580871582031,1.1644198894500732,0.9051523208618164,1.0,1.0
438," ""My Fairy King""",My Fairy King,0.0004858970642089844,1.1637706756591797,0.8756149411201477,1.0,1.0
439," No, Spanish is the second most spoken language in the U.S., but other languages such as Chinese, French, German, and Italian are not as widely spoken or popular as Spanish.",totals remain relatively small in relation to the total U.S population.,0.0005097389221191406,7.22716760635376,0.22355656325817108,0.18604651162790697,0.18604651162790697
440, The U.S. Social Security Administration (SSA) has the world's largest administrative judicial system.,U.S.,0.0004930496215820312,4.0015709400177,0.27218201756477356,0.23529411764705882,0.23529411764705882
441, The United States.,United States,0.0004935264587402344,0.9759476184844971,0.8440276384353638,0.8,0.8
