idx,generated_response,ground_truth,ir_time,generate_time,bert_score
269,The United States.,United States,0.0009996891021728516,0.6933953762054443,0.8440276384353638
270,Western Armenian.,Western Armenian,0.0009615421295166016,0.6396830081939697,0.9739585518836975
271,Baghdad.,Baghdad,0.0009799003601074219,0.6154012680053711,0.951193630695343
272,The relational model solved the problem of databases where information was missing by splitting data into normalized tables with optional elements moved to separate tables only if needed.,relational,0.0009887218475341797,1.7073121070861816,0.47280457615852356
273,The superscript equal sign is a modifier letter for unaspiration.,⟨t˭⟩,0.0009319782257080078,1.03129243850708,0.24877826869487762
274,"""pin""",pin,0.0010046958923339844,0.6493890285491943,0.9100319743156433
275,Breathed-voiced or murmured.,breathy-voiced,0.00095367431640625,0.8756446838378906,0.7308727502822876
276,Voiceless consonants.,Voiceless consonants,0.000990152359008789,0.7189278602600098,0.9598091244697571
277,A blotter sheet.,blotter sheet,0.0009682178497314453,0.7355082035064697,0.9150630831718445
278,fricatives.,aspirated stops.,0.0009670257568359375,0.6824731826782227,0.20433638989925385
279,Workload and access patterns.,Physical design,0.0009448528289794922,0.7803249359130859,0.29945066571235657
280,2nd century AD.,2nd,0.0009646415710449219,0.7798092365264893,0.29912638664245605
281,⟨b̤⟩ or ⟨bʱ⟩.,"⟨b̤⟩, with the diacritic",0.0009684562683105469,1.000762701034546,0.8680664300918579
282,31 pages.,31,0.0009827613830566406,0.6848139762878418,0.49528074264526367
283,Voiceless aspiration.,Voiceless aspiration,0.0009601116180419922,0.6716251373291016,0.9752783179283142
284,A modern DBMS typically relies on a standard operating system to provide multitasking and networking support.,standard operating system,0.0009517669677734375,1.2979345321655273,0.5721634030342102
285,Ionic and Aeolic.,Ionic and Aeolic,0.0009469985961914062,0.7088751792907715,0.9676148891448975
286,"Customary units (in North America) or surface area (in most other countries, using the ISO 216 system).",length and width,0.0009639263153076172,1.5060200691223145,0.30950307846069336
287,"No, DBMS stores information in multiple places, including memory and external storage.",several types of storage,0.0009570121765136719,1.1770820617675781,0.43279337882995605
288,a glottal stop or fricative [ʔ h ɦ].,glottal stop or fricative,0.0010077953338623047,1.1944732666015625,0.8752456903457642
289,SQL.,a set-oriented language,0.0009622573852539062,0.6053693294525146,0.20828545093536377
290,ISO 216,ISO 216,0.0009343624114990234,0.6448190212249756,1.0
291,A4.,A3,0.001018524169921875,0.6596918106079102,0.7422524690628052
292,Allophonic.,allophonic,0.000982046127319336,0.7288408279418945,0.9824819564819336
293,"In a navigational system, information is stored in a single record with unused items not being placed in the database.",in a single record,0.0009672641754150391,1.470186710357666,0.3593514561653137
294,debuccalization.,debuccalization,0.0010333061218261719,0.7116632461547852,0.9650366902351379
295,"Yes, the semantics of query languages can be tuned according to suitable abstractions of the concrete domain of data.",according to suitable abstractions of the concrete domain of data,0.0009982585906982422,1.4004511833190918,0.6153298616409302
296,Standard paper sizes based on customary units.,standard paper sizes,0.0009531974792480469,0.849229097366333,0.9172074198722839
297,"A DBMS (Database Management System) is a software system that stores, manages, and retrieves data in an organized and efficient manner.","to allow the definition, creation, querying, update, and administration of databases",0.0009672641754150391,1.6175127029418945,0.5378721952438354
298,35%,35%,0.0009686946868896484,0.6436779499053955,1.0000001192092896
299,Paperfoam is biodegradable and can be recycled with ordinary paper.,biodegradable,0.000949859619140625,1.1186285018920898,0.6523707509040833
300,Fatty tissue of animals.,fatty tissue,0.0009653568267822266,0.7632954120635986,0.8658829927444458
301,Object databases and object-relational databases provide an object-oriented language (sometimes as extensions to SQL) to solve the problem of object-relational impedance mismatch.,object-oriented language,0.0010013580322265625,1.739318609237671,0.6434485912322998
302,"Cai Lun, a 2nd-century AD Han court eunuch.",Cai Lun,0.0010139942169189453,1.185302734375,0.6754751205444336
303,The Golden Age.,Golden Age,0.0010194778442382812,0.6952366828918457,0.9333413243293762
304,China.,China,0.0009791851043701172,0.6110436916351318,0.945481538772583
305,"No, INGRES moved to the emerging SQL standard over time.",INGRES moved to the emerging SQL standard,0.0009646415710449219,1.0629653930664062,0.9071582555770874
306,A CAFS accelerator is a hardware disk controller with programmable search capabilities.,a hardware disk controller with programmable search capabilities,0.0009529590606689453,1.1748535633087158,0.7249373197555542
307,A key is used to uniquely define a particular record and link related data back together in the relational model.,uniquely defining a particular record,0.0009124279022216797,1.3729376792907715,0.5397038459777832
308,1971,1971,0.0009546279907226562,0.648296594619751,1.0
309,"A common view of the database, independent of different external view structures.",common,0.0009298324584960938,1.1065244674682617,0.18045096099376678
310,"Chalk or china clay, or additives.",Additives,0.0009915828704833984,0.8977952003479004,0.4356374740600586
311,Logical data model.,logical,0.0009400844573974609,0.6924962997436523,0.619037389755249
312,Korean.,Korean,0.0010044574737548828,0.6060233116149902,0.9580930471420288
313,IMS (Information Management System),"SQL/DS, and, later, Database 2 (DB2)",0.0009560585021972656,0.7833938598632812,0.12938685715198517
314,Koine Greek grammarians.,Greek grammarians,0.0009610652923583984,0.7608213424682617,0.8643338680267334
315,SQL (Structured Query Language),CODASYL approach,0.0009415149688720703,0.776597261428833,0.11947660148143768
316,Aspirated.,aspirated,0.0009827613830566406,0.6849091053009033,0.9514827728271484
317,90%,90%,0.0009365081787109375,0.6556682586669922,1.0
318,Muddy consonants.,Muddy consonants,0.0009877681732177734,0.7307360172271729,0.9717607498168945
319,database technology.,database technology,0.00095367431640625,0.6548879146575928,0.933946430683136
320,Oxalic acid.,oxalic,0.0009572505950927734,0.6965072154998779,0.7146947979927063
321,Enterprise database management.,enterprise database management,0.0009710788726806641,0.6905901432037354,0.9576462507247925
322,lignin.,lignin,0.0009469985961914062,0.6441032886505127,0.9718020558357239
