idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
126,Indian Navy officers.,Indian Navy officers,1.4075841903686523,0.8660223484039307,0.973548710346222,1.0,1.0,Who was impressed by the demonstration of EMALS by General Atomics?
127,The Athabasca oil sands.,Athabasca oil sands,0.3007497787475586,0.994875431060791,0.9654768109321594,0.8571428571428571,0.8571428571428571,What is Canada's only surface bitumen mine?
128,The multinational nature of Barça's primary board.,multinational nature,0.4137802124023437,1.160062551498413,0.5077205896377563,0.3636363636363636,0.3636363636363636,Of what element of Barcelona's board did Espanyol disapprove?
129,Sichuan and Qinghai.,Sichuan and Qinghai,0.2397718429565429,0.7973675727844238,0.9740006327629088,1.0,1.0,Which Chinese provinces used to be the eastern part of Tibet?
130,Recitations of sacred texts or celebrations of various festivals.,recitations of sacred texts,0.3094651699066162,1.0779786109924316,0.8043652772903442,0.6153846153846153,0.6153846153846153,What do the chants often contain?
131,Training and coordination.,this is the first aircraft carrier in their possession,0.3316950798034668,0.8591554164886475,0.0657436698675155,0.0,0.0,Why did the Chinese PLA Navy need 4-5 years for Liaoning to reach full capacity?
132,1960s.,1960s,0.3690168857574463,0.7769057750701904,0.9640717506408693,1.0,1.0,When did European powers grant independence to their colonies in Africa?
133,1822.,1822,0.3096859455108642,0.8617265224456787,0.965772271156311,1.0,1.0,When was Ireland's police force established?
134,"140,000 square kilometers.","142,000 square kilometres",0.5479848384857178,0.9984006881713868,0.892041802406311,0.5,0.5,What is the area amount of the Canadian asphalt deposits?
135,1798.,1798,0.3128631114959717,0.8676564693450928,0.9719501733779908,1.0,1.0,When were the Marine Police created in the UK?
136,Shaking a hand.,shaking a hand,0.2875139713287353,0.7008142471313477,0.968376874923706,1.0,1.0,What is an example of a voluntary intent of a message related to nonverbal communication?
137,Queen Elizabeth class.,Queen Elizabeth,0.292618989944458,0.8631021976470947,0.7898396253585815,0.8,0.8,Which class of aircraft carriers is being constructed to replace the Invincible-class carriers?
138,"for giving short answers based on given context.
        user
        Context information is below.
        ------------------------------------------------
        However, internal strife within the dynasty and the strong localism of the various fiefs and political-religious factions led to a long series of internal conflicts. The minister family Rinpungpa, based in Tsang (West Central Tibet), dominated politics after 1435. In 1565 they were overthrown by the Tsangpa Dynasty of Shigatse which expanded its power in different directions of Tibet in the following decades and favoured the Karma Kagyu sect.
The 5th Dalai Lama is known for unifying the Tibetan heartland under the control of the Gelug school of Tibetan Buddhism, after defeating the rival Kagyu and Jonang sects and the secular ruler, the Tsangpa prince, in a prolonged civil war. His efforts were successful in part because of aid from Güshi Khan, the Oirat leader of the Khoshut Khanate. With Güshi Khan as a largely uninvolved overlord, the 5th Dalai Lama and his intimates established a civil administration which is referred to by historians as the Lhasa state. This Tibetan regime or government is also referred to as the Ganden Phodrang.
Qing dynasty rule in Tibet began with their 1720 expedition to the country when they expelled the invading Dzungars. Amdo came under Qing control in 1724, and eastern Kham was incorporated into neighbouring Chinese provinces in 1728. Meanwhile, the Qing government sent resident commissioners called Ambans to Lhasa. In 1750 the Ambans and the majority of the Han Chinese and Manchus living in Lhasa were killed in a riot, and Qing troops arrived quickly and suppressed the rebels in the next year. Like the preceding Yuan dynasty, the Manchus of the Qing dynasty exerted military and administrative control of the region, while granting it a degree of political autonomy. The Qing commander publicly executed a number of supporters of the rebels and, as in 1723 and 1728, made changes in the political structure and drew up a formal organization plan. The Qing now restored the Dalai Lama as ruler, leading the governing council called Kashag, but elevated the role of Ambans to include more direct involvement in Tibetan internal affairs. At the same time the Qing took steps to counterbalance the power of the aristocracy by adding officials recruited from the clergy to key posts.
For several decades, peace reigned in Tibet, but in 1792 the Qing Qianlong Emperor sent a large Chinese army into Tibet to push the invading Nepalese out. This prompted yet another Qing reorganization of the Tibetan government, this time through a written plan called the ""Twenty-Nine Regulations for Better Government in Tibet"". Qing military garrisons staffed with Qing troops were now also established near the Nepalese border. Tibet was dominated by the Manchus in various stages in the 18th century, and the years immediately following the 1792 regulations were the peak of the Qing imperial commissioners' authority; but there was no attempt to make Tibet a Chinese province.
This period also saw some contacts with Jesuits and Capuchins from Europe, and in 1774 a Scottish nobleman, George Bogle, came to Shigatse to investigate prospects of trade for the British East India Company. However, in the 19th century the situation of foreigners in Tibet grew more tenuous. The British Empire was encroaching from northern India into the Himalayas, the Emirate of Afghanistan and the Russian Empire were expanding into Central Asia and each power became suspicious of the others' intentions in Tibet.
In 1904, a British expedition to Tibet, spurred in part by a fear that Russia was extending its power into Tibet as part of The Great Game, invaded the country, hoping that negotiations with the 13th Dalai Lama would be more effective than with Chinese representatives. When the British-led invasion reached Tibet on December 12, 1903, an armed confrontation with the ethnic Tibetans resulted in the Massacre of Chumik Shenko, which resulted in 600 fatalities amongst the Tibetan forces, compared to only 12 on the British side. Afterwards, in 1904 Francis Younghusband imposed a treaty known as the Treaty of Lhasa, which was subsequently repudiated and was succeeded by a 1906 treaty signed between Britain and China.
After the Xinhai Revolution (1911–12) toppled the Qing dynasty and the last Qing troops were escorted out of Tibet, the new Republic of China apologized for the actions of the Qing and offered to restore the Dalai Lama's title. The Dalai Lama refused any Chinese title and declared himself ruler of an independent Tibet. In 1913, Tibet and Mongolia concluded a treaty of mutual recognition. For the next 36 years, the 13th Dalai Lama and the regents who succeeded him governed Tibet.
---------------------
Afterwards, in 1904 Francis Younghusband imposed a treaty known as the Treaty of Lhasa, which was subsequently repudiated and was succeeded by a 1906 treaty signed between Britain and China.
After the Xinhai Revolution (1911–12) toppled the Qing dynasty and the last Qing troops were escorted out of Tibet, the new Republic of China apologized for the actions of the Qing and offered to restore the Dalai Lama's title. The Dalai Lama refused any Chinese title and declared himself ruler of an independent Tibet. In 1913, Tibet and Mongolia concluded a treaty of mutual recognition. For the next 36 years, the 13th Dalai Lama and the regents who succeeded him governed Tibet. During this time, Tibet fought Chinese warlords for control of the ethnically Tibetan areas in Xikang and Qinghai (parts of Kham and Amdo) along the upper reaches of the Yangtze River. In 1914 the Tibetan government signed the Simla Accord with Britain, ceding the South Tibet region to British India. The Chinese government denounced the agreement as illegal.
After the Dalai Lama's government fled to Dharamsala, India, during the 1959 Tibetan Rebellion, it established a rival government-in-exile. Afterwards, the Central People's Government in Beijing renounced the agreement and began implementation of the halted social and political reforms. During the Great Leap Forward, between 200,000 and 1,000,000 Tibetans died, and approximately 6,000 monasteries were destroyed during the Cultural Revolution. In 1962 China and India fought a brief war over the disputed South Tibet and Aksai Chin regions. Although China won the war, Chinese troops withdrew north of the McMahon Line, effectively ceding South Tibet to India.
In 1980, General Secretary and reformist Hu Yaobang visited Tibet and ushered in a period of social, political, and economic liberalization. At the end of the decade, however, analogously to the Tiananmen Square protests of 1989, monks in the Drepung and Sera monasteries started protesting for independence, and so the government halted reforms and started an anti-separatist campaign. Human rights organisations have been critical of the Beijing and Lhasa governments' approach to human rights in the region when cracking down on separatist convulsions that have occurred around monasteries and cities, most recently in the 2008 Tibetan unrest.
Tibet has some of the world's tallest mountains, with several of them making the top ten list. Mount Everest, located on the border with Nepal, is, at 8,848 metres (29,029 ft), the highest mountain on earth. Several major rivers have their source in the Tibetan Plateau (mostly in present-day Qinghai Province). These include the Yangtze, Yellow River, Indus River, Mekong, Ganges, Salween and the Yarlung Tsangpo River (Brahmaputra River). The Yarlung Tsangpo Grand Canyon, along the Yarlung Tsangpo River, is among the deepest and longest canyons in the world.
The Indus and Brahmaputra rivers originate from a lake (Tib: Tso Mapham) in Western Tibet, near Mount Kailash. The mountain is a holy pilgrimage site for both Hindus and Tibetans. The Hindus consider the mountain to be the abode of Lord Shiva. The Tibetan name for Mt. Kailash is Khang Rinpoche. Tibet has numerous high-altitude lakes referred to in Tibetan as tso or co. These include Qinghai Lake, Lake Manasarovar, Namtso, Pangong Tso, Yamdrok Lake, Siling Co, Lhamo La-tso, Lumajangdong Co, Lake Puma Yumco, Lake Paiku, Lake Rakshastal, Dagze Co and Dong Co. The Qinghai Lake (Koko Nor) is the largest lake in the People's Republic of China.
The atmosphere is severely dry nine months of the year, and average annual snowfall is only 18 inches (46 cm), due to the rain shadow effect. Western passes receive small amounts of fresh snow each year but remain traversible all year round. Low temperatures are prevalent throughout these western regions, where bleak desolation is unrelieved by any vegetation bigger than a low bush, and where wind sweeps unchecked across vast expanses of arid plain. The Indian monsoon exerts some influence on eastern Tibet. Northern Tibet is subject to high temperatures in the summer and intense cold in the winter.
The main crops grown are barley, wheat, buckwheat, rye, potatoes, and assorted fruits and vegetables.
---------------------
The Qinghai Lake (Koko Nor) is the largest lake in the People's Republic of China.
The atmosphere is severely dry nine months of the year, and average annual snowfall is only 18 inches (46 cm), due to the rain shadow effect. Western passes receive small amounts of fresh snow each year but remain traversible all year round. Low temperatures are prevalent throughout these western regions, where bleak desolation is unrelieved by any vegetation bigger than a low bush, and where wind sweeps unchecked across vast expanses of arid plain. The Indian monsoon exerts some influence on eastern Tibet. Northern Tibet is subject to high temperatures in the summer and intense cold in the winter.
The main crops grown are barley, wheat, buckwheat, rye, potatoes, and assorted fruits and vegetables. Tibet is ranked the lowest among China’s 31 provinces on the Human Development Index according to UN Development Programme data. In recent years, due to increased interest in Tibetan Buddhism, tourism has become an increasingly important sector, and is actively promoted by the authorities. Tourism brings in the most income from the sale of handicrafts. These include Tibetan hats, jewelry (silver and gold), wooden items, clothing, quilts, fabrics, Tibetan rugs and carpets. The Central People's Government exempts Tibet from all taxation and provides 90% of Tibet's government expenditures. However most of this investment goes to pay migrant workers who do not settle in Tibet and send much of their income home to other provinces.
From January 18–20, 2010 a national conference on Tibet and areas inhabited by Tibetans in Sichuan, Yunnan, Gansu and Qinghai was held in China and a substantial plan to improve development of the areas was announced. The conference was attended by General secretary Hu Jintao, Wu Bangguo, Wen Jiabao, Jia Qinglin, Li Changchun, Xi Jinping, Li Keqiang, He Guoqiang and Zhou Yongkang, all members of CPC Politburo Standing Committee signaling the commitment of senior Chinese leaders to development of Tibet and ethnic Tibetan areas. The plan calls for improvement of rural Tibetan income to national standards by 2020 and free education for all rural Tibetan children. China has invested 310 billion yuan (about 45.6 billion U.S. dollars) in Tibet since 2001. ""Tibet's GDP was expected to reach 43.7 billion yuan in 2009, up 170 percent from that in 2000 and posting an annual growth of 12.3 percent over the past nine years.""
Historically, the population of Tibet consisted of primarily ethnic Tibetans and some other ethnic groups. According to tradition the original ancestors of the Tibetan people, as represented by the six red bands in the Tibetan flag, are: the Se, Mu, Dong, Tong, Dru and Ra. Other traditional ethnic groups with significant population or with the majority of the ethnic group residing in Tibet (excluding a disputed area with India) include Bai people, Blang, Bonan, Dongxiang, Han, Hui people, Lhoba, Lisu people, Miao, Mongols, Monguor (Tu people), Menba (Monpa), Mosuo, Nakhi, Qiang, Nu people, Pumi, Salar, and Yi people.
Religion is extremely important to the Tibetans and has a strong influence over all aspects of their lives. Bön is the ancient religion of Tibet, but has been almost eclipsed by Tibetan Buddhism, a distinctive form of Mahayana and Vajrayana, which was introduced into Tibet from the Sanskrit Buddhist tradition of northern India. Tibetan Buddhism is practiced not only in Tibet but also in Mongolia, parts of northern India, the Buryat Republic, the Tuva Republic, and in the Republic of Kalmykia and some other parts of China. During China's Cultural Revolution, nearly all Tibet's monasteries were ransacked and destroyed by the Red Guards. A few monasteries have begun to rebuild since the 1980s (with limited support from the Chinese government) and greater religious freedom has been granted – although it is still limited. Monks returned to monasteries across Tibet and monastic education resumed even though the number of monks imposed is strictly limited. Before the 1950s, between 10 and 20% of males in Tibet were monks.
Muslims have been living in Tibet since as early as the 8th or 9th century. In Tibetan cities, there are small communities of Muslims, known as Kachee (Kache), who trace their origin to immigrants from three main regions: Kashmir (Kachee Yul in ancient Tibetan), Ladakh and the Central Asian Turkic countries. Islamic influence in Tibet also came from Persia.
        ------------------------------------------------
        Answer the question with a super short answer.
        Question:
        What was the PRC criticized for?
        
        assistant
         Human rights abuses and treatment of Tibetans.",corruption and political repression,0.2949309349060058,1.1149139404296875,0.3038890957832336,0.0017969451931716,0.0017969451931716,What was the PRC criticized for ?
139,"The Washington Naval Treaty of 1922, which limited the construction of new heavy surface combat ships.",Washington Naval Treaty of 1922,0.4386520385742187,1.6564693450927734,0.81353360414505,0.4761904761904761,0.4761904761904761,"What caused early aircraft carriers to be made up of conversions of ships that were previously cargo ships, cruisers or battlecruisers?"
140,4,four,0.4077651500701904,0.7582683563232422,0.8942000865936279,0.0,0.0,In how many directions does the Buddha of Swayambhu look?
141,Police are a public sector service.,public sector,2.08500075340271,1.017448663711548,0.6423329710960388,0.5,0.5,What kind of service are police?
142,Bitumen.,bitumen feedstock,0.3082654476165771,0.7957024574279785,0.6677465438842773,0.6666666666666666,0.6666666666666666,What is the liquefied mixture called? 
143,Canada has the second-largest proven oil reserves in the world.,second-largest,0.352421760559082,1.2412784099578855,0.3878207504749298,0.3076923076923077,0.3076923076923077,Where does Canada rank in world's oil supplies?
144,"Nations risk significant political impacts if a carrier is lost or used in conflict because it can compromise their strategic influence and military capabilities, potentially leading to loss of territory, resources, and prestige.",Today's aircraft carriers are so expensive,0.2599804401397705,2.2807505130767822,0.4083262085914612,0.05,0.05,Why do nations risk significant political impacts if a carrier is lost or even used in conflict?
145,Tsampa.,tsampa,0.3271715641021728,0.6820518970489502,0.9808768033981324,1.0,1.0,What is dough made from barley flour called?
146,"In a simple model, information or content is sent in the form of spoken language.",spoken language,0.3329880237579345,1.1733028888702393,0.6153501272201538,0.2352941176470588,0.2352941176470588,What is the meaning of bhasa?
147,Drilling fluid additive.,fluid additives,0.3424267768859863,0.8948500156402588,0.6571517586708069,0.8,0.8,What purpose does Selenizza have in the drilling industry?
148,Marc and Isambard Brunel.,Samuel Ryland Phipson,0.2807619571685791,0.8584356307983398,0.2593350410461426,0.0,0.0,What friend of Claridge's was helpful in introducing asphalt for use in pavements?
149,There is no information in the given context that Cruyff refused to play for a team.,Real Madrid,0.3381552696228027,1.605746507644653,0.1699732989072799,0.0,0.0,What team did favorite play Luis Figo leave Barcelona to join?
150,Liberia is considered one of the world's poorest countries.,one of the world's poorest countries,0.3197457790374756,0.928981065750122,0.7261528968811035,0.8235294117647058,0.8235294117647058,What is Liberia considered around the world economically? 
151,"Khuden, a Mongolian prince.",Mongolian prince Khuden,0.4376437664031982,1.0647757053375244,0.9646165370941162,0.8571428571428571,0.5714285714285715,Who gained temporal power in Tibet in the 1240s?
152,Powder or granular material of various particle sizes.,granular,0.3739757537841797,1.1407904624938965,0.6027310490608215,0.2222222222222222,0.2222222222222222,In what form is Selenizza offered?
153,"Natural deposits of asphalt/bitumen are found in various locations, including: 
1. Selenice, Albania (Selenizza mine)
2. Oil sands in Alberta, Canada
3. Tar sands in Utah, US
4. Underlying petroleum deposits on the west coast of North America, used by indigenous peoples.",once-living things,0.4613950252532959,3.812836408615112,0.0590964779257774,0.0,0.0,What are the sources of natural deposits of asphalt?
154,Korea and Japan.,Korea and Japan,0.2641053199768066,0.880861759185791,0.9764156937599182,1.0,1.0,Which countries adopted the 'prefecture system' from China?
155,Tibet is ranked the lowest among China's 31 provinces on the Human Development Index according to UN Development Programme data.,lowest,0.2786502838134765,1.5980544090270996,0.3299895524978637,0.0909090909090909,0.0909090909090909,Where is Tibet ranked among China's 31 provinces on the UN's Human Development Index?
156,Anthroposemiotics.,anthroposemiotics,0.3122768402099609,0.7726230621337891,0.978690266609192,1.0,1.0,What is the study of human communication called?
157,Tbilisi.,Tbilisi,0.3651337623596191,0.8636717796325684,0.9607057571411132,1.0,1.0,What was Admiral Flota Sovetskovo Soyuza Kuznetsov renamed?
158,"Since it is difficult to develop a broad range of skills, communications professionals often specialize in one or two areas.",it is difficult to develop such a broad range of skills,0.5763461589813232,1.614518165588379,0.6166746616363525,0.6451612903225806,0.6451612903225806,Why do communications professionals typically specialize in only one or two areas of communication?
159,There is no mention of a person named Nunez in the provided text.,wages and discipline,0.2482051849365234,1.2456727027893066,-0.0330050624907016,0.0,0.0,What was Nunez known to be strict about?
160,The Irish Constabulary Act of 1822.,Irish Constabulary Act,0.3042030334472656,1.213590145111084,0.862412691116333,0.6666666666666666,0.6666666666666666,Which law established Ireland's police?
161,It did not provide good weather resistance and permanence.,solidifies,0.3172314167022705,1.2002460956573486,-0.0186045616865158,0.0,0.0,What did bitumen when used as a paint not do correctly?
162,Henry and John Fielding.,Henry and John Fielding,0.2806427478790283,0.962743043899536,0.9797624945640564,1.0,1.0,Who started the Bow Street detectives?
163,10 years.,10 years,0.2432606220245361,0.8106660842895508,0.951340675354004,1.0,1.0,What is the required education for males on Tuvalu?
164,"The Tibetan government was not abolished, but rather, it was reorganized and controlled by the Qing dynasty from 1720 onwards.",1959,0.4673657417297363,1.7356727123260498,0.1395009160041809,0.0,0.0,When did the USAF stop appointing warrant officers?
165,The London Review.,London Review,0.3629515171051025,0.8641204833984375,0.9492578506469728,0.8,0.8,Where was 'Preventive Police' published?
166,50 men.,50,0.2711141109466553,0.8685979843139648,0.5945426225662231,0.6666666666666666,0.6666666666666666,How many temples are present in Kathmandu's Durbar Square?
167,Núñez's presidency.,Núñez's presidency,0.2901899814605713,1.018406629562378,0.9876844882965088,1.0,1.0,What did the resulting split in the Boixos Nois group cause many to support?
168,Textile arts and quilting.,textile arts and quilting,0.2478268146514892,0.7323150634765625,0.9892654418945312,1.0,1.0,What arts does Liberia have a rich history of?
169,"CATOBAR and STOBAR carriers are capable of displacing 75,000 tonnes or greater.",Supercarriers,0.2733106613159179,1.7046716213226318,0.2431428432464599,0.0,0.0,"What type of carrier is capable of displacing 75,000 tonnes or greater?"
170,There is no mention of Gamper committing suicide in the provided text.,30 July 1930,0.4792718887329101,1.3559980392456057,0.0976478680968284,0.0,0.0,When did Gamper commit suicide?
171,El Clásico.,El Clásico,0.3566203117370605,0.7764089107513428,0.9855237007141112,1.0,1.0,What is the game between the rivals Barcelona and Real Madrid called?
172,There is no information about a match played in 1943.,11–1,0.3204479217529297,1.3104941844940186,0.1621563136577606,0.0,0.0,What was the score of the second match in 1943 played against Real Madrid?
173,"Ferdinand and Isabella formed Spain's first national police force, the Holy Brotherhood (Santa Hermandad), in 1479.",Ferdinand and Isabella,0.260354995727539,1.9484012126922607,0.5236512422561646,0.3,0.3,Who formed Spain's first national police force?
174,The US Gulf coast and the US Midwest.,Utah,0.2761588096618652,0.9023394584655762,0.3952063322067261,0.0,0.0,"Besides occurrences in Canada, where in the US is asphalt found?"
175,Foreign direct investment to GDP in the world.,of foreign direct investment to GDP in the world,0.4970655441284179,0.8294517993927002,0.9635377526283264,0.9411764705882352,0.9411764705882352,Liberia has the highest ratio of what?
176,1998.,1998,0.2777049541473388,0.8623390197753906,0.9467677474021912,1.0,1.0,When did Stein win a Pulitzer?
177,Cruyff.,Cruyff,1.768449783325195,0.8663454055786133,0.9643968939781188,1.0,1.0,By 1992 who was Barcelona's most successful manager?
178,Athabasca oil sands.,Athabasca oil sands,0.3452372550964355,0.9448897838592528,0.9906576871871948,1.0,1.0,What is Canada's only surface bitumen mine?
179,"1997, 2009, 2011, 2012, and 2015.","1997, 2009, 2011, 2012 and 2015",0.2819490432739258,1.7005000114440918,0.9743295907974244,1.0,1.0,Barcelona ranked first in the IFFHS Club World Ranking in what years?
180,There is no information about Barcelona winning a competition in 1966 in the given context.,Fairs Cup,0.2883555889129638,1.5555734634399414,0.21043761074543,0.0,0.0,What competition did Barcelona win in 1966?
181,1914.,1914,0.2887649536132812,0.8692889213562012,0.9601083993911744,1.0,1.0,One of Jehovah Witnesses' central teachings is that the world entered into its last days at what year?
182,Barcelona and Real Madrid represent two rival regions in Spain: Catalonia and Castile.,rival regions,0.4195964336395263,1.3176140785217283,0.5063292980194092,0.2666666666666667,0.2666666666666667,What basic difference is there between the teams of Barcelona and Real Madrid?
183,16 March 1938.,16 March 1938,0.2742006778717041,1.0142557621002195,0.9777056574821472,1.0,1.0,When did the Italians bomb Barcelona?
184,A ski-jump ramp was not pioneered on the HMS Hermes in 1923. The HMS Hermes was commissioned in 1924 and was one of the first purpose-built aircraft carriers.,an island,0.3325700759887695,2.484152317047119,0.0901722908020019,0.0,0.0,What was the result of the whole cladera being above sea level during the Ice Ages?
185,The Crown of Aragon.,Crown of Aragon,0.3969438076019287,0.9778985977172852,0.965575098991394,0.8571428571428571,0.8571428571428571,Of what area was Valencia the largest city?
186,5,five,0.2608885765075683,0.7606551647186279,0.9229784607887268,0.0,0.0,How many sectors make up the Kathmandu metropolitan area?
187,Charles de Gaulle.,Charles de Gaulle,0.3443007469177246,0.9109606742858888,0.975007176399231,1.0,1.0,"What is the name of the 42,000 tonne nuclear-powered carrier commissioned in 2001?"
188,"In a slightly more complex form, the sender and receiver are linked reciprocally.",reciprocally,3.3712377548217773,1.3737919330596924,0.3187329769134521,0.1428571428571428,0.1428571428571428,How are the sender and receiver connected in a slightly more complex form of communication model?
189,A group of Spanish football fans founded Espanyol.,Spanish football fans,0.2680182456970215,1.2595210075378418,0.6441389322280884,0.5454545454545454,0.5454545454545454,What type of group founded Espanyol?
190,Most of Canada's asphalt/bitumen is now used as raw material for oil refineries in Canada and the United States.,oil refineries,0.5858309268951416,1.8300719261169436,0.4531360864639282,0.1739130434782608,0.1739130434782608,Where does most of Canada's asphalt end up these days?
191,2017.,in 2017,0.3216979503631592,0.8598675727844238,0.7826598882675171,0.6666666666666666,0.6666666666666666,When is HMS Queen Elizabeth projected to commission?
192,Fumes from the power plant exhaust.,Fumes coming across the deck,0.4104790687561035,1.060549259185791,0.5705598592758179,0.3636363636363636,0.3636363636363636,What was a major issue in the USS Langley?
193,Traditional bitumen.,mastic asphalts,0.3420374393463135,0.8408641815185547,0.5874517560005188,0.0,0.0,To what other paving material is Selenizza added?
194,"Mount Everest, at 8,848 meters (29,029 ft), is the highest mountain in Tibet.",Mount Everest,0.261805772781372,1.534435749053955,0.6243178248405457,0.2352941176470588,0.2352941176470588,What is the highest elevation in Tibet?
195,1728.,1728,0.3214120864868164,0.8609833717346191,0.9537217020988464,1.0,1.0,When was Kham incorporated into neighboring Chinese provinces?
196,"Regional nationalist signs, including the Catalan flag, language, and other signs of separatism.",regional nationalism,3.5904788970947266,1.5520858764648438,0.5500984787940979,0.1333333333333333,0.1333333333333333,What kind of signs were removed form club Barcelona?
197,The 18th century.,18th century,0.3159828186035156,0.963758945465088,0.957527995109558,0.8,0.8,What century did Qing China stretch to its largest?
198,500 °C.,500 °C,0.2598941326141357,0.6521470546722412,0.9656699895858764,1.0,1.0,What boiling point is considered to be the for asphalt?
199,"The mine is unusual because it has a long history of extraction, dating back to the Romans, and has changed hands several times, with various countries and companies managing it over the years.",still in use,0.4570212364196777,2.467963695526123,0.1051496639847755,0.0,0.0,What is it about the mine that is unusual?
200,The 18th century.,in the 18th century,0.3195607662200928,0.9620275497436525,0.9509250521659852,0.8571428571428571,0.8571428571428571,When did the French language adopt the word 'police'?
201,Road aggregates.,binder,0.3288788795471191,0.8193061351776123,0.1395596414804458,0.0,0.0,For what was coal tar used in road paving?
202,85%,85%,0.2548129558563232,0.8008601665496826,1.0,1.0,1.0,How much can a building's carbon footprint be reduced by switching to LEDs?
203,Henry Kelsey.,Henry Kelsey,0.2355399131774902,0.8630704879760742,0.978401780128479,1.0,1.0,Who was the first European trader to see asphalt?
204,A message in natural language.,a message in natural language,0.2950797080993652,0.6287894248962402,0.9662742018699646,1.0,1.0,What kind of message is sent in a simple model?
205,"Winters in Tibet are extremely cold, with intense cold in the northern regions.",intense cold,0.4000866413116455,1.2438652515411377,0.4270135164260864,0.2666666666666667,0.2666666666666667,What are winters like in Tibet?
206,Ronaldinho,Rivaldo,0.3434371948242187,0.7640969753265381,0.3311781883239746,0.0,0.0,Which Barcelona player was the fourth to win European Footballer of the Year?
207,The 17th and 18th centuries.,17th and 18th centuries,0.3461301326751709,0.947232723236084,0.957116723060608,0.888888888888889,0.888888888888889,When did Roman Catholic Jesuits and Capuchins arrive in Tibet from Europe?
208,Catalonia.,Second Spanish Republic,0.3601624965667724,0.7674932479858398,0.5574109554290771,0.0,0.0,What was club Barcelona considered to represent when on tour in 1937?
209,The Qing dynasty restored the Dalai Lama as a ruler.,Qing,0.2980859279632568,1.263352394104004,0.5239863395690918,0.1818181818181818,0.1818181818181818,What is another name for the Manchu dynasty?
210,"The first use of the word ""police"" in the UK was in 1714 with the appointment of Commissioners of Police for Scotland.",the appointment of Commissioners of Police for Scotland in 1714,0.3076167106628418,2.0440094470977783,0.8311153650283813,0.625,0.5000000000000001,What was the first use of 'police' in the UK?
211,Merchant ships.,mercantile hulls,1.0689880847930908,0.8272900581359863,0.6397714018821716,0.0,0.0,What were most escort carriers built from?
212,"Liaoning is classified as a training ship, intended to allow the navy to practice with carrier usage.",it is a training ship,0.3718359470367431,1.65209698677063,0.6124604940414429,0.3636363636363636,0.3636363636363636,Why is Liaoning not assigned to any of China's operation fleets?
213,The Marshal of France and the Constable of France.,The Marshal of France and the Constable of France,0.282806396484375,1.2159173488616943,0.9809378385543824,1.0,1.0,Which two entities in Medieval France had police duties?
214,Asphalt must be heated to be workable.,heated or diluted,0.3320074081420898,0.8501911163330078,0.3459599316120147,0.2,0.2,How must asphalt be treated to be workable?
215,English.,English,0.2688741683959961,0.7673208713531494,0.9305142164230348,1.0,1.0,What secondary language do educated people in Kathmandu speak?
216,Liaoning is classified as a training ship.,a training ship,0.3086674213409424,0.8987889289855957,0.6853370666503906,0.6,0.6,What is Liaoning classifed as?
217,Primarily ethnic Tibetans and some other ethnic groups.,ethnic Tibetans,0.4289801120758056,1.205524206161499,0.9012278318405152,0.4,0.4,What has the population of Tibet primarily consisted of?
218,The air boss.,a landing signal officer,0.3168234825134277,0.6583671569824219,0.3869101107120514,0.0,0.0,Who does a conventional aircraft rely upon to moniter the aircraft's approach and transmit the data to the pilot?
219,The Marshal's force was called the Marshalcy.,the Marshalcy,0.3056497573852539,0.95410418510437,0.7675371170043945,0.4,0.4,What was the Marshal's force called?
220,Espanyol.,Espanyol,0.3546450138092041,0.9122450351715088,0.9882454872131348,1.0,1.0,What team is Barcelona's local rival?
221,There is no mention of the Pyrenees Cup in the provided text.,four,0.6650538444519043,1.412644624710083,0.0405514352023601,0.0,0.0,In how many directions does the Buddha of Swayambhu look?
222,"Japan's largest military ship since World War II, the 820-foot-long (250 m), 19,500-ton flattop Izumo.",Japan's largest military ship since World War II,1.7955965995788574,2.039714336395264,0.8312743902206421,0.6206896551724138,0.6206896551724138,What was the August 2013 launching ceremony in Yokohama held for?
223,Birthright citizenship in their own lands until 1904.,citizenship in their own lands,0.356935977935791,1.0456080436706543,0.6745914220809937,0.7692307692307693,0.7692307692307693,What did Americo-liberians exclude tribes from?
224,The French Navy (Marine Nationale).,the French Navy,0.2888696193695068,1.1101317405700684,0.8888954520225525,0.7499999999999999,0.7499999999999999,Who was the Sao Paulo first commissioned by in 1963?
225,"8,000 nautical miles (15,000 kilometres)","8,000 nautical miles",0.2824702262878418,1.313335418701172,0.9427235722541808,0.7272727272727273,0.7272727272727273,"What will the range of the Indian-made ship be, carrying 160 officers, 1400 sailers, and 30 aircraft?"
226,180 goals.,180,0.4575231075286865,0.8595619201660156,0.6495891809463501,0.6666666666666666,0.6666666666666666,How many Japanese ships were sunk in 1942 by United States submarines?
227,Brazil.,Brazil,0.2385420799255371,0.7619497776031494,0.9418349862098694,1.0,1.0,Where can police shoot fleeing convicts?
228,"They showed their identity through FC Barcelona, which acted as an integrating force for Catalonia's new arrivals and had a ""revolutionary spirit"".",joining Barça,0.3830776214599609,1.9983580112457275,0.4964120090007782,0.0769230769230769,0.0769230769230769,How did the Catalans show their identity during the dictatorships?
229,1993.,1995,0.2877063751220703,0.8682651519775391,0.8112534284591675,0.0,0.0,When did Sheptycki write about global policing?
