idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
176,Superscalar computers.,Superscalar,0.0008397102355957,0.5136823654174805,0.7386289238929749,0.6666666666666666,0.6666666666666666,Computers that have multiple ALUs are called what?
177,Neville Bonner was chosen by the Liberal Party to fill a Senate vacancy in 1971.,chosen by the Liberal Party to fill a Senate vacancy in 1971,0.0008442401885986,1.0534684658050537,0.7082133293151855,0.888888888888889,0.888888888888889,How was Bonner appointed his position?
178,Asia.,Asia,0.0008599758148193,0.4007842540740967,0.9424371719360352,1.0,1.0,Which continent was India colliding with in the Miocene?
179,The Post Office Research Station in London.,Post Office Research Station,0.0008614063262939,0.6432530879974365,0.87813401222229,0.7272727272727273,0.7272727272727273,Where did the engineer Tommy Flowers work at during the 1930s?
180,A comparison of browser security vulnerabilities.,current security vulnerabilities,0.0008349418640136,0.5824122428894043,0.5705702900886536,0.4444444444444444,0.4444444444444444,A comparison of browser must be seen to know what?
181,The Liberal Party of Australia considers itself anti-socialist.,anti-socialist,0.0008597373962402,0.7502174377441406,0.7415024042129517,0.3636363636363636,0.3636363636363636,Does the Liberal Party of Australia consider itself socialist or anti-socialist?
182,"Clay spheres, cones, etc. that represented counts of items, probably livestock or grains.","(clay spheres, cones, etc.)",0.00083589553833,0.9727277755737304,0.755207359790802,0.4705882352941176,0.4705882352941176,Calculi during the Fertile Crescent refers to what?
183,"The Musée d'Art et d'Histoire of Neuchâtel, Switzerland.",Musée d'Art et d'Histoire,0.0008521080017089,1.0224525928497314,0.7449439764022827,0.7368421052631579,0.7368421052631579,Where is the doll Pierre Jaquet-Droz built today?
184,traditional.,traditional,0.0008399486541748,0.3992955684661865,0.9540378451347352,1.0,1.0,What liturgical forms in Anglicanism were considered unacceptable by many progressive Protestants?
185,Henry Babbage.,Henry Babbage,0.0008521080017089,0.472177505493164,0.9819639325141908,1.0,1.0,Who created a simple version of the analytical engine's computing unit?
186,"A browser can be used on various platforms, including Windows, Mac, iOS, and mobile devices.",World Wide Web,0.0008177757263183,1.0808594226837158,0.3877967596054077,0.0,0.0,What platform is a browser used on?
187,A PDA or a hand-held videogame.,a PDA or a hand-held videogame,0.0008261203765869,0.6944711208343506,0.9751986861228944,1.0,1.0,An ARM architecture computer can be found in what?
188,File Transfer Protocol.,File Transfer Protocol,0.0008258819580078,0.4732961654663086,0.9627035856246948,1.0,1.0,What does ftp stand for?
189,256,256 different numbers,0.0008461475372314,0.4040422439575195,0.6915504932403564,0.5,0.5,How many numbers can a byte represent?
190,"""Bugs""","""bugs",0.0008182525634765,0.4772381782531738,0.8834859728813171,1.0,1.0,Another name for errors in programs are called what?
191,Iowa State University.,Iowa State University,0.0008556842803955,0.4768221378326416,0.9789471626281738,1.0,1.0,At what school did John Vincent Atansoff and Clifford E. Berry work?
192,1872.,1872,0.000856876373291,0.475226879119873,0.96599942445755,1.0,1.0,How long has the FA Cup been contested?
193,Vannevar Bush.,Vannevar Bush,0.000856876373291,0.5118906497955322,0.9795928597450256,1.0,1.0,"In the 1920s, who was the person who developed mechanical differential analyzers?"
194,The University of Manchester.,University of Manchester,0.0008435249328613,0.513592004776001,0.972412884235382,0.8571428571428571,0.8571428571428571,Where was the Ferranti Mark 1 sent to after it was developed?
195,"Howard supported the monarchy, ANZAC Day, and the Australian flag, whereas Keating did not.","he supported traditional Australian institutions like the Monarchy in Australia, the commemoration of ANZAC Day and the design of the Australian flag",0.0008387565612792,1.0821571350097656,0.7076630592346191,0.5000000000000001,0.5000000000000001,How was Howard different from Paul Keating?
196,1500.,1500 thermionic valves (tubes),0.0008394718170166,0.4764015674591064,0.3335951864719391,0.4,0.4,How many vacuum tubes did the Colossus Mark I contain?
197,Retrieval of information resources.,the World Wide Web,0.0008246898651123,0.5486094951629639,0.4282774329185486,0.0,0.0,The primary function of a browser is to use what?
198,May 2012.,May 2012,0.0008623600006103,0.5312099456787109,0.967382311820984,1.0,1.0,When did the Chelsea Football Club win the UEFA Champions League title?
199,The CPU.,The CPU,0.0008637905120849,0.4388189315795898,0.956814169883728,1.0,1.0,What part of the computer has memory cells called registers?
200,"November 11, 1975.",11 November 1975,0.0008511543273925,0.623445987701416,0.9576552510261536,1.0,0.6666666666666666,On what day did the 1975 constitutional crisis deadlock end?
201,1993.,1993,0.0008199214935302,0.4970133304595947,0.9678646326065063,1.0,1.0,When did Nadelmann write about global policing?
202,Menzies and Malcolm Fraser generally maintained Australia's high tariff levels.,generally maintain,0.0008580684661865,0.8476629257202148,0.1435441374778747,0.3076923076923077,0.3076923076923077,"Did Mezies and Malcom Fraser raise, mainain, or lower tariff levels?"
203,Personal Computer.,personal computers,0.0008411407470703,0.4322125911712646,0.8514936566352844,1.0,1.0,"In computer terms, what does PC stand for?"
204,Hipparchus.,Hipparchus,0.0008461475372314,0.4783592224121094,0.982247233390808,1.0,1.0,Whose work did Al-Battani improve?
205,Malcolm Turnbull.,Malcolm Turnbull,0.0008177757263183,0.4354708194732666,0.9804420471191406,1.0,1.0,Who is the Australian Liberal Party's leader?
206,Input/output device.,input and output,0.0008490085601806,0.4772636890411377,0.7309911251068115,0.6666666666666666,0.6666666666666666,Hard disk drives are what type of peripheral device?
207,Charles Babbage.,Admiral Grace Hopper,0.0008354187011718,0.4777605533599853,0.3660008311271667,0.0,0.0,"Who first coined the term ""bugs""?"
208,on.,on,0.0008378028869628,0.4061145782470703,0.8455936908721924,1.0,1.0,What position is the switch in when saturated?
209,5-10 Hz.,about 5–10 Hz,0.0008273124694824,0.5521700382232666,0.9015355706214904,0.8571428571428571,0.8571428571428571,What did the Z3 operate for a clock frequency?
210,Favorites.,Favorites,0.0008354187011718,0.4068140983581543,0.8878955245018005,1.0,1.0,"What are ""bookmarks"" called in Internet Explorer?"
211,Most browsers.,Most browsers,0.0008149147033691,0.4410295486450195,0.9500498175621032,1.0,1.0,HTTP Secure is supported by what?
212,HTML and XHTML.,HTML and XHTML,0.000833511352539,0.4770104885101318,0.9363666772842408,1.0,1.0,Modern browser support standards-based and defacto what?
213,Firmware.,firmware,0.0008301734924316,0.4009342193603515,0.9273015260696412,1.0,1.0,Software stored in hardware that cannot be changed easily is called what?
214,A checkered cloth.,a checkered cloth,0.0008175373077392,0.5132348537445068,0.981481909751892,1.0,1.0,In medieval Europe was was placed on a table to help count money?
215,"A computer's assembly language is a mnemonic language that is easy to remember and is used to represent basic instructions, such as ADD, SUB, MULT, or JUMP.",basic instruction can be given a short name that is indicative of its function,0.0008211135864257,1.5608880519866943,0.5027317404747009,0.2380952380952381,0.1428571428571428,A computer's assembly language is known as what?
216,Baby.,Baby,0.000856876373291,0.4025342464447021,0.8086581230163574,1.0,1.0,What was the nickname of the Manchester Small-Scale Experimental Machine?
217,Opposed to the Australian Labor Party.,opposed,0.0008528232574462,0.6241629123687744,0.4176771640777588,0.2857142857142857,0.2857142857142857,What was Eisenhower's position on the use of nuclear weapons against Japan?
218,more slowly.,"more slowly,",0.0008480548858642,0.4591391086578369,0.9050304293632508,1.0,1.0,Multitasking would seemingly cause a computer to run in what fashion?
219,"The Liberal National Party of Queensland, led by Campbell Newman.",the new Liberal National Party of Queensland,0.0008435249328613,0.7694211006164551,0.7902238965034485,0.7058823529411764,0.7058823529411764,"In March 2012, which party won by an historic landslide?"
220,Admiral Grace Hopper.,Admiral Grace Hopper,0.0008285045623779,0.5276679992675781,0.982528269290924,1.0,1.0,"Who first coined the term ""bugs""?"
221,A web browser.,Web browsers,0.0008540153503417,0.4733374118804931,0.7486026287078857,0.8,0.8,"A user interface, UI backend, layout engine and other things are part of what?"
222,The Manchester Mark 1.,The Mark 1,0.0008473396301269,0.5451810359954834,0.6962665319442749,0.8571428571428571,0.8571428571428571,What was the prototype for the Ferranti Mark 1?
223,"Sine, cosine, etc.","sine, cosine,",0.0008320808410644,0.607248067855835,0.8262888193130493,0.8,0.8,Some trigonometry functions are what?
224,Integers.,(integers,0.0008361339569091,0.4339640140533447,0.8225274085998535,1.0,1.0,The term for whole numbers is what?
225,Alan Turing.,Alan Turing,0.0008280277252197,0.4381790161132812,0.9756528735160828,1.0,1.0,With whom did von Neumann work on the philosophy of artificial intelligence?
226,Millions to billions of times more capable.,millions to billions of times,0.0008440017700195,0.6230823993682861,0.6793228387832642,0.8333333333333333,0.8333333333333333,How much more powerful are modern computers versus early computers?
227,Mobile processors.,smartphones,0.0008594989776611,0.4389989376068115,0.5947072505950928,0.0,0.0,Computing resources that are created in cell phones are called what?
228,Safari.,Safari,0.0008318424224853,0.4038777351379394,0.9113743901252748,1.0,1.0,What browser was automatically included with OS X?
229,The United States and Britain.,United States and Britain,0.0008578300476074,0.5690097808837891,0.9315647482872008,0.888888888888889,0.888888888888889,Which countries did Gorton maintain close relationships with?
230,Registers.,ROM,0.000838279724121,0.4010422229766845,0.283848375082016,0.0,0.0,What type of memory is always kept and kept the same?
231,Howard and Keating were similar in that they both pursued privatisation of public utilities and the introduction of a broad-based consumption tax (GST).,pursued privatisation of public utilities and the introduction of a broad based consumption tax,0.000828742980957,1.333465814590454,0.6460639834403992,0.7368421052631579,0.7368421052631579,In what ways was Howard similar to Paul Keating?
232,Valves.,valves,0.0008540153503417,0.4374089241027832,0.9567110538482666,1.0,1.0,What did the machine use to generate its clock waveforms?
233,default newsgroup reader.,default newsgroup reader,0.0008184909820556,0.5474576950073242,0.9463518857955932,1.0,1.0,A news: prefix is given to the user's what?
234,Alan Turing.,Alan Turing,0.0008440017700195,0.440119981765747,0.9756528735160828,1.0,1.0,With whom did von Neumann work on the philosophy of artificial intelligence?
235,ROM (Read-Only Memory),ROM,0.0008301734924316,0.5853562355041504,0.5895481109619141,0.4,0.4,What type of memory is always kept and kept the same?
236,Assemblers.,an assembler.,0.0008502006530761,0.4959726333618164,0.8424476385116577,0.6666666666666666,0.6666666666666666,Programs that convert assembly language into machine language are called what?
237,Output device.,output,0.0008134841918945,0.4406952857971191,0.6606447696685791,0.6666666666666666,0.6666666666666666,A printer is what type of peripheral device?
238,Julie Bishop.,Julie Bishop,0.0008299350738525,0.4409921169281006,0.9805810451507568,1.0,1.0,Who is the Australian Party's deputy leader?
239,The Abbott Government.,the Abbott Government,0.0008225440979003,0.4718666076660156,0.9809421300888062,1.0,1.0,What was the former name of the Turnbull Government?
240,Sir William Thomson.,Sir William Thomson,0.0008602142333984,0.4722301959991455,0.9806662797927856,1.0,1.0,Who invented the first analog computer in the form of a tide-predicting machine?
241,Electronic Numerical Integrator and Computer.,Electronic Numerical Integrator and Computer),0.0008432865142822,0.6242916584014893,0.9937145709991456,1.0,1.0,The US-buils ENIAC stands for what?
242,Konrad Zuse.,Konrad Zuse,0.0008325576782226,0.5180892944335938,0.979894518852234,1.0,1.0,"Who created the relay computer, the Z2?"
243,The Gorton Government.,The Gorton Government,0.0008583068847656,0.5360031127929688,0.9865262508392334,1.0,1.0,Which government established equal pay for men and women?
244,Germanium.,germanium,0.0008480548858642,0.4402773380279541,0.9652519822120668,1.0,1.0,What were gold contacts attached to to increase signal output?
245,1968.,1968 election to the 1970 election,0.0008537769317626,0.4692726135253906,0.5800694227218628,0.2857142857142857,0.2857142857142857,During what years did the dismantling of the Playmander begin?
246,off,off,0.0008409023284912,0.3678147792816162,1.0,1.0,1.0,"In positive logic representation a ""0"" represents when a circuit is what?"
247,1945,1945.,0.0008659362792968,0.4427025318145752,0.967690885066986,1.0,1.0,The first outline for the report on the EDVAC was released by John von Neumann when?
248,Malcolm Fraser.,Defence Minister Malcolm Fraser,0.0008575916290283,0.4576120376586914,0.8419960737228394,0.6666666666666666,0.6666666666666666,Who commented that Gorton was not fit to be Prime Minister?
249,April 1951.,April 1951,0.0008540153503417,0.508920431137085,0.9722017049789428,1.0,1.0,When was the LEO 1 computer first operational?
250,The Church–Turing thesis.,The Church–Turing thesis,0.0008494853973388,0.5843205451965332,0.995945930480957,1.0,1.0,The mathematical statement of computers versatility is known as what?
251,Nintendo's Wii.,Nintendo's Wii,0.0008375644683837,0.4933266639709472,0.9368784427642822,1.0,1.0,Opera is also available on which video game console?
252,Charles Babbage.,Charles Babbage,0.0008389949798583,0.4698562622070312,0.9855143427848816,1.0,1.0,"Who is considered the ""father of the computer""?"
253,11.4%,11.4%,0.0008578300476074,0.4852678775787353,1.0,1.0,1.0,What was the Australian unemployment rate in 1992?
254,Harvard architecture.,the Harvard architecture,0.0008690357208251,0.4409298896789551,0.9505977034568788,0.8,0.8,A computer that stores its program in memory and kept separate from the data is called what?
255,"Retrieving, presenting, and traversing information resources on the World Wide Web.",to bring information resources to the user,0.0008318424224853,0.9168994426727296,0.5609321594238281,0.3333333333333332,0.3333333333333332,What is the main use of a browser?
256,ANZUS Treaty.,ANZUS Treaty,0.0008440017700195,0.5109124183654785,0.9864652156829834,1.0,1.0,Which treaty was Australia's first military alliance outside of the British Commonwealth?
257,"The name ""Liberal"" came from the old Commonwealth Liberal Party.",in honour of the old Commonwealth Liberal Party,0.0008468627929687,0.8299665451049805,0.7333153486251831,0.5555555555555556,0.5555555555555556,"Where did the name ""Liberal"" come from?"
258,Compiler or an assembler.,a compiler or an assembler,0.000849962234497,0.5293638706207275,0.952907145023346,0.888888888888889,0.888888888888889,Programming languages are translated into machine code by what?
259,Menzies was against nationalizing the banking system in Australia.,strongly against,0.0008544921875,0.8224084377288818,0.2367158979177475,0.1818181818181818,0.1818181818181818,Was Menzies for or against nationalizing the banking system in Australia?
260,Memory and a CPU.,"(CPU), and some form of memory",0.0008466243743896,0.5125324726104736,0.8318610787391663,0.6,0.2,What are two things that a computer always has?
261,The Australian Democrats.,Australian Democrats,0.0008494853973388,0.476301908493042,0.9385274648666382,0.8,0.8,Which party did Don Chipp seperate to form in 1977?
262,A Uniform Resource Identifier (URI) or Uniform Resource Locator (URL).,Hyperlinks,0.0008308887481689,0.8596265316009521,0.3714308142662048,0.0,0.0,What allows a person to direct their browser to a resource?
263,Three consecutive elections.,three,0.0008590221405029,0.4707570075988769,0.4850555956363678,0.5,0.5,"Before Hindus are cremated, how many times are their bodies placed in the Bagmati?"
264,1995.,1995,0.0008215904235839,0.4964947700500488,0.9562497138977052,1.0,1.0,When did Sheptycki write about global policing?
265,90%,90%,0.0008540153503417,0.4612898826599121,1.0,1.0,1.0,How much of Pakistan's paper products does Punjab manufacture?
266,Integrated circuits.,integrated circuits,0.000852346420288,0.4396629333496094,0.9408880472183228,1.0,1.0,Computers in today's age are based on what that make them much faster than earlier computers?
267,A tally stick.,a form of tally stick,0.0008325576782226,0.4775373935699463,0.9208607077598572,0.7499999999999999,0.7499999999999999,The earliest device to help count was what?
268,Firmware.,the BIOS,0.0008394718170166,0.4024496078491211,0.4203379154205322,0.0,0.0,A progam inside the ROM of a PC is called what?
269,The World Wide Web Consortium (W3C).,the World Wide Web Consortium,0.0008163452148437,0.6900148391723633,0.8933318853378296,0.9090909090909092,0.9090909090909092,What was Berners-Lee a director of?
270,Arithmetic tasks.,arithmetic tasks,0.0008397102355957,0.4397315979003906,0.9688202142715454,1.0,1.0,What was the abacus first used for?
271,Dame Enid Lyons.,Dame Enid Lyons,0.0008471012115478,0.5335273742675781,0.9880504608154296,1.0,1.0,Who was the first women to serve on the Australian Cabinet?
272,The control unit and memory.,"the control unit, the memory",0.0008580684661865,0.569688081741333,0.9655848741531372,0.8000000000000002,0.8000000000000002,"Besides the ALU, input and output devices, what are the other two main components of a computer?"
273,Google Chrome.,Chrome,0.0008411407470703,0.4567925930023193,0.8167637586593628,0.6666666666666666,0.6666666666666666,What other browser has Google as the default search engine?
274,Silicon.,silicon,0.0008556842803955,0.4004659652709961,0.953633725643158,1.0,1.0,One other measure involved the molar volume of what element?
275,Quantum computer.,quantum computers,0.0008461475372314,0.4340746402740478,0.9021809101104736,1.0,1.0,What type of computer can break encryption algorithms quickly?
276,1620-1630.,1620–1630,0.0008332729339599,0.5855176448822021,0.9806337356567384,1.0,1.0,When was the slide rule first invented?
277,Texas Instruments and Fairchild Semiconductor.,Jack Kilby at Texas Instruments and Robert Noyce at Fairchild Semiconductor.,0.0008668899536132,0.5873651504516602,0.7444968223571777,0.625,0.625,Where created the first practical integrated circuits?
278,A moth.,moth,0.0008606910705566,0.4391546249389648,0.8845346570014954,0.6666666666666666,0.6666666666666666,What type of creature shorted a relay of Grace Hopper's computer?
279,1955,1955,0.0008306503295898,0.4409174919128418,0.9999999403953552,1.0,1.0,When did Tribhuvan die?
280,The Agreement on Commerce between Australia and Japan.,the ANZUS treaty,0.0008409023284912,0.656625509262085,0.5253624320030212,0.1818181818181818,0.1818181818181818,Under what agreement did the Australian government support the US?
281,Sales of Windows to computer manufacturers and direct to users.,sales of Windows to computer manufacturers and direct to users,0.0008459091186523,0.7335288524627686,0.9528921246528624,1.0,1.0,Internet Explorer was partially funded in what two ways?
282,"Franklin D. Roosevelt's ""fireside chats"".","Franklin D. Roosevelt's ""fireside chats""",0.0008561611175537,0.7131986618041992,0.9557527899742126,1.0,1.0,"To what are Menzies' ""Forgotten People"" radio talks compared to?"
283,1970.,end of 1970,0.0008728504180908,0.4930741786956787,0.8312503695487976,0.5,0.5,What year did the Gorton Government stop replacing troups in Vietnam?
284,Peripherals.,I/O,0.0008399486541748,0.437981367111206,0.1739624142646789,0.0,0.0,Input and output devices are known as what term?
285,The 19th century.,19th century,0.0008702278137207,0.5493495464324951,0.9499816298484802,0.8,0.8,When do hunting regulations date from in the US?
286,The government under Harold Holt experienced the conversion to decimal currency.,Holt,0.0008544921875,0.789811372756958,0.3379260897636413,0.1666666666666666,0.1666666666666666,Government under whom experienced the conversion to decimal currency?
287,"The Immigration Act's entry permit system, introduced in 1958, reflected economic and skills criteria.",economic and skills criteria,0.0008480548858642,1.0817806720733645,0.3612385988235473,0.4210526315789474,0.4210526315789474,What did the Immigration Act's entry permit system include?
288,Since the mid-1970s.,mid-1970s,0.0008494853973388,0.6435959339141846,0.7753178477287292,0.6666666666666666,0.6666666666666666,When were DBX recordings released?
289,Holt's increased Australian commitment to the growing War in Vietnam received some public opposition.,commitment to the growing War in Vietnam,0.0008597373962402,0.9046862125396729,0.6377924680709839,0.6363636363636364,0.6363636363636364,Which of Holt's stances received some public opposition?
290,New Right.,New Right,0.0008325576782226,0.4342947006225586,0.9452158808708192,1.0,1.0,What is economic liberalism sometimes also referred to?
291,The Antikythera mechanism.,The Antikythera mechanism,0.0008482933044433,0.6067888736724854,0.9826151728630066,1.0,1.0,What is thought to be the first mechanical analog computer?
292,Sydney Town Hall on 31 August 1945.,Sydney Town Hall,0.0008594989776611,0.7490243911743164,0.7525167465209961,0.6,0.6,Where was the formation of the Liberal party officially announced?
293,Ken Wyatt.,Ken Wyatt,0.0008418560028076,0.4381191730499267,0.9799987077713012,1.0,1.0,Who was the first indigenous Australian elected to the House?
294,"The gridlock ended when the Governor-General, Sir John Kerr, dismissed the Whitlam government on November 11, 1975.","the Whitlam government was dismissed by the Governor-General, Sir John Kerr",0.0008575916290283,1.3107914924621582,0.8096088171005249,0.6666666666666667,0.4666666666666666,How did the gridlock between Whitlam and Fraser end?
295,1872.,1872,0.0008628368377685,0.4718198776245117,0.96599942445755,1.0,1.0,How long has the FA Cup been contested?
296,256 (2^8),a single number,0.0008478164672851,0.5831060409545898,0.3265753984451294,0.0,0.0,How many numbers can a cell of a computer's memory hold?
297,Texas Instruments.,Texas Instruments,0.0008611679077148,0.4371628761291504,0.9664025902748108,1.0,1.0,Who developed the technology for the digital cinema projection?
298,"A web browser is commonly referred to as a ""browser"".",browser,0.0008454322814941,0.7655489444732666,0.7191126942634583,0.1818181818181818,0.1818181818181818,What do people typically call a web browser?
299,"The prefix of the URL, specifically the Uniform Resource Identifier (URI).",The prefix of the URL,0.0008506774902343,0.8547604084014893,0.7796651124954224,0.625,0.625,What is the determining factor in how a URL will be interpreted?
300,Pop-up blockers.,pop-up blockers,0.0008366107940673,0.4705955982208252,0.929760754108429,1.0,1.0,What does not allow windows to pop up without consent?
301,Babylonia.,Babylonia,0.0008323192596435,0.4733445644378662,0.9782227873802184,1.0,1.0,Where did Jews migrate to after the Babylonian conquest?
302,Charles Babbage.,Charles Babbage,0.0008349418640136,0.4726643562316894,0.9855143427848816,1.0,1.0,"Who is considered the ""father of the computer""?"
303,1941.,1941,0.0008609294891357,0.4767794609069824,0.9722514152526855,1.0,1.0,When was Reza Shah forced to abdicate in Iran?
304,Peripherals.,peripherals,0.0008392333984375,0.4365642070770263,0.9548763036727904,1.0,1.0,Devices that give input or output to a computer are called what?
305,"An ""Internet suite"".",Internet suites,0.0008668899536132,0.5128192901611328,0.7135522961616516,0.8,0.8,"When a browser includes a lot of extras, it can be referred to as what?"
306,Colossus.,Colossus,0.0008540153503417,0.4954416751861572,0.980872631072998,1.0,1.0,What was the first electronic digital programmable computer in the world?
307,32 years (from 1933 to 1965),from the 1933 election to the 1965 election,0.0008482933044433,0.8015563488006592,0.5074676275253296,0.5714285714285715,0.5714285714285715,How long was Tom Playford in political power?
308,"Robert Menzies referred to the middle class as ""The forgotten people"".",the middle class,0.0008378028869628,0.8755106925964355,0.5466689467430115,0.4285714285714285,0.4285714285714285,"Whom are referred to as ""The forgoten people?"""
309,2400,2400,0.0008344650268554,0.4392831325531006,1.0000001192092896,1.0,1.0,How many tubes did Colossus Mark II contain?
310,1955.,1955,0.0008409023284912,0.4706509113311767,0.9697723984718324,1.0,1.0,When did Tribhuvan die?
311,Watchmaker.,a Swiss watchmaker,0.000847578048706,0.4314301013946533,0.6245536804199219,0.5,0.5,What was the profession of Pierre Jaquet-Droz?
312,The formation of the anti-Communist Democratic Labor Party (DLP) and the consequent split in the Australian Labor Party.,the formation of the anti-Communist Democratic Labor Party (DLP) and the consequent split in the Australian Labor Party early in 1955,0.0008416175842285,1.2702555656433103,0.9282869696617126,0.9268292682926828,0.9268292682926828,What helped the Liberals to victory in December 1955?
313,The post-war boom period of the Menzies Government (1949–1966).,the post-war boom period of the Menzies Government (1949–1966),0.0008571147918701,0.9850378036499025,0.9863394498825072,1.0,1.0,During what period did Australia experience long-term economic growth?
314,The Great Depression.,the Great Depression,0.0008301734924316,0.4723145961761474,0.970684289932251,1.0,1.0,What economic event influenced the 1931 Election?
315,Google pays Mozilla to make Google Search the default search engine in Firefox.,Google,0.0008347034454345,0.8381567001342773,0.2971422374248504,0.1428571428571428,0.1428571428571428,Youtube's financial records are not reported by who?
316,The Country Party.,the Country Party,0.000842809677124,0.4764697551727295,0.9790604710578918,1.0,1.0,"Which group is currently known as the ""National Party""?"
317,German.,German,0.0008461475372314,0.4037632942199707,0.9494163393974304,1.0,1.0,What was the origin of the second writing?
318,Tom Kilburn.,Tom Kilburn,0.0008509159088134,0.4768111705780029,0.984233558177948,1.0,1.0,"At the University of Manchester, who oversaw the building of a computer using transistors instead of valves?"
319,Input device.,input,0.0008258819580078,0.4578137397766113,0.7279378175735474,0.6666666666666666,0.6666666666666666,Compression ratio depends on the sample rate and bit depth of which signal?
320,Malcolm Fraser.,Fraser,0.0008356571197509,0.4423949718475342,0.8532076478004456,0.6666666666666666,0.6666666666666666,Who won the 1975 election by large margin?
321,"Neuchâtel, Switzerland.","Neuchâtel, Switzerland",0.0008320808410644,0.6103620529174805,0.982132375240326,1.0,1.0,Where is the Musee d-Art et d'Histoire located?
322,1942.,1942,0.0008563995361328,0.4782850742340088,0.970392644405365,1.0,1.0,In what year did Japan establish a base in New Guinea?
323,1936.,1936,0.0008647441864013,0.4780936241149902,0.9675049185752868,1.0,1.0,In what year was Studio Misr founded?
324,"Ted Hoff, Federico Faggin, and Stanley Mazor at Intel.","Ted Hoff, Federico Faggin, and Stanley Mazor",0.0008578300476074,0.9230728149414062,0.8403803110122681,0.8750000000000001,0.8750000000000001,Who created the Intel 4004 microprocessor?
325,The Nationalist Party of Australia in 1917.,Nationalist Party of Australia,0.0008409023284912,0.7303466796875,0.8468995690345764,0.7272727272727273,0.7272727272727273,What did the Commonwealth Liberal Party merge to form?
326,Input device.,input,0.0008299350738525,0.435037612915039,0.7279378175735474,0.6666666666666666,0.6666666666666666,Compression ratio depends on the sample rate and bit depth of which signal?
327,Rendering.,rendering,0.0008418560028076,0.4020836353302002,0.8774669766426086,1.0,1.0,What is it called when content is changed from markup to an interactive document?
328,Firmware.,BIOS set up,0.0008273124694824,0.3987491130828857,0.3222612738609314,0.0,0.0,What type of software is stored in a BIOS chip?
329,Apple.,Apple,0.0008072853088378,0.399634838104248,0.9395343661308287,1.0,1.0,"While Windows sales went down, which company experienced an increase in sales?"
330,Intel.,Intel.,0.000845193862915,0.4027121067047119,1.0000001192092896,1.0,1.0,"Where did Ted Hoff, Federico Faggin, and Stanley Mazor work at?"
331,The Harvard Mark I computer.,Harvard Mark I computer,0.0008516311645507,0.5619237422943115,0.944177746772766,0.888888888888889,0.888888888888889,Which computer is the Harvard architecture modeled after?
332,A computer.,a computer,0.0008788108825683,0.432711124420166,0.9754924774169922,1.0,1.0,All devices that can process information can qualify being called what?
333,The software's responsibility.,the software's,0.0008437633514404,0.5160036087036133,0.6752504110336304,0.8571428571428571,0.8571428571428571,What is the responsibility of giving significance to what the memory sees as nothing but numbers?
334,The Young Liberals.,Young Liberals,0.0008628368377685,0.4964528083801269,0.91996169090271,0.8,0.8,What was the name of the Liberal Party's youth division?
335,The Labor movement's more radical proposals to deal with the Great Depression.,"concerns about the influence of the Communist Party over the Trade Union movement,",0.0008313655853271,0.8659017086029053,0.4457350075244903,0.2307692307692307,0.1538461538461538,Over what did the Labor party divide?
336,1 vote.,42 votes to 41,0.000826358795166,0.4753084182739258,0.4356639385223388,0.3333333333333333,0.3333333333333333,How close was the race betwen Turnbull and Abbott in 2009?
337,The 19th century.,early 19th century,0.0008676052093505,0.548119306564331,0.907080352306366,0.6666666666666666,0.6666666666666666,When did modern sociology surface?
338,The late 16th century.,16th century,0.0008420944213867,0.5805389881134033,0.935722291469574,0.6666666666666666,0.6666666666666666,When did the Portuguese arrive in the Indian Ocean?
339,A browser extension.,browser extension,0.0008478164672851,0.4731085300445556,0.8328671455383301,0.8,0.8,A computer program that continues the functionality of a browser is called what?
340,Machine language.,machine language,0.0008635520935058,0.4386160373687744,0.872757613658905,1.0,1.0,Computer programs that are long lists of numbers are called what?
341,"A conservative liberal group who advocated market deregulation, privatisation of public utilities, reductions in the size of government programs and tax cuts.","a conservative liberal group who advocated market deregulation, privatisation of public utilities, reductions in the size of government programs and tax cuts",0.0008149147033691,1.3336279392242432,0.9783406257629396,1.0,1.0,"What is the ""New Right""?"
342,Sir Tim Berners-Lee.,Sir Tim Berners-Lee,0.000845193862915,0.5808641910552979,0.9791282415390016,1.0,1.0,Who invented the first browser?
343,Neville Bonner became the first Indigenous Australian in the Australian Parliament in 1971.,Neville Bonner,0.0008585453033447,0.9466116428375244,0.5413718819618225,0.2666666666666667,0.2666666666666667,Who became the first indigenous Austrailian in Parliament?
344,Hyperlinks.,hyperlinks,0.0008442401885986,0.4561216831207275,0.8709943294525146,1.0,1.0,What is an important element of the World Wide Web?
345,Microsoft released the Internet Explorer browser in 1995.,Microsoft,0.0008237361907958,0.7484967708587646,0.4638395011425018,0.2222222222222222,0.2222222222222222,Media Transfer Protocol was designed by who?
346,private networks or file systems.,file systems,0.0008370876312255,0.5702173709869385,0.6382437348365784,0.5714285714285715,0.5714285714285715,A browser can also access files where?
347,A register.,a register,0.0008215904235839,0.4381976127624511,0.9776880145072936,1.0,1.0,A special memory cell of a CPU is called what?
348,2000 relays.,2000,0.0008332729339599,0.5678472518920898,0.5381476879119873,0.6666666666666666,0.6666666666666666,About how long has Kathmandu existed?
349,Thousands.,thousands,0.0008502006530761,0.4212920665740967,0.9544610381126404,1.0,1.0,How many years of selective breeding did it take to domesticate maize?
