idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
159, The chapel that was destroyed by an air raid in World War II.,chapel,0.0467314720153808,7.748136043548584,0.5186786651611328,0.1428571428571428,0.1428571428571428,What was located on the site that is now the Queen's Gallery?
160, The Ballroom.,in the Ballroom,0.0554993152618408,6.668354272842407,0.8738654851913452,0.8,0.8,Where do state banquets take place?
161, George III,King George III,0.0561587810516357,6.441565275192261,0.9187923669815063,0.8,0.8,Under which king did the Royal Family regain the freehold title of the property? 
162," The technique in Gleizes' piece Le Dépiquage des Moissons represented simultaneity, multiple viewpoints, and the fluidity of consciousness.",relative motion),0.0483973026275634,9.621628284454346,0.250278890132904,0.0,0.0,What did the technique in Gliezes' piece Le Depiquage represent?
163, The Royal Mews.,the Royal Mews,0.0553209781646728,6.765655755996704,0.9905898571014404,1.0,1.0,Where is the Gold State Coach kept?
164, Alexander Hamilton,Alexander Hamilton,0.0464990139007568,6.422895908355713,1.0000001192092896,1.0,1.0,Who was Treasury Secretary at time of first congress?
165, Multiple perspective and simultaneity.,The Salon Cubists,0.0647299289703369,6.997949600219727,0.1762014627456665,0.0,0.0,The Cubist used what kind of treatment of space and time?
166, 1907-1911.,1914 and 1916,0.0466370582580566,6.999422550201416,0.6202711462974548,0.0,0.0,What was the first time period that a significant change began to happen in Cubism?
167, The majority party has more leadership positions in the House.,minority party has one less leadership position,0.0465078353881835,7.421967029571533,0.6903254985809326,0.4705882352941176,0.4705882352941176,Does the minority or majority party have more leadership positions in House?
168, Offer their program as a substitute for the majority party's proposal.,offer our program as a substitute,0.0464434623718261,7.629007339477539,0.5629496574401855,0.5555555555555556,0.5555555555555556,What options do minority party have in amendment phase?
169, Public opinion.,public opinion,0.0502073764801025,6.5387938022613525,0.9124815464019777,1.0,1.0,What forced the Queen to return to London?
170," Gerald Ford, Richard Gephardt, Nancy Pelosi, and John Boehner.","Gerald Ford, Richard Gephardt, Nancy Pelosi, and John Boehner",0.051161766052246,7.841207027435303,0.9856125116348268,1.0,1.0,What minority leaders have played prominenct roles to opposing incumbent president?
171, There is no official dress code at Buckingham Palace.,there is no official dress code,0.0594809055328369,7.30314040184021,0.6742055416107178,0.8,0.8,What is the dress code today at Buckingham?
172, Queen Victoria,Queen Victoria,0.0462679862976074,6.43065619468689,1.0,1.0,1.0,Who did Martha Ann Ricks present the famed Liberian coffee tree to?
173, The House rule book.,House rule book.,0.0616505146026611,6.781576871871948,0.9767897129058838,0.8571428571428571,0.8571428571428571,Obligations for minority leader are stated in what document?
174, Sir Charles Sheffield,Sir Charles Sheffield,0.0526630878448486,6.552163124084473,1.0000001192092896,1.0,1.0,Who sold Buckingham house in 1761?
175," The East Front of the palace is known as the ""public face"" of Buckingham Palace.","""public face"" of Buckingham Palace",0.0465884208679199,8.212135076522827,0.8651765584945679,0.5,0.5,What is the East front of the palace known as?
176," The rooms of the Belgian Suite are linked by narrow corridors, one of which has saucer domes designed by Nash in the style of Soane, and another with Gothic influenced cross over vaulting.",by narrow corridors,0.0480735301971435,10.603983163833618,0.358051061630249,0.1666666666666666,0.1666666666666666,How are the rooms in the Belgian Suite connected?
177, Buckingham Palace.,the Palace,0.0463991165161132,6.533016920089722,0.8032306432723999,0.5,0.5,What did Ray Holmes believe the German pilot was targeting?
178, Henri Bergson's concept of duration was left behind for a more concrete frame of reference.,Henri Bergson's,0.0515944957733154,8.211178302764893,0.534170389175415,0.3157894736842105,0.3157894736842105,Who's concept of duration was left  behind for a for more concrete frame's of references? 
179, Cream and gold.,Belle Époque cream and gold,0.0465857982635498,6.663159132003784,0.6800265312194824,0.7499999999999999,0.7499999999999999,What colors were added in the partial redecoration overseen by King Edward VII?
180, Jean Metzinger and Albert Gleizes,Eugène Figuière,0.0540952682495117,7.08974027633667,0.3893360495567322,0.0,0.0,"Who published Du ""Cubisme""?"
181, The Cubists.,Cézanne,0.0467462539672851,6.6784186363220215,0.1125676035881042,0.0,0.0,Cubists exploration of the concept of the simplification of forms into cones cylinders and spheres was further explored by whom?
182, Napoleon III of France.,Emperor Napoleon III of France,0.047260046005249,6.77033805847168,0.9124215841293336,0.888888888888889,0.888888888888889,Who is the 1855 Room named after?
183, To frustrate the majority party's ability to govern or attract press and media attention to the alleged ineffectiveness of the majority party.,frustrating the majority party's ability to govern or attracting press and media attention to the alleged ineffectiveness,0.0574865341186523,9.177910566329956,0.7300612330436707,0.878048780487805,0.878048780487805,What is the purpose of Obstruction?
184, Eccentric School of Painting Increases Its Vogue in the Current Art Exhibition - What Its Followers Attempt to Do.,Eccentric School of Painting Increases Its Vogue in the Current Art Exhibition - What Its Followers Attempt to Do,0.0469510555267334,8.533223152160645,0.959167182445526,1.0,1.0,What was the subtitle of the article published in 1911 in New York TImes about Cubism?
185," Pavel Janák, Josef Gočár, Vlastislav Hofman, Emil Králíček, and Josef Chochol.","Pavel Janák, Josef Gočár, Vlastislav Hofman, Emil Králíček and Josef Chochol",0.0475509166717529,9.065883874893188,0.9890503287315368,1.0,1.0,Who were the leading Cubist architects? 
186, 1826,1826,0.0488526821136474,6.542089939117432,1.0000001192092896,1.0,1.0,When did the Russo-Persian War begin?
187, Gino Severini linked De Stijl to Cubist theory through the writings of Albert Gleizes.,Gino Severini,0.0464820861816406,8.532631397247314,0.4901130199432373,0.25,0.25,Who linked De Stijl to Cubist theory? 
188, 1920,early as 1920,0.0582368373870849,6.550403833389282,0.843306839466095,0.5,0.5,In what year was the assertion made that the flat canvas supported Cubism?
189, Independent voters.,independents and swing voters,0.0560729503631591,6.540916681289673,0.7272917628288269,0.6666666666666666,0.6666666666666666,What non party affiliated voters are critical for party to attract in elections?
190, Regularly.,minority leader confers regularly with the President and his aides about issues before Congress,0.0468039512634277,6.539946794509888,0.2049130201339721,0.1333333333333333,0.1333333333333333,How often does minority leader speak with president when party controls white house?
191, The Crown Estate.,Crown Estate,0.0469708442687988,6.660108804702759,0.944835364818573,0.8,0.8,Who owns Buckingham Palace and Windsor Castle?
192, The Demoiselles d'Avignon.,The Demoiselles,0.0472505092620849,7.207568645477295,0.6783571243286133,0.6666666666666666,0.6666666666666666,What does Cooper say is the first  Cubist picture? 
193, James Madison,James Madison,0.0616841316223144,6.447154998779297,1.0,1.0,1.0,"Who is sometimes considered the first funcioning ""Minority Leader?"""
194, King Edward VII's heavy redecorations.,King Edward's heavy redecorations,0.0466682910919189,7.227164268493652,0.928908109664917,0.9090909090909092,0.9090909090909092,What was at odds with Nash's original work in the palace?
195, 1993.,since 1993,0.0503242015838623,6.6562488079071045,0.7145758867263794,0.6666666666666666,0.6666666666666666,Since when have the palaces rooms been opened to the public?
196, The Belgian Suite.,the Belgian Suite,0.0463826656341552,6.640213251113892,0.9870486855506896,1.0,1.0,Where do foreign heads of stay at Buckingham Palace?
197," ""Coming out""",coming out,0.0463037490844726,6.65687370300293,0.8307291269302368,1.0,1.0,What was the name for the ceremony where debutantes had their first introduction into society?
198, King George VI and Queen Elizabeth.,King George VI and Queen Elizabeth,0.0468428134918212,6.985478162765503,0.9701145887374878,1.0,1.0,Which monarchs were in residence at Buckingham Palace during WWII?
199," Faceting or simplification of geometric forms, multiple perspective, simultaneity, and the association of mechanization and modern life.","faceting of form, spatial ambiguity, transparency, and multiplicity.",0.0498125553131103,9.040886640548706,0.5832065343856812,0.4,0.3199999999999999,What are the four formal characteristics that are usually connected with Cubism?
200, Task forces composed of partisan colleagues with conflicting views.,partisan colleagues with conflicting views,0.0497117042541503,7.307485818862915,0.8337440490722656,0.7142857142857143,0.7142857142857143,What colleagues are best to work with to reach a consensus?
201," Yes, Cubism influenced literature, architecture, and other artistic fields.","The influence of cubism extended to other artistic fields,",0.052091360092163,7.755001068115234,0.8123432397842407,0.5555555555555556,0.4444444444444444,Did cubism influence other fields outside of painting and scuplture?
202, drinking alcohol,alcohol,0.0467114448547363,6.441745758056641,0.890112578868866,0.6666666666666666,0.6666666666666666,What beverage did the Libyan government ban?
203, A swimming pool.,swimming pool,0.0533912181854248,6.65553617477417,0.9338383674621582,0.8,0.8,What was the north-west pavilion converted into in 1938?
204, King George V,King George V,0.0465331077575683,6.550981283187866,1.000000238418579,1.0,1.0,Under whose reign did the last major building works take place?
205, Piet Mondrian,Piet Mondrian,0.0464065074920654,6.548655033111572,1.0000001192092896,1.0,1.0,Who developed Neo Plasticism? 
206," Minority leaders use various methods to publicize their party's priorities, including employing discharge petitions, organizing town meetings, sponsoring party retreats, creating theme teams, conducting surveys, establishing websites, and organizing task forces or issue teams.","""talking points"" for constituent meetings in their districts; they help to organize ""town meetings""",0.0521914958953857,11.131024599075316,0.3970549404621124,0.2040816326530612,0.1632653061224489,How do minority leaders keep party priorities publicized?
207, Leo,Leo,0.0561063289642334,6.316723585128784,1.0000001192092896,1.0,1.0,What was Gertrude Stein's brother's name?
208," They were characterized as Protocubism, marked by the influence of Greek, Iberian, and African art.",Protocubism,0.0510520935058593,8.848756551742554,0.5381723046302795,0.125,0.125,What were Picasso's 1907 paintings usually characterized by? 
209, 1837,1837,0.0593283176422119,6.538408994674683,1.0,1.0,1.0,When did the University of Michigan leave Detroit?
210," The Grand Service, a collection of silver-gilt plate made in 1811 for the Prince of Wales, later George IV.",the Grand Service,0.0484986305236816,9.070971250534058,0.5801405310630798,0.2608695652173913,0.2608695652173913,What is the dining table laid with for state banquets?
211," 830,000 sq ft","77,000 m2 (830,000 sq ft)",0.046567678451538,6.891242027282715,0.8451040983200073,0.7272727272727273,0.7272727272727273,What is the floor space of the palace?
212, The Belgian Suite.,the Belgian Suite,0.0464184284210205,6.659618377685547,0.9870486855506896,1.0,1.0,Where do foreign heads of stay at Buckingham Palace?
213, John Nash's.,Nash's,0.0487666130065918,6.636194229125977,0.8949682712554932,0.8,0.8,Some thought that King Edward VII's redecoration choices were at odds with whose prior work?
214, 1911,"October 8, 1911",0.0474560260772705,6.5509421825408936,0.642691969871521,0.5,0.5,In what year did the New York Times review the Salon d'Automne?
215, Prince Albert,Prince Albert,0.0480153560638427,6.417051315307617,1.0,1.0,1.0,Who dealt with the design faults of the palace?
216, James I.,James I,0.04827880859375,6.527425765991211,0.970252513885498,1.0,1.0,Who sold off part of the Crown Freehold?
217, 1847-1850,Between 1847 and 1850,0.0581371784210205,6.875175952911377,0.9519168734550476,0.6666666666666666,0.6666666666666666,When was the new east wing built?
218, 10-by-3-meter,10-by-3-meter,0.0518848896026611,6.875910043716431,1.0,1.0,1.0,How big was the model of La Maison Cubiste? 
219, The Royal Pavilion at Brighton and from Carlton House.,Carlton House,0.0471644401550293,7.293066024780273,0.6950321197509766,0.3636363636363636,0.3636363636363636,Furniture and fittings were brought over from which house?
220, A bottle-drying rack.,bottle-drying rack,0.050610065460205,6.88850736618042,0.9427046179771424,0.8571428571428571,0.8571428571428571,What object did Duchamp select in 1914 as a scuplture by itself? 
221, 1994,1994,0.0547952651977539,6.552839994430542,1.0000001192092896,1.0,1.0,What year did Republicans regain control while Rober Michel was Minority Leader?
222, Montmartre,Montmartre,0.0588996410369873,6.55369758605957,1.0000001192092896,1.0,1.0,In what town did Picasso live?
223, Edward VII,Edward VII,0.0464484691619873,6.444867849349976,1.0,1.0,1.0,Under whose reign were young debutantes presented to society at Court?
224, Yes.,Minority Leaders are typically experienced lawmakers when they win election to this position,0.0602161884307861,6.4266884326934814,0.0232184343039989,0.0,0.0,Are minority leaders usually experienced?
225, 1873,1873,0.0466446876525878,6.538767814636231,0.9999999403953552,1.0,1.0,When were the first Mounties created?
226, Windsor,Windsor,0.0516824722290039,6.31882905960083,0.9999999403953552,1.0,1.0,Where were valuables evacuated to during the war?
227, Salle 41,Salle 41,0.0503783226013183,6.65632700920105,1.0,1.0,1.0,What was the name of the room that the first exhibition of Cubists took place?
228, John Nash,Nash,0.0465943813323974,6.435864686965942,0.8847565650939941,0.6666666666666666,0.6666666666666666,Who designed the Royal Mews?
229, King Charles I,King Charles I,0.0524115562438964,6.55995774269104,1.0,1.0,1.0,Which king fled to London leaving allowing the Royal family to keep it's freehold on the property?
230, Queen Mary,Queen Mary,0.0580191612243652,6.438116073608398,1.0,1.0,1.0,Who attended the coronation that was a break from tradition?
231, Edward VII,Edward VII,0.0467200279235839,6.4262611865997314,1.0,1.0,1.0,Under whose reign were young debutantes presented to society at Court?
232, The north wing.,the north wing,0.0468842983245849,6.665713548660278,0.9810109734535216,1.0,1.0,Where are the Queen and Prince Phillip's apartments located?
233," A research into form, in opposition to the Neo-Impressionist emphasis on color.","research into form, in opposition to the Neo-Impressionist emphasis on color.",0.0520961284637451,8.18702507019043,0.985240399837494,0.96,0.96,What did the group meeting at Fauconnier's studio want to focus on?
234, Chinese regency style,Chinese regency style,0.0534546375274658,6.640939950942993,1.0,1.0,1.0,Smaller reception rooms are decorated in which style?
235, King William IV,William IV,0.0486860275268554,6.546486139297485,0.8848811388015747,0.8,0.8,Who died before seeing Buckingham Palace's completion?
236, Matisse,"Gertrude Stein,",0.047086477279663,6.5480122566223145,0.3372690677642822,0.0,0.0,Who did Picasso meet around 1906 that had also recenelty learned about Primitivism? 
237," The artists featured in the Salon d'Automne included: 
             - André Lhote
             - Marcel Duchamp
             - Jacques Villon
             - Roger de La Fresnaye
             - André Dunoyer de Segonzac
             - František Kupka","André Lhote, Marcel Duchamp, Jacques Villon, Roger de La Fresnaye, André Dunoyer de Segonzac and František Kupka",0.0976011753082275,12.400253772735596,0.6517091989517212,0.7727272727272727,0.7727272727272727,List the artists who were featured in the Salon d'Automne? 
238," They can vote against the Johnson program and say they did their best to come up with a better alternative, or they can vote for it and make the same argument.",say we did our best to come up with a better alternative. Or they could vote for it and make the same argument,0.0464820861816406,9.828527688980104,0.635706901550293,0.7407407407407407,0.7407407407407407,"If recommit fails, then what choice needs to be made by minority representatives?"
239, The semi-state apartments.,the semi-state apartments,0.047001838684082,6.767770290374756,0.9889691472053528,1.0,1.0,Which rooms are used for less formal entertaining such as luncheons or private audiences?
240," The East Front, facing The Mall.",The large East Front,0.0481729507446289,7.085108518600464,0.5749762654304504,0.6,0.6,What is considered the public face of the palace?
241, The palace chapel.,the chapel,0.0729916095733642,6.672012567520142,0.8592869639396667,0.8,0.8,What was destroyed in one of the bombing that hit the palace in WWII?
242, James A. Garfield,James A. Garfield,0.0513045787811279,6.745269298553467,0.9999999403953552,1.0,1.0,"What former appropriations chairman was nominated for minority leader in 1876,77,79?"
243, Motion to recommit with instructions.,motion to recommit and get a vote on that,0.115427017211914,6.9867682456970215,0.5994346737861633,0.4285714285714285,0.4285714285714285,"If minority party loses committ of the whole, then what motion may be filed?"
244, Sir William Blake,Sir William Blake,0.0479204654693603,6.5412962436676025,1.0,1.0,1.0,Who owned the first house built on the site?
245, The 108th Congress.,108th Congress,0.0464704036712646,6.866618871688843,0.9525785446166992,0.8,0.8,In what congress did Nancy Pelosi bdcome minority leader?
246, Amorpha-Fugue à deux couleurs and Amorpha chromatique chaude.,Amorpha-Fugue à deux couleurs and Amorpha chromatique chaude,0.0457971096038818,8.29911732673645,0.9898937344551086,1.0,1.0,What were Kupka's two entries at the Salon d'Automne? 
247, Tiaras or feathers.,tiaras or feathers,0.045738935470581,6.849446535110474,0.9853839874267578,1.0,1.0,What were women obliged to wear in their hair?
248, 92,92 offices,0.0470790863037109,6.4376630783081055,0.6276025772094727,0.6666666666666666,0.6666666666666666,How many offices does the palace have?
249, Woman's Head.,The first true Cubist sculpture,0.0459537506103515,6.655838489532471,0.1068998351693153,0.0,0.0,What Douglas Cooper call Picasso's 1909 Cubist sculpture?
250, The Centre Room.,Centre Room,0.0462145805358886,6.655257225036621,0.9501157999038696,0.8,0.8,Which room feature the famous balcony?
251, John Nash,John Nash,0.0458667278289794,6.425017833709717,1.0,1.0,1.0,Who was the main architect that transformed the house into the palace?
252, King George V and Queen Mary.,King George V and Queen Mary,0.0504562854766845,6.976435899734497,0.9740189909934998,1.0,1.0,Who lived at Buckingham Palace during WWI?
253," No, minority leaders employ various strategies depending on circumstances.",options selected depend on a wide range of circumstances,0.049128770828247,7.419315338134766,0.0906722247600555,0.3333333333333333,0.3333333333333333,Does minority leader always employ same strategy for party objectives?
254," The new wing built during this time was the East Wing, designed by Edward Blore and built by Thomas Cubitt.",The ballroom wing,0.0456881523132324,8.837306499481201,0.3238729238510132,0.1739130434782609,0.1739130434782609,What other wing was built during this time?
255, The Armory Show.,Armory Show,0.0548605918884277,6.773586750030518,0.9367164373397828,0.8,0.8,What was the name of the show that introduced Cubism to the USA?
256, Yes.,Cubist architecture is very rare,0.0455489158630371,6.4255242347717285,0.0527049228549003,0.0,0.0,Is original Cubist architecture rare?
257, Mirrored doors.,mirrored doors,0.0502698421478271,6.645360708236694,0.9560244679450988,1.0,1.0,The Principle Corridor has which type of doors?
258, 1837,1837,0.0821282863616943,6.568743944168091,1.0,1.0,1.0,When did the University of Michigan leave Detroit?
259, near the Boulevard de Montparnasse.,Boulevard de Montparnasse,0.0457005500793457,7.222950458526611,0.8557385802268982,0.7499999999999999,0.7499999999999999,Where was Fauconnier's studio located? 
260, The Chinese Luncheon Room.,The red and blue Chinese Luncheon Room,0.0526142120361328,6.884275436401367,0.8921326398849487,0.7272727272727273,0.7272727272727273,Parts of the Brighton Banqueting and Music Rooms from Brighton Pavilion make up which Buckingham Room?
261, Guillaume Apollinaire and Daniel-Henry Kahnweiler.,Guillaume Apollinaire,0.0473420619964599,7.744215726852417,0.7093077898025513,0.5,0.5,Which poet critic in 1911 with a group of poets accepted the term Cubism? 
262, multiple perspective,Henri Bergson,0.0474381446838378,6.445594310760498,0.1333688795566558,0.0,0.0,In Du Cubisme who so Metzinger and Gleizes  relate the sense of time to? 
263," ""Thirteen Ways of Looking at a Blackbird""",Thirteen Ways of Looking at a Blackbird,0.0469062328338623,7.433387517929077,0.936818301677704,1.0,1.0,What is the name of Wallace Steven's work that explains how cubism can be translated into poetry? 
264, Analytic Cubism.,Analytic Cubism,0.0558991432189941,6.759948492050171,0.9782823324203492,1.0,1.0,What was the first phase of Cubism known as? 
265, Clement Walker in Anarchia Anglicana (1649) suggests that the mulberry garden at Buckingham Palace may have been a place of debauchery.,Clement Walker,0.0463249683380126,9.717788696289062,0.3430531024932861,0.1739130434782608,0.1739130434782608,Who suggests that the mulberry garden is likely a place for debauchery?
266, The Royal Collection of furniture and art.,Royal Collection of furniture and art,0.04569673538208,7.085466623306274,0.9894303679466248,0.923076923076923,0.923076923076923,What collection did Queen Mary take an interest in by adding and restoring pieces?
267, 1938,1938,0.0536401271820068,6.543900012969971,1.0,1.0,1.0,When was 'The War of the Worlds' radio broadcast?
268, 78,78,0.0522854328155517,6.427181720733643,1.0,1.0,1.0,How old was Eisenhower when he died?
269," Marcel Sembat, a Socialist deputy.","Socialist deputy, Marcel Sembat.",0.0487537384033203,7.217252254486084,0.9838417172431946,0.888888888888889,0.4444444444444445,Who defended the Cubists in the controversy of 1912?
270, The Policy Committee.,Policy Committee,0.0503952503204345,6.654433488845825,0.958670139312744,0.8,0.8,According to democratic rules of the 106th congress what committee does minority leader chair?
271, The Chief Deputy Whip.,Patrick McHenry.,0.0537512302398681,6.754185914993286,0.2330448031425476,0.0,0.0,Who holds the highest appointed Republican position in House?
272, He had angered many Republicans by objecting to their private bills on the floor.,objecting to their private bills on the floor,0.0457026958465576,7.970264196395874,0.4976142346858978,0.7272727272727273,0.7272727272727273,Why were republicans upset with Mann?
273, The King gave up alcohol during the war.,alcohol,0.0539443492889404,7.194930791854858,0.4847325384616852,0.2222222222222222,0.2222222222222222,What beverage did the Libyan government ban?
274," ""Alice Polka""",Alice Polka,0.0457651615142822,6.750939130783081,0.9634807109832764,1.0,1.0,Which piece of music by Johann Strauss was first performed at Buckingham in honor of Princess Alice?
275, Paul Cézanne,Paul Cézanne,0.0455918312072753,6.757079362869263,1.0,1.0,1.0,Which person  was the most influential in beginning the movement with is three dimensional forms?
276, The Duke of York and the Earl and Countess of Wessex.,Duke of York,0.046811819076538,7.754119873046875,0.620734691619873,0.4285714285714285,0.4285714285714285,Buckingham Palace is also the London Residence for which Duke?
277, The ground floor of the north-facing Garden Wing.,the ground floor,0.0455548763275146,7.318058490753174,0.5047266483306885,0.5,0.5,On which floor is the Belgian Suite located?
278, Orphism.,Constructivism,0.0469110012054443,6.660772085189819,0.3003836870193481,0.0,0.0,Which offshoot of cubism was influenced by Picasso? 
279, John Nash and Edward Blore.,John Nash and Edward Blore,0.0579001903533935,6.984184980392456,0.9821239709854126,1.0,1.0,Who enlarged the house in the 19th century?
280, John Lewis,Senior Chief Deputy Whip,0.0491182804107666,6.425531625747681,0.0979223474860191,0.0,0.0,Who is the leader of chief deputy whips in democratic conference?
281," A significant amount, as they assist in recruiting candidates, establish leadership PACs, and travel to speak on behalf of party candidates.",travel around the country to speak on behalf of party candidates; and they encourage incumbent colleagues to make significant financial contributions,0.0486011505126953,9.05469536781311,0.6365218758583069,0.5238095238095238,0.3809523809523809,Outside of Washington how much involvement do minority leaders have in campaigns?
282, 3,three,0.0552587509155273,6.435679912567139,0.8656187057495117,0.0,0.0,"Before Hindus are cremated, how many times are their bodies placed in the Bagmati?"
283," September 15, 1940",15 September 1940,0.0512611865997314,6.989979267120361,0.9762117862701416,1.0,0.6666666666666666,What is the date of the Battle of Britain Day?
284, The new east wing of Buckingham Palace.,the new east wing,0.0463092327117919,7.087204217910767,0.647710919380188,0.7272727272727273,0.7272727272727273,What was Blore building between 1847 and 1850?
285, Le Dépiquage des Moissons (Harvest Threshing),Le Dépiquage des Moissons (Harvest Threshing),0.0493133068084716,7.958135604858398,0.9999999403953552,1.0,1.0,Which of Gliezes pieces was featured at Salon de la Section d'Or? 
286, Ostrich,ostrich feathers,0.0468716621398925,6.552684545516968,0.7941519021987915,0.6666666666666666,0.6666666666666666,What types of feathers did debutantes wear in their hair?
287, Thomas Cubitt,Thomas Cubitt,0.0798752307891845,6.539639949798584,1.0,1.0,1.0,Who built the new wing?
288, Minority leaders establish leadership PACs to raise and distribute funds to House candidates of their party.,Minority leaders,0.0469553470611572,8.197016477584839,0.6299233436584473,0.2222222222222222,0.2222222222222222,Who establishes leadership PACs?
289, 1936,1936,0.0460379123687744,6.550898790359497,1.0000001192092896,1.0,1.0,In what year was Studio Misr founded?
290, Minority Leader,Minority Leader,0.0661399364471435,6.4621498584747314,1.0,1.0,1.0,What role did Pelosi win in 112th Congress?
291, Clement Greenberg,Clement Greenberg.,0.0632827281951904,6.54196834564209,0.9821320176124572,1.0,1.0,Who was the main opponent that began to argue that the flat canvas did not support Cubism? 
292, La Femme aux phlox,La Femme aux phlox,0.0457551479339599,6.754911184310913,1.0,1.0,1.0,What 1910 piece did Albert Gleizes present in that show that introduced Cubism to the USA? 
293, Filippo Tommaso Marinetti.,Filippo Tommaso Marinetti,0.0468382835388183,7.09417200088501,0.989513635635376,1.0,1.0,The ideas of which Cubo Futurist influenced the avant-garde in architecture?
294," £21,000","£21,000",0.0660789012908935,6.648043155670166,1.0,1.0,1.0,How much did George III pay for Buckingham House? 
295, Maurice Raynal,Raymond Duchamp-Villon and André Mare,0.045928955078125,6.5454301834106445,0.4462289214134216,0.0,0.0,Who said that Cubism was becoming an influetial aspect in modern architecture ? 
296," Futurism, Suprematism, Dada, Constructivism, and De Stijl.","Futurism, Suprematism, Dada, Constructivism and De Stijl",0.0455584526062011,8.405254125595093,0.9862395524978638,1.0,1.0,What were the other offshoots formed in countries other than France?
297, Sir Charles Long.,Sir Charles Long,0.0528516769409179,6.655584096908569,0.981592059135437,1.0,1.0,Who suggested the use of brightly coloured scagliola and blue and pink lapis?
298," The chimneys smoked so much that the fires had to be allowed to die down, causing the court to shiver in icy magnificence.",the chimneys smoked,0.0455069541931152,9.40461564064026,0.7514763474464417,0.2307692307692307,0.2307692307692307,What was the problem with the palace's chimneys?
299, Paris.,Paris,0.0456159114837646,6.437852144241333,0.9628871083259584,1.0,1.0,What was the largest European city in 1667?
300, 2005,2005,0.0505211353302001,6.54353666305542,1.0,1.0,1.0,When was this type of hunting introduced?
301," The creation of leadership positions allows for the delegation of tasks, the sharing of responsibilities, and the empowerment of individuals to make decisions and take actions on behalf of the organization.",way to reach out and involve a greater diversity of partisans in the leadership structure,0.0458385944366455,9.921178102493286,0.4042658507823944,0.217391304347826,0.1739130434782608,What does the creation of leadership positions allow for?
302, The Minister's Staircase.,the Minister's Staircase,0.0586645603179931,6.985886573791504,0.9886784553527832,1.0,1.0,The Belgian Suite is located at the foot of which staircase?
303, King George III.,King George III,0.0459616184234619,6.662089347839356,0.9777086973190308,1.0,1.0,Under which king did the Royal Family regain the freehold title of the property? 
304, The Manor of Ebury (also called Eia),Manor of Ebury,0.0602352619171142,7.425625801086426,0.9045516848564148,0.6,0.6,What was the name of the manor that previously existed on the site?
305, 1854,1854,0.0455262660980224,6.559375524520874,1.0000001192092896,1.0,1.0,When did the British try to redo the Treaty of Nanjing?
306, Dornier Do 17,Dornier Do 17 bomber,0.0992918014526367,6.894999742507935,0.840463399887085,0.8571428571428571,0.8571428571428571,What type of aircraft was the German Plane?
307, The state rooms.,The palace's state rooms,0.0607759952545166,6.671368360519409,0.7293979525566101,0.7499999999999999,0.7499999999999999,What part of the palace has been open to the public every August and September and other select dates since 1993?
308, Afternoon receptions.,less formal afternoon receptions,0.0455708503723144,6.656772136688232,0.8468039035797119,0.6666666666666666,0.6666666666666666,After WWII what was the coming out ceremony replaced with?
309, Over 800 people work at Buckingham Palace.,more than 800,0.045802354812622,7.201361417770386,0.4256768822669983,0.2,0.2,How many works are in the Bronx Museum of the Arts' permanent collection?
310, There is no official dress code at Buckingham Palace.,there is no official dress code,0.0826780796051025,7.326727390289307,0.6742055416107178,0.8,0.8,What is the dress code today at Buckingham?
311," Yes, Duchamp's work was considered scandalous when displayed in 1912.",caused a scandal,0.0455870628356933,8.081919193267822,0.3820776343345642,0.1428571428571428,0.1428571428571428, Was Duchamp's work considered controversial when displayed in 1912?
312," George IV's original plan for the house was to make it a small, comfortable home.","a small, comfortable home",0.0678367614746093,8.189135313034058,0.5838971138000488,0.4,0.4,What was George IV's original plan for the house? 
313, Eye Cross,Eye Cross,0.0459687709808349,6.434828758239746,1.0,1.0,1.0,Which village had fallen into decay but the 17th century?
314, The Ballroom.,in the palace's Ballroom,0.0475807189941406,6.657122611999512,0.7821563482284546,0.5714285714285715,0.5714285714285715,Where do Investitures take place?
315, Lord Goring,Lord Goring,0.0455603599548339,6.555356979370117,1.0,1.0,1.0,Who developed what is much of today's garden at Buckingham?
316, The Queen's House.,"""The Queen's House""",0.0460221767425537,6.776824474334717,0.9090434908866882,1.0,1.0,What was Buckingham House known as when Queen Charlotte resided there?
317, John Nash and Edward Blore.,John Nash and Edward Blore,0.0455296039581298,6.991212368011475,0.9821239709854126,1.0,1.0,Who enlarged the house in the 19th century?
318, Afternoon receptions.,less formal afternoon receptions,0.0455265045166015,6.655585765838623,0.8468039035797119,0.6666666666666666,0.6666666666666666,After WWII what was the coming out ceremony replaced with?
319, Floor leaders are kept informed of legislative status through contacts with party members serving on House committees and with the members of the party's whip organization.,"contacts with his party's members serving on House committees, and with the members of the party's whip organization",0.0457401275634765,9.27118992805481,0.5451668500900269,0.7659574468085106,0.7659574468085106,How are floor leaders kept informed of legislative status?
320, The Royal Mews.,the Royal Mews,0.0455908775329589,6.768650531768799,0.9905898571014404,1.0,1.0,Where is the Gold State Coach kept?
321, The Royal Pavilion at Brighton and from Carlton House.,Carlton House,0.04642915725708,7.316352367401123,0.6950321197509766,0.3636363636363636,0.3636363636363636,Furniture and fittings were brought over from which house?
322, Léonce Rosenberg.,Léonce Rosenberg,0.0456166267395019,6.759348392486572,0.983551859855652,1.0,1.0,With the assistance of what dealer did Cubism return as  a central consideration for artists after World War I?
