idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
175, murmured or breathy-voiced.,unaspirated,0.0005023479461669,0.7284562587738037,0.2308356761932373,0.0,0.0,What is the opposite of aspirated?
176," dBASE was easy for users to understand and use, allowing them to concentrate on their work rather than the technical details of data manipulation.",managing space allocation,0.0004975795745849,2.017876386642456,0.0913092494010925,0.0,0.0,What is a benefit of using dBASE?
177, Western Armenian /tʰ/ corresponds to Eastern Armenian /t/ and voiced /d/.,/d/,0.0005369186401367,1.444270133972168,0.2168899029493332,0.1666666666666666,0.1666666666666666,Western Armenian /tʰ/ compares to eastern Armenian /tʰ/ and what?
178," XML is used in enterprise database management as a machine-to-machine data interoperability standard, allowing querying based on XML document attributes.",machine-to-machine data,0.0004937648773193,1.876131534576416,0.3563781976699829,0.3076923076923077,0.3076923076923077,How is XML used in enterprise database management?
179, CAP theorem.,eventual consistency,0.0005028247833251,0.3037762641906738,0.2342701256275177,0.0,0.0,What is used to offer a balance in guarantees?
180, Icelandic and Faroese.,Icelandic and Faroese,0.0005016326904296,0.545891284942627,0.9737474322319032,1.0,1.0,What two languages mentioned have have preaspirated [ʰp ʰt ʰk]?
181," Sheets are usually cut ""long-grain"", with the grain parallel to the longer dimension of the sheet.",long-grain,0.0011975765228271,1.5871336460113523,0.3713622391223907,0.2105263157894736,0.2105263157894736,In what manner are sheets normally cut?
182," They are marked with the modifier letter for unaspiration ⟨◌˭⟩, a superscript equal sign.",with the modifier letter,0.0004887580871582,1.8084321022033687,0.4495541751384735,0.4705882352941176,0.4705882352941176,How are unaspirated or tenuis consonants sometimes marked for unaspiration?
183, ISO 216,ISO 216,0.000483751296997,0.2983415126800537,1.0,1.0,1.0,Most countries besides the US use what ISO System?
184, Wood-free papers.,wood-free,0.0004999637603759,0.3711671829223633,0.6489263772964478,0.8,0.8,What type of paper is paper made from chemical pulps known as?
185, pʰ,p,0.0005044937133789,0.301518440246582,0.299127459526062,1.0,1.0,What modifier indicates a voiceless bilabial stop?
186, Cyperus papyrus,Cyperus,0.0012040138244628,0.4453155994415283,0.631327748298645,0.6666666666666666,0.6666666666666666,What plant was used in Egypt to make papyrus?
187, C. Wayne Ratliff,C. Wayne Ratliff,0.000495433807373,0.512453556060791,1.0,1.0,1.0,Who created dBASE?
188, Wu Chinese has a three-way distinction in stops and affricates: /p pʰ b/.,/p pʰ b/,0.0006875991821289,1.6036183834075928,0.5258790254592896,0.3529411764705882,0.3529411764705882,What is the actual distinction for Wu Chinese?
189, Double stops and single stops.,double stops and single stops,0.0004949569702148,0.513988733291626,0.9410091638565063,1.0,1.0,What do preaspirated stops contrast with in Icelandic?
190," A DBMS consists of a computer software application that interacts with the user, other applications, and the database itself to capture and analyze data.",an integrated set of computer software,0.0004966259002685,2.086266279220581,0.3822113573551178,0.2,0.2,A DBMS consists of what?
191, 1974/5,1974/5,0.0005183219909667,0.4421617984771728,1.0,1.0,1.0,When was IBM's system released?
192, DBMSs are classified according to the database model they support.,according to the database model that they support,0.0005486011505126,1.0146238803863523,0.6634154319763184,0.7777777777777777,0.7777777777777777,How are DBMSs classified?
193, Kraft process,The kraft process,0.0004873275756835,0.2272496223449707,0.9635294675827026,0.8,0.8,What process is most commonly used?
194," Database objects include tables, views, indexes, stored procedures, and triggers.","record types, specific records, data structures",0.0005097389221191,1.1561806201934814,0.42801633477211,0.0,0.0,What are examples of database objects?
195, A DBMS can store a virtually unlimited amount of data.,large quantities,0.0012435913085937,0.9438762664794922,0.2934156656265259,0.0,0.0,How much data can a DBMS store?
196," dBASE was successful because it was lightweight, easy to use, and did the ""dirty work"" of data manipulation for the user, allowing them to focus on their tasks.",lightweight and easy for any computer user to understand out of the box,0.0005314350128173,2.605192184448242,0.2775821685791015,0.3902439024390244,0.2439024390243902,Why was dBASE successful?
197, three,three,0.0005018711090087,0.1762557029724121,1.0,1.0,1.0,"Before Hindus are cremated, how many times are their bodies placed in the Bagmati?"
198, Alum (aluminium sulfate salts),Alum,0.0005073547363281,0.6564278602600098,0.6819756627082825,0.4,0.4,What acidic salts were commonly found in the early types of paper produced?
199, One-to-many relationship.,many-to-many,0.0005054473876953,0.442033052444458,0.7500970363616943,0.5714285714285715,0.5714285714285715,What is the relationship called in a navigational model?
200, Chemical pulping process.,bleaching,0.0004985332489013,0.4424905776977539,0.2521159946918487,0.0,0.0,What process of papermaking is most heavily linked to the pollution?
201, Mechanical pulps produce paper that is weak and prone to turning yellow and becoming brittle over time.,weak,0.0009005069732666,1.449474573135376,0.1695817112922668,0.1111111111111111,0.1111111111111111,What type of alpha emitter is uranium?
202, Greek,Greek,0.0005102157592773,0.1564803123474121,1.0,1.0,1.0,What myths did the Romans adapt to their needs?
203, Database administrators.,special authorized (by the database owner) personnel,0.0005815029144287,0.2993142604827881,0.6004668474197388,0.2222222222222222,0.2222222222222222,Who sets database access?
204, MySQL,SQL language,0.0004928112030029,0.1559727191925048,0.5018748641014099,0.0,0.0,What is the most popular DBMS?
205, Weight.,weight,0.0005500316619873,0.2277309894561767,0.8433958292007446,1.0,1.0,"According to T3, what was the main differentiator between the ""fat"" PS3 and the Super Slim?"
206, voiceless and voiced fricatives /θ ð/.,voiceless and voiced fricatives,0.0009224414825439,0.9446537494659424,0.7312418818473816,1.0,1.0,Attic Greek lenited to what?
207, Data independence.,data independence,0.0004992485046386,0.3025352954864502,0.9482364654541016,1.0,1.0,What is an important goal in in this final stage?
208, RAID (Redundant Array of Independent Disks) is used to recover data if disks suffer a failure.,RAID,0.0005068778991699,1.660402536392212,0.5874332189559937,0.1176470588235294,0.1176470588235294,What is used to recover data if disks suffer a failure?
209, Allophones in complementary distribution with their unaspirated counterparts.,allophones,0.0005207061767578,1.043835163116455,0.6953966021537781,0.2222222222222222,0.2222222222222222,The phonetical similarity of what thing causes disagreements between linguists?
210, 800 kg/m3 (50 lb/cu ft),800 kg/m3,0.0005090236663818,0.9421746730804444,0.8385277390480042,0.6,0.6,What is the common density of printing paper?
211, A database administrator.,database administrator,0.0004959106445312,0.3706538677215576,0.8402537107467651,0.8,0.8,Who can restore a database that has been corrupted?
212, Voiced consonants.,Voiced consonants,0.0005059242248535,0.4425008296966553,0.9454615116119384,1.0,1.0,What is not often aspirated?
213, Backup files.,desired point in time,0.000525951385498,0.2996144294738769,0.1018996089696884,0.0,0.0,What parameter is requiret to restore a database?
214, The 1960s.,mid-1960s,0.0004971027374267,0.5304772853851318,0.9328703284263612,0.5,0.5,When were DBMSs first used commercially?
215, phonemic.,phonemic,0.0005056858062744,0.3007576465606689,0.9631879329681396,1.0,1.0,"In languages like Thai and Icelandic, tenuis and aspirated consonants are what?"
216, Caliper,caliper,0.0005092620849609,0.2284157276153564,1.0,1.0,1.0,What tool is often used in measuring the thickness of paper?
217, Grammes per square meter (g/m2),dimensions,0.000490665435791,0.8012721538543701,0.1795864701271057,0.0,0.0,What does the experience of pain have throughout cultures?
218, Edgar F. Codd,Codd,0.0004944801330566,0.441220760345459,0.6127148866653442,0.5,0.5,Who used tuple calculus to show the functionality of databases?
219, 2,twice,0.0005218982696533,0.2357854843139648,0.5129031538963318,0.0,0.0,How many times did Nagumo change orders for arming his aircraft?
220, Dravidian languages.,Dravidian,0.000568151473999,0.4432623386383056,0.6922258734703064,0.6666666666666666,0.6666666666666666,"Telegu, Kannada and others are considered to be some of the what languages?"
221, A fricative.,fricative,0.0004997253417968,0.4834494590759277,0.9126765727996826,0.6666666666666666,0.6666666666666666,What nonstandard feature does Southern Russian use?
222, A logical data model expressed in the form of a schema.,schema,0.000500202178955,0.9435100555419922,0.7204691767692566,0.1666666666666666,0.1666666666666666,In what form is the output of a logical database design?
223," There is typically only one conceptual (or logical) and physical (or internal) view of the data, but there can be any number of different external views.",one,0.0009777545928955,2.3960213661193848,0.0245006121695041,0.074074074074074,0.074074074074074,How many restaurants in the western style were present in Kathmandu circa 1955?
224, International Phonetic Alphabet,International Phonetic Alphabet,0.0005059242248535,0.2979023456573486,1.0000001192092896,1.0,1.0,What does IPA stand for?
225, Unaspirated consonants are usually left unmarked.,⟨t⟩,0.0004968643188476,0.9431803226470948,0.2268342077732086,0.0,0.0,How are unaspirated consonants left unmarked?
226, Soda pulping.,Soda pulping,0.0005269050598144,0.371617317199707,0.9681617617607116,1.0,1.0,What is another process used to pulp straws with high silicate content?
227, A database transaction.,transaction,0.000669240951538,0.3716785907745361,0.775098443031311,0.5,0.5,What is a unit of work called in a database?
228, China.,China,0.0004990100860595,0.2265520095825195,0.945481538772583,1.0,1.0,Who was providing supplies to the Vietnamese communists fighting against France?
229, Germany,Germany,0.0005114078521728,0.1672382354736328,1.0,1.0,1.0,What country started programs that led to the welfare state?
230, COBOL was created to provide a standard programming language for business applications.,Interest in a standard,0.000504732131958,1.2062735557556152,0.1181759163737297,0.25,0.25,Why was COBOL created?
231, Laidlines.,Laidlines,0.000535249710083,0.3708572387695312,0.9563372135162354,1.0,1.0,"Which is lines are commonly higher in density, laidlines or chainlines?"
232, 71.6 million tons.,71.6 million,0.0005247592926025,0.6564829349517822,0.6843035221099854,0.8571428571428571,0.8571428571428571,How many millions of tons of paper are wasted in the US each year?
233, dialect and phonetic environment.,dialect and phonetic environment,0.0005092620849609,0.5149190425872803,0.974955439567566,1.0,1.0,"Whether a stop was labial, coronal or velar depended on what two things?"
234, Many paper companies plant trees to help regrow forests.,plant trees,0.0014927387237548,0.8738648891448975,0.6129381060600281,0.3636363636363636,0.3636363636363636,What do many paper companies do to ensure the health of forests?
235, The last step in paper production is cutting the paper into sheets for use.,drying,0.0004997253417968,1.160738229751587,0.2183515578508377,0.0,0.0,What is the last step in paper production?
236, murmured sonorants.,murmured sonorants,0.0004868507385253,0.514164924621582,0.9684350490570068,1.0,1.0,What do some linguists restrict the double-dot subscript ⟨◌̤⟩ to?
237, Database storage is the container of the physical materialization of a database.,physical materialization of a database,0.0005075931549072,1.0837950706481934,0.702041745185852,0.5882352941176471,0.5882352941176471,What is database storage?
238, preaspirated stops.,Preaspirated stops,0.0005583763122558,0.513422966003418,0.9668301343917848,1.0,1.0,The Sami tongue also has what?
239, English unaspirated stops.,unaspirated stops,0.0006752014160156,0.5231878757476807,0.6986203193664551,0.8,0.8,"As well as lasting as long as an English aspirated stop, the Armenian and Cantonese aspiration lasts as long as what?"
240, 19th century,19th,0.0005548000335693,0.3707091808319092,0.7518644332885742,0.6666666666666666,0.6666666666666666,What century was game hunted as a trophy?
241," Through food, primarily meat, dairy, fish, and shellfish.",through food,0.0005671977996826,1.0869228839874268,0.6939970254898071,0.4,0.4,How are humans commonly exposed to the byproducts of the bleaching process?
242," Data is accessed in a table by using a query language, such as SQL, to specify the data to be retrieved.",A linked-list system,0.0004973411560058,1.800999879837036,0.2037670165300369,0.08,0.08,How is data accessed in a table?
243, Database access control.,watermarking,0.0005021095275878,0.3707942962646484,0.152831494808197,0.0,0.0,What is a security measure that uses a relational database system?
244, Breath-voiced consonants.,breathy-voiced consonants,0.0004804134368896,0.5847692489624023,0.9398989081382751,0.6666666666666666,0.6666666666666666,Which distinction has Punjabi lost?
245, Using tools provided by the DBMS vendor to help import databases from other popular DBMSs.,vendor provides tools,0.0005006790161132,1.4437549114227295,0.3396068811416626,0.3333333333333333,0.1111111111111111,How can a DBMS database migration be made easier?
246, Database transactions can ensure accuracy after a crash by maintaining a log of operations and allowing for rollbacks to a previous state.,fault tolerance,0.0004889965057373,1.79939866065979,0.4710291624069214,0.0,0.0,How can database transactions ensure accuracy after a crash?
247, thousandths of an inch.,thousandths of an inch,0.0005598068237304,0.5136401653289795,0.979422926902771,1.0,1.0,"In the United States, what units are used when stating the measurements of paper thickness?"
248, Aspiration.,Aspiration,0.0004918575286865,0.2980740070343017,0.9633735418319702,1.0,1.0,What has a different significance in various languages?
249, Gloss papers give the highest optical density.,Gloss,0.0005209445953369,0.7273573875427246,0.5450804233551025,0.25,0.25,What papers give the best optical density?
250, An aspirated affricate.,An aspirated affricate,0.0004770755767822,0.5870249271392822,0.9762084484100342,1.0,1.0,"What is comprised of a stop, fricative, and aspirated release?"
251, 0.0028 to 0.0071 inches.,0.0028 and 0.0071 in,0.0004990100860595,1.0144717693328855,0.6066562533378601,0.6666666666666666,0.6666666666666666,"Sated in inches, what is the common range of paper thickness?"
252, Database Management System,database management system,0.0004956722259521,0.298882246017456,1.0000001192092896,1.0,1.0,What does DBMS stand for?
253, Laidlines.,wire mesh,0.000478982925415,0.3744735717773437,0.2225647568702697,0.0,0.0,What leaves a pattern on the paper that has a consistent density width and lengthwise?
254, A voiced sound is created.,voiced consonants,0.0007152557373046,0.5832898616790771,0.7523825168609619,0.2857142857142857,0.2857142857142857,What is created when vocal folds are slightly closed and vibrate?
255, SQL,SQL,0.0004818439483642,0.1570024490356445,1.0,1.0,1.0,"When customers first tested IBM's system, what computer language had been added? "
256," In a navigational system, a program collects information by looping through linked lists of free-form records.",require programs to loop,0.0005040168762207,1.51558256149292,0.3808637857437134,0.1904761904761904,0.1904761904761904,How does a program collect information using a navigational system?
257, The aspirated bilabial stop.,aspirated bilabial stop,0.0004866123199462,0.6586222648620605,0.9361183643341064,0.8571428571428571,0.8571428571428571,pʰ represents what?
258, A successful data model accurately reflects the possible state of the external world being modeled.,accurately reflect the possible state of the external world being modeled,0.0005559921264648,1.2282555103302002,0.8199760913848877,0.846153846153846,0.846153846153846,What makes a successful data model?
259, Synthetic coating.,synthetic,0.000565767288208,0.320488691329956,0.6605052947998047,0.6666666666666666,0.6666666666666666,PFOA is what type of coating?
260, 400%,400%,0.0005321502685546,0.300645112991333,1.0000001192092896,1.0,1.0,"In the last 40 years, how much has worldwide paper consumption risen?"
261, North Sami.,North Sami,0.0005037784576416,0.3752028942108154,0.9844186902046204,1.0,1.0,Which Sami tongue has unvoiced stop and affricate phonemes pronounced preaspirated?
262, SQL (Structured Query Language) is the most prominent database language.,SQL,0.0005373954772949,1.014296054840088,0.5893360376358032,0.1818181818181818,0.1818181818181818,"When customers first tested IBM's system, what computer language had been added? "
263," In Danish and southern German, lenis consonants are distinguished from fortis counterparts mainly by their lack of aspiration.",their lack of aspiration,0.0004932880401611,1.731041431427002,0.2946602404117584,0.3636363636363636,0.3636363636363636,How are lenis consonants distinguished from fortis consonants?
264," By searching for a key, uniquely defining a particular record.",by searching for this key,0.0005044937133789,0.9418716430664062,0.5271643400192261,0.5333333333333333,0.5333333333333333,How is data in an optional table accessed?
265, /pʰ tʰ kʰ/,/pʰ tʰ kʰ/,0.0005123615264892,0.8720088005065918,1.0000001192092896,1.0,1.0,What is the representation for the three places of articulation?
266," Yes, a DBMS can be transferred to a different DBMS, but it may require a complex and costly process.",ano,0.0005121231079101,1.8380517959594729,-0.0187310539186,0.0,0.0,Can a DBMS be transfered to a different DBMS?
267, Aspirated,aspirated,0.0006208419799804,0.2999336719512939,1.0,1.0,1.0,"If there is a cluster such as st and it belongs to different morphemes, the stop is what?"
268," A0 (A zero), measuring one square meter (approx. 1189 × 841 mm).",A0,0.0005061626434326,1.5865178108215332,0.4849419295787811,0.1666666666666666,0.1666666666666666,What is the largest standard size paper?
269, The United States.,United States,0.0004968643188476,0.3719532489776611,0.8440276384353638,0.8,0.8,What country is more religious than other developed nations?
270, Western Armenian.,Western Armenian,0.0005092620849609,0.299396276473999,0.9739585518836976,1.0,1.0,What language has two-way distinctions between aspirated and voiced?
271, Baghdad,Baghdad,0.0005061626434326,0.1570351123809814,1.0,1.0,1.0,Where was the House of Wisdom held?
272, The relational model.,relational,0.0005092620849609,0.3713440895080566,0.8363490700721741,0.5,0.5,What model solved the problem of databases where information was missing?
273, The superscript equal sign is a modifier letter used to indicate unaspiration in phonetics.,⟨t˭⟩,0.0005066394805908,1.3713221549987793,0.2823367118835449,0.0,0.0,What is the superscript equal sign?
274," ""pin""",pin,0.0005035400390625,0.2998096942901611,0.9100319743156432,1.0,1.0,With what word should you see a candle flicker or feel a puff of air?
275, Breath-voiced or murmured consonants.,breathy-voiced,0.0005121231079101,0.799959659576416,0.7630930542945862,0.2857142857142857,0.2857142857142857,What is another term for voice-aspirated?
276, Voiceless consonants.,Voiceless consonants,0.0005097389221191,0.4432971477508545,0.9598091244697572,1.0,1.0,What is created when the vocal folds are spread and do not vibrate?
277, A blotter sheet.,blotter sheet,0.0005044937133789,0.4420475959777832,0.9150630831718444,0.8,0.8,What is used to collect water when hand-making paper?
278, fricative,aspirated stops.,0.0004940032958984,0.3360512256622314,0.1833670139312744,0.0,0.0,Early Greek (before Koine) have been redone with what?
279, workload and access patterns.,Physical design,0.0005054473876953,0.4426288604736328,0.2994506657123565,0.0,0.0,What factor is reflected in performance requirements?
280, 2nd century AD,2nd,0.0011742115020751,0.4436757564544678,0.3223524391651153,0.5,0.5,In what edition was there a Refutation of Idealism?
281, ⟨b̤⟩,"⟨b̤⟩, with the diacritic",0.0005128383636474,0.4505202770233154,0.8968086838722229,0.4,0.4,The ⟨bʰ⟩ in the Indo-Aryan languages is better transcribed how for breathy voice?
282, 31 pages.,31,0.0005068778991699,0.3717656135559082,0.4952807426452636,0.6666666666666666,0.6666666666666666,How many administrative regions does the Federal District have?
283, Voiceless aspiration.,Voiceless aspiration,0.0004999637603759,0.3718900680541992,0.9752783179283142,1.0,1.0,What is it called when a person's vocal cords stay open after a consonant?
284," A modern DBMS requires a computer software application that interacts with the user, other applications, and the database itself to capture and analyze data.",standard operating system,0.0005061626434326,2.1170802116394043,0.3149903416633606,0.0,0.0,What is required for a modern DBMS to function?
285, Ionic and Aeolic.,Ionic and Aeolic,0.0004975795745849,0.48907470703125,0.9676148891448976,1.0,1.0,Which two dialects lost aspiration at times?
286," A0, A1, A2, A3, A4.",length and width,0.000495433807373,1.159318208694458,0.1883929073810577,0.0,0.0,Standard paper sizes are usually described with what terms?
287," No, a DBMS stores information in multiple places, including memory and external storage.",several types of storage,0.000537633895874,1.3026325702667236,0.4455906748771667,0.1176470588235294,0.1176470588235294,"While working, does DBMS store information in one place?"
288, Glottal stop or fricative.,glottal stop or fricative,0.0005078315734863,0.7276127338409424,0.9726908802986144,1.0,1.0,Debuccalization is when consonants are weakened to become what?
289, Tuple calculus.,a set-oriented language,0.0005080699920654,0.2992920875549316,0.1795896589756012,0.0,0.0,What is used to solve the problem of looping?
290, ISO 216,ISO 216,0.0004780292510986,0.2984619140625,1.0,1.0,1.0,Most countries besides the US use what ISO System?
291, A4,A3,0.0005021095275878,0.2303578853607177,0.7543962597846985,0.0,0.0,What is the lowest numbered A paper that is commonly used at home?
292, A strong burst of breath accompanying the release of certain consonants.,allophonic,0.0005109310150146,1.0153498649597168,0.2201381623744964,0.0,0.0,"Aspiration is what, in English and some other languages?"
293," In a navigational system, information is stored in a linked list of free-form records.",in a single record,0.0004973411560058,1.3717095851898191,0.2689748108386993,0.3157894736842105,0.3157894736842105,How is information stored in a navigational system?
294, debuccalization.,debuccalization,0.0007190704345703,0.446157693862915,0.965036690235138,1.0,1.0,Aspiration may refer to a sound change of what?
295, Yes.,according to suitable abstractions of the concrete domain of data,0.0004990100860595,0.2263967990875244,0.0101470164954662,0.0,0.0,Can query languages be adjusted?
296, to standard paper sizes based on customary units.,standard paper sizes,0.0005083084106445,0.7297165393829346,0.8725123405456543,0.5454545454545454,0.5454545454545454,Most commercial paper in North America is cut in what manner?
297," A DBMS (Database Management System) is a software application that interacts with the user, other applications, and the database itself to capture, analyze, and manage data.","to allow the definition, creation, querying, update, and administration of databases",0.0005061626434326,2.517045021057129,0.552040696144104,0.2162162162162162,0.1621621621621621,What is the purpose of a DBMS?
298, 35%,35%,0.0005178451538085,0.2996766567230224,1.0000001192092896,1.0,1.0,What percentage of Smartphone users use the youtube app?
299, Paperfoam is biodegradable and can be recycled with ordinary paper.,biodegradable,0.0005033016204833,1.159695386886597,0.6523707509040833,0.1818181818181818,0.1818181818181818,What is one type of pesticide?
300, Fatty tissue of animals.,fatty tissue,0.0004975795745849,0.5129590034484863,0.8658829927444458,0.6666666666666666,0.6666666666666666,Where are dioxins stored in our animal sources of food?
301, Object-relational impedance mismatch is corrected by using object-oriented languages (as extensions to SQL) or object-relational databases that provide an object-oriented interface to the database.,object-oriented language,0.0004923343658447,2.4592032432556152,0.5295229554176331,0.1935483870967741,0.1935483870967741,How is the problem of object-relational impedance mismatch corrected?
302, Cai Lun,Cai Lun,0.0005116462707519,0.3065195083618164,1.0,1.0,1.0,Who is credited with the papermaking process?
303, The 2nd century AD.,Golden Age,0.0005090236663818,0.5885910987854004,0.3378027975559234,0.0,0.0,"Due to advances in science and culture, what are the Magadha region empires considered to represent?"
304, China,China,0.0004985332489013,0.1560516357421875,1.0000001192092896,1.0,1.0,Who was providing supplies to the Vietnamese communists fighting against France?
305," No, INGRES moved to the emerging SQL standard.",INGRES moved to the emerging SQL standard,0.0005114078521728,0.8758184909820557,0.9060649275779724,0.9333333333333332,0.9333333333333332,Is QUEL still used to access data in INGRES?
306, A CAFS accelerator is a hardware disk controller with programmable search capabilities.,a hardware disk controller with programmable search capabilities,0.0005650520324707,1.2292985916137695,0.7249373197555542,0.8,0.8,What is a CAFS accelerator?
307, A key is used for linking information back together in a database.,uniquely defining a particular record,0.0004973411560058,1.0148608684539795,0.3008709847927093,0.1176470588235294,0.1176470588235294,What is a key used for?
308, 1971,1971,0.0005214214324951,0.2990384101867676,1.0,1.0,1.0,In what year was the Taragaon Museum built?
309, A level of indirection between internal and external views.,common,0.0007219314575195,0.871748685836792,0.0635414868593216,0.0,0.0,"What had pottery become 4,000 years ago in the Americas?"
310, Additives.,Additives,0.0005121231079101,0.2985124588012695,0.9567068815231324,1.0,1.0,What is added for sizing purposes?
311, Relational model.,logical,0.0005104541778564,0.3706066608428955,0.4219952821731567,0.0,0.0,Which data model is displayed as a specific model that uses DBMS?
312, Korean,Korean,0.0004963874816894,0.1566188335418701,1.0,1.0,1.0,What war did Eisenhower want to end as president?
313, System R,"SQL/DS, and, later, Database 2 (DB2)",0.0004904270172119,0.2281699180603027,0.1224484518170356,0.0,0.0,What was the name of the database product created by IBM?
314, Koine Greek grammarians,Greek grammarians,0.0004982948303222,0.441441535949707,0.8441919684410095,0.8,0.8,Who referred to the Classical Attic dialect stops by the three distinctions?
315, SQL,CODASYL approach,0.0005238056182861,0.1956970691680908,0.0869866460561752,0.0,0.0,What was the standard protocol called?
316, aspirated.,aspirated,0.0005159378051757,0.3008570671081543,0.9514827728271484,1.0,1.0,"If there is a cluster such as st and it belongs to different morphemes, the stop is what?"
317, 90%,90%,0.0005171298980712,0.3080310821533203,1.0,1.0,1.0,How much of Pakistan's paper products does Punjab manufacture?
318, Breathed-voiced consonants.,Muddy consonants,0.000504732131958,0.6584062576293945,0.545810341835022,0.4,0.4,"What is /b/ representative of, in addition to aspirated and unaspirated consonants?"
319, database technology.,database technology,0.000502586364746,0.3556785583496094,0.933946430683136,1.0,1.0,A conceptual data model in separate from the choice of what?
320, oxalic acid,oxalic,0.0005104541778564,0.3007364273071289,0.7562247514724731,0.6666666666666666,0.6666666666666666,"Besides formic, acetic, and lactic acid, what type of acid does cellulose produce?"
321, Enterprise database management.,enterprise database management,0.0004963874816894,0.370119571685791,0.9576462507247924,1.0,1.0,Where are XML databases frequently used?
322, lignin,lignin,0.0004982948303222,0.2280614376068115,1.0000001192092896,1.0,1.0,What polymer is used to strengthen cell walls?
