idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
160, Architectural education and the Architects Registration Act.,"the Board of Architectural Education under the Architects (Registration) Acts, 1931 to 1938",0.0008420944213867,2.6470730304718018,0.7723386287689209,0.6,0.6,Which items of legislation did the Royal Institute play a large role in promoting?
161, 10.5%,10.5%,0.0008375644683837,1.6029953956604004,1.0,1.0,1.0,How much alcohol is contained in the beer Vetter 33?
162, King William II of Sicily,King William II of Sicily,0.0008423328399658,1.8667104244232176,1.0,1.0,1.0,Who commissioned the Monreale mosaics between 1176 and 1186?
163, Painting.,paintings,0.0008342266082763,0.8210020065307617,0.7645806074142456,1.0,1.0,What common artform is far more prestigious than mosaic?
164, Political chaos and the subsequent battles of succession and the bloody infighting between the factions at court weakened the state.,political chaos,0.000845193862915,6.029502630233765,0.535724937915802,0.1818181818181818,0.1818181818181818,What did Ranjit Singh's death cause?
165," The South Western Ambulance Service covers the entire South West of England, including all of Somerset.","covers the entire South West of England, including all of Somerset",0.0008437633514404,5.248095512390137,0.7296700477600098,0.8148148148148148,0.8148148148148148,What area does South western Ambulance  Service cover 
166," Nude Descending a Staircase, No. 2",La Femme aux phlox,0.0008459091186523,3.435545921325684,0.1470815688371658,0.0,0.0,What 1910 piece did Albert Gleizes present in that show that introduced Cubism to the USA? 
167, Georgia,Georgia,0.0008468627929687,0.5601797103881836,1.0,1.0,1.0,In what country is the the Gelati Monastery located?
168," Argon, nitrogen, and krypton.","argon and some nitrogen, or sometimes krypton",0.0008385181427001,2.6450765132904053,0.9684298634529114,0.7272727272727273,0.5454545454545454,Which gases are typically used in a light bulb?
169, Yeovil Town.,Yeovil Town won promotion to Division Three as Football Conference champions,0.0008442401885986,1.601611614227295,0.5978596210479736,0.3076923076923077,0.3076923076923077,The county's first football team is 
170, Bipin base.,bipin base,0.0008354187011718,1.341855525970459,0.9766017198562622,1.0,1.0,What is the typical base type for halogen lamps?
171, Bath stone,supplying freestone and building stone,0.0008497238159179,0.8209764957427979,0.475226879119873,0.2857142857142857,0.2857142857142857,What type of stone was supplied in the county 
172, The Greek figural style was mostly formed in the 3rd century BC.,the 3rd century BC,0.0008389949798583,4.468495845794678,0.6737194657325745,0.5,0.5,When was the Greek figure style mostly formed?
173," Beer is generally sold in bottles, cans, and on draught.",bottles and cans,0.0008466243743896,3.946789503097534,0.6325989961624146,0.4615384615384615,0.3076923076923076,What types of containers is beer generally sold in?
174, The 12th century.,the 12th century,0.0008485317230224,1.8638689517974851,0.9856574535369872,1.0,1.0,When were the mosaics in the Cathedral of Santa Maria Assunta built?
175, A power factor of 1 means that the actual power consumed (in watts) and the apparent power (in volt-amperes) are equal.,the actual power consumed (in watts) and the apparent power (in volt-amperes) are equal,0.0008471012115478,8.114151000976562,0.6985862255096436,0.8108108108108109,0.8108108108108109,What does a power factor of 1 mean?
176, The RIBA Architecture Study Rooms are located in the Henry Cole Wing of the V&A.,the Henry Cole Wing of the V&A,0.0008420944213867,5.249694585800171,0.6175562143325806,0.6666666666666666,0.6666666666666666,Where are RIBA's Study Rooms located?
177, 13th century,the sixteenth century,0.0008463859558105,1.343366622924805,0.6956798434257507,0.4,0.4,When were indigenous scribes taught to use Latin letters?
178," The Oregon Railroad and Navigation Company steamer, Columbia.",Columbia,0.0008502006530761,3.1671507358551025,0.5736821889877319,0.2222222222222222,0.2222222222222222,Who was Eisenhower's employer when he gave up smoking?
179, The Monastery of Martyrius was founded in the end of the 5th century.,the end of the 5th century,0.0008461475372314,5.248079299926758,0.5848073959350586,0.631578947368421,0.631578947368421,When was the Monastery of Martyrius created?
180, 1960,1960,0.0008356571197509,1.0809147357940674,1.0,1.0,1.0,In what year did Eisenhower propose his second civil rights act?
181, Plain gold mosaics with a single great cross in the apse.,gold mosaics with only one great cross,0.0008323192596435,4.205306053161621,0.8685239553451538,0.5555555555555556,0.5555555555555556,What was the common mosaic theme of iconoclastic churches?
182," Paul Gauguin, Henri Matisse, and Pablo Picasso.","Paul Gauguin, Henri Matisse, and Pablo Picasso",0.000831127166748,3.968163967132568,0.985897660255432,1.0,1.0,"Which artists in the early 19th and 20th century inspired by the newly discovered African, Native American, Micro and Polynesian art?"
183, The Chief Secretary of Punjab.,the Chief Secretary of Punjab,0.0008482933044433,1.8622727394104004,0.9893714785575868,1.0,1.0,Who do the Provincial Secretaries report to?
184, Umayyad mosaics.,Umayyad mosaics,0.000840425491333,2.3869640827178955,0.9874765276908876,1.0,1.0,At Qastal in 2000 the earliest examples of what were found in Jordan?
185, The 5th century.,the 5th century,0.0008471012115478,1.8676071166992188,0.984073281288147,1.0,1.0,The shrine of San Vittore in ciel d'oro had mosaics from which century?
186, Dr. Martens,"Dr. Martens shoes were also made in Somerset, by the Northampton-based R. Griggs Group",0.000849962234497,1.3422014713287354,0.601850152015686,0.2352941176470588,0.2352941176470588,What famous shoe brand was made in Somerset 
187, George Grey Wornum,George Grey Wornum,0.0008406639099121,1.6015164852142334,0.9999999403953552,1.0,1.0,Who designed RIBA's headquarters?
188," Swan's first lamp was not commercially viable because it had low resistance and required a large current, making it impractical for central station electric systems.",'parchmentised thread',0.0008478164672851,7.853858232498169,0.0980277955532074,0.0,0.0,Why was Swan's first lamp not commercially viable?
189," The effects of giving the filament a positive temperature coefficient is that it helps stabilize the lamp's power consumption, temperature, and light output against minor variations in supply voltage.","helped stabilize the lamp's power consumption, temperature and light output against minor variations in supply voltage",0.0008430480957031,8.898683309555054,0.6542807817459106,0.7234042553191489,0.7234042553191489,What are the effects of giving the filament a positive temperature coefficient?
190, When it is important to see the work during the creation process as it will appear when completed.,when it is important to see the work,0.0008437633514404,5.249315977096558,0.7280009984970093,0.6153846153846153,0.6153846153846153,When is the double indirect method of mosaic useful?
191, Jerusalem,Jerusalem,0.000856876373291,0.5604641437530518,1.0,1.0,1.0,Which city had the highest percentage of mosaic covered churches?
192, 6%,6%,0.0008397102355957,1.0829079151153564,1.0,1.0,1.0,How much did Punjab's economy grow in 2008-09?
193, The Russian abbot Daniel.,the Russian abbot Daniel,0.0008449554443359,1.866706371307373,0.9858301877975464,1.0,1.0,Who left the only description of the mosaics at the Church of the Holy Sepulchre?
194, The base of a halogen light bulb supplies electric current.,feed-through terminals or wires embedded in the glass,0.0008471012115478,3.425924777984619,0.2330656349658966,0.1052631578947368,0.1052631578947368,What part of a halogen light bulb supplies electric current?
195, Beer belly.,beer belly,0.0008587837219238,1.083014726638794,0.9701558351516724,1.0,1.0,What condition was attributed to binge drinking in a 2004 study?
196, Alcohol by volume.,alcohol by volume,0.0008556842803955,1.3410348892211914,0.922983467578888,1.0,1.0,What does abv stand for?
197, The British Architectural Library,The British Architectural Library,0.0008420944213867,1.602061748504639,1.0,1.0,1.0,What is another name for the Royal Institute Library?
198, A Samaritan synagogue.,a Samaritan synagogue,0.0008356571197509,1.6055364608764648,0.9839144349098206,1.0,1.0,A 5th-century building in Huldah is believed to be what?
199, 52 lumens per watt.,52 lumens per watt,0.0008497238159179,2.125801086425781,0.9818349480628968,1.0,1.0,What is the theoretical LER value of tungsten at its melting point?
200, Mosaics were destroyed in the iconoclastic era because they were condemned as idolatry.,condemned as idolatry,0.0008471012115478,5.509839773178101,0.506138801574707,0.375,0.375,Why were mosaics destroyed in the iconoclastic era?
201, The Indus River plain.,the alluvial plain of the Indus River,0.0008437633514404,1.8613193035125728,0.8772165775299072,0.7272727272727273,0.5454545454545454,What plain is Punjab in?
202, The energy that an incandescent bulb does not convert into light is converted into heat.,The remaining energy is converted into heat.,0.0008370876312255,4.990283727645874,0.6047484874725342,0.5454545454545455,0.5454545454545455,What happens to the energy that an incandescent bulb does not convert into light?
203, The late 1920s.,in the late 1920s,0.000845193862915,2.123359441757202,0.9687774181365968,0.8571428571428571,0.8571428571428571,When did the historical study of Cubism begin?
204, Air nozzles.,precisely aligned air nozzles,0.000840425491333,1.602402687072754,0.5713279247283936,0.6666666666666666,0.6666666666666666,What blows the glass bulbs into their characteristic shape?
205, Abbess Hildegard of Bingen,Abbess Hildegard,0.0008492469787597,2.3853039741516118,0.8786611557006836,0.6666666666666666,0.6666666666666666,Who was believed to have added hops to beer in 1067?
206, 1960s,the 1960s,0.0008447170257568,1.344989776611328,0.9695228934288024,0.6666666666666666,0.6666666666666666,When was the crypt of the Abbey of Saint-Martial re-discovered?
207, The small sekreton.,small sekreton,0.0008645057678222,1.8657212257385252,0.964280366897583,0.8,0.8,What was the small vaulted room in the Great Palace of Constantinople called?
208, small-scale light industries.,"Many towns have encouraged small-scale light industries, such as Crewkerne's Ariel Motor Company, one of the UK's smallest car manufacturers",0.0008432865142822,1.600943088531494,0.6186213493347168,0.2962962962962963,0.2962962962962963,What do many towns encourage 
209, The House of the Black Madonna in the Old Town of Prague was never built.,A planned 11.7 km (7.3 mi) branch to Midford was never built,0.0008435249328613,4.467261075973511,0.2521809637546539,0.2068965517241379,0.2068965517241379,What was never built 
210," Xenon gas is not more widely used in incandescent light bulbs because it is more expensive than other gases, such as argon and nitrogen.","more expensive, so its use is limited to smaller lamps",0.0008394718170166,8.114544153213501,0.460122138261795,0.2352941176470588,0.1764705882352941,Why is xenon gas not more widely used?
211, 1st or 2nd century AD.,1st or 2nd century AD,0.000849962234497,2.904246091842652,0.9827221035957336,1.0,1.0,The mosaics uncovered in Libya were from which century?
212, The inner surface of the glass envelope.,across the entire surface of the envelope,0.0008435249328613,2.3865578174591064,0.628728449344635,0.7142857142857143,0.7142857142857143,Where in the bulb is evaporated tungsten deposited when a vacuum is used?
213, Picabia and the Duchamp brothers.,Picabia and the Duchamp brothers,0.0008413791656494,2.645681619644165,0.9894362092018129,1.0,1.0,The artists of Passy included which two people?
214, 1912,1912,0.0008494853973388,1.0827522277832031,1.0,1.0,1.0,What year did the end of Imperial China occur?
215, Potsdam,the Friedenskirche of Potsdam,0.000842809677124,1.0814411640167236,0.8300340175628662,0.4,0.4,Where did Frederick William IV relocate the mural he purchased?
216," Water vapor inside a light bulb can significantly affect lamp darkening by dissociating into hydrogen and oxygen at the hot filament, causing the oxygen to attack the tungsten metal and create tungsten oxide particles that travel to cooler parts of the lamp, leading to darkening.",significantly increase darkening,0.0008525848388671,14.120360374450684,0.5749077796936035,0.0833333333333333,0.0833333333333333,How does water vapor inside a light bulb affect lamp darkening?
217, Paul Cézanne,Paul Cézanne,0.0008554458618164,1.6063053607940674,1.0,1.0,1.0,Which person  was the most influential in beginning the movement with is three dimensional forms?
218, 69%,69%,0.0008521080017089,1.0816707611083984,1.0,1.0,1.0,How much of Pakistan's sugar does Punjab manufacture?
219, The goal of RIBA is to advance architecture and promote the interests of architects.,the advancement of architecture,0.0008394718170166,4.72738528251648,0.5875890254974365,0.4444444444444445,0.3333333333333333,What is the goal of RIBA?
220, The River Avon.,"The River Avon formed much of the border with Gloucestershire, except that the hundred of Bath Forum",0.0008330345153808,1.601876974105835,0.538753092288971,0.3,0.3,What river forms the border of Somerset 
221, A bicycle wheel and a kitchen stool.,a bicycle wheel to a kitchen stool,0.0008375644683837,2.385643720626831,0.9168671369552612,0.8571428571428571,0.8571428571428571,What two items did Duchamp attach together in 1913? 
222, 1910,1910,0.0008347034454345,1.0816166400909424,1.000000238418579,1.0,1.0,When did secondary education emerge in the United States?
223," The word ale comes from Old English ealu (plural ealoþ), ultimately from the Proto-Indo-European base *h₂elut-, which holds connotations of ""sorcery, magic, possession, intoxication"".",Old English ealu,0.0008430480957031,12.550739288330078,0.3767889142036438,0.1999999999999999,0.1999999999999999,What is the origin of the word ale?
224, The Anglo-Saxon peoples.,Britain was invaded by Anglo-Saxon peoples,0.0008416175842285,1.8617568016052248,0.6978862285614014,0.5454545454545454,0.5454545454545454,Who invaded Britain when the Romans Left 
225, 41%,41%,0.0008513927459716,1.0846245288848877,0.9999999403953552,1.0,1.0,How much alcohol was contained in the beer Sink The Bismarck?
226, King William II of Sicily,King William II,0.0008695125579833,1.8655600547790527,0.7451143264770508,0.7499999999999999,0.7499999999999999,Who is displayed getting crowned by christ in the Monreale mosaics?
227, The Otranto Cathedral mosaic.,pavement of the Otranto Cathedral,0.000840425491333,2.124830961227417,0.6851442456245422,0.6666666666666665,0.6666666666666665,The only surviving mosaic from Norman held souther Italy is what?
228, Light Emitting Diode,light-emitting diode,0.0008430480957031,1.6007080078125,0.987683117389679,1.0,1.0,What does the acronym LED refer to?
229," King Edward III of England was a key figure in the Hundred Years' War, and his reign is often associated with the rise of the English monarchy.","Edward III proclaimed ""that the town of Bristol with its suburbs and precincts shall henceforth be separate from the counties of Gloucester and Somerset",0.0008375644683837,8.114448308944702,0.4371632635593414,0.3137254901960785,0.2352941176470588,What did king Edward the 3 do 
230, Cymbidium,"Apple orchards were once plentiful, and Somerset is still a major producer of cider",0.000842809677124,1.3415281772613523,-0.0318399518728256,0.0,0.0,What type of orchids used to be pleantiful 
231," ""Usui civium, decori urbium""",Usui civium decori urbium,0.0008459091186523,3.165639638900757,0.9147081971168518,1.0,1.0,What was the first Latin phrase used by the Royal Institute?
232, 1169,1169,0.0008435249328613,1.100100040435791,1.0,1.0,1.0,"The Byzantine emperor, the king of Jerusalem and the Latin Church came together in what year to redecorate the Church of the Holy Sepulchre?"
233, The purpose of contacts in the lamp socket is to allow the electric current to pass through the base to the filament.,allow the electric current to pass through the base to the filament,0.0008425712585449,6.29137659072876,0.4810710549354553,0.7058823529411764,0.7058823529411764,What is the purpose of contacts in the lamp socket?
234, Bayonet base,bayonet base,0.0008420944213867,1.0982656478881836,1.0,1.0,1.0,What is the name for a lamp base with one or more contacts on the base and a shell used as a contact or used only as a mechanical support?
235, Blue,blue,0.000833511352539,0.5600535869598389,1.0,1.0,1.0,What color tile was used in Ahangar's tomb?
236," 44,000","44,000",0.0008356571197509,1.3415937423706057,1.0,1.0,1.0,How many people did the company employ in 1943?
237, The Theotokos (Mary),the Theotokos,0.0008542537689208,2.386348009109497,0.8102087378501892,0.8,0.8,What deity does the 12th century mosaic in the Hagia Sophia depict?
238, basket willow.,The Somerset Levels is now the only area in the UK where basket willow is grown commercially.,0.0008466243743896,1.3452212810516355,0.5385710597038269,0.2105263157894736,0.2105263157894736,The somerset level is the only area left  to commercially grow what 
239, 1882,17 January 1882,0.0008432865142822,1.082448959350586,0.8755917549133301,0.5,0.5,"When did Latimer patent his ""Process of Manufacturing Carbons""?"
240, Electrical energy.,electric current,0.0008654594421386,1.0821170806884766,0.663362443447113,0.5,0.5,What type of energy makes an incandescent light bulb glow?
241," Incandescent lights have superior color rendering because the continuous blackbody spectrum emitted from an incandescent light-bulb filament yields near-perfect color rendition, with a color rendering index of 100.",the continuous blackbody spectrum emitted from an incandescent light-bulb filament,0.000847578048706,10.984992504119871,0.666897714138031,0.5365853658536585,0.5365853658536585,Why do incandescent lights have superior color rendering?
242," Punjab is the second largest province in Pakistan, covering an area of 205,344 square kilometers.",second largest,0.0008368492126464,5.507890701293945,0.3560167253017425,0.2222222222222222,0.2222222222222222,How large is Punjab compared to the other three provinces?
243, 5th century,the 5th,0.0008420944213867,1.344977855682373,0.5727638602256775,0.5,0.5,What century was the oldest known mosaic at the church discovered in 1990?
244, Agave,agave,0.0008444786071777,0.8204269409179688,1.0000001192092896,1.0,1.0,What is a popular grain source for brewing beer in Mexico?
245, A public demonstration of the benefactors' humility and an acknowledgement of God's omniscience.,prayer,0.0008642673492431,5.251288414001465,0.3782146573066711,0.0,0.0,What did each offering require to be valid in Roman religion?
246," Arta, Greece",Arta,0.000833511352539,1.3426513671875,0.7602028846740723,0.6666666666666666,0.6666666666666666,Where is the Theotokos Paregoritissa Church located?
247, Table beer.,table beer,0.0008540153503417,1.081315517425537,0.9641996026039124,1.0,1.0,What type of low alcohol beer is sometimes served in school?
248, 1589,1589,0.0008361339569091,1.0825321674346924,1.0000001192092896,1.0,1.0,When was the mosaic of Sant'Agata dei Goti destroyed?
249," Punjab manufactures textiles, sports goods, heavy machinery, electrical appliances, surgical instruments, vehicles, auto parts, metals, sugar mill plants, aircraft, cement, agricultural machinery, bicycles, and rickshaws.",bicycles and rickshaws,0.0008387565612792,11.243770837783812,0.3572221994400024,0.2142857142857142,0.2142857142857142,What transportation products does Punjab manufacture?
250, The rate at which a tungsten filament evaporates is determined by its temperature.,"hotter, more-efficient filaments evaporate faster",0.0008480548858642,4.4678168296813965,0.6012908816337585,0.2105263157894736,0.2105263157894736,What determines how fast a tungsten filament evaporates?
251," Jean Metzinger, Albert Gleizes, Robert Delaunay, Henri Le Fauconnier, and Juan Gris.","Jean Metzinger, Albert Gleizes, Robert Delaunay and Henri Le Fauconnier",0.0008356571197509,7.3395068645477295,0.9484038352966307,0.9090909090909092,0.8181818181818182,What other painters were not thought of as being as Cubist as Braque and Picasso?
252, Sorghum,sorghum or millet,0.0008397102355957,1.083949327468872,0.8903745412826538,0.5,0.5,What type of starch is used to make the beer Oshikundu?
253, Fellowships.,fellowships,0.0008363723754882,1.0816776752471924,0.953915238380432,1.0,1.0,What is not provided by the Royal Institute anymore?
254, $294.5 billion,$294.5 billion,0.0008420944213867,1.6025371551513672,1.0000001192092896,1.0,1.0,How much revenue did beer bring in in 2006?
255, Barley malt.,water,0.0008463859558105,1.340646266937256,0.2919164299964905,0.0,0.0,What were the Manchus accused of being afraid of?
256, The scandal of the 1912 Salon d'Automne.,public anger,0.0008497238159179,3.688493013381958,0.1402540504932403,0.0,0.0,"What against did Metzinger and Gleizes write Du ""Cubsime""? "
257, They were decorated with plain gold mosaics with only one great cross in the apse.,They were all destroyed later,0.0008351802825927,5.253129720687866,0.3326606154441833,0.2,0.2,What do most mosaics from the 7th-9th centuries have in common?
258, 2.9%,the unemployment rate is lower than the regional and national average.,0.0008399486541748,1.6015524864196775,0.1800673007965088,0.0,0.0,The unemployment rate of the county 
259, 270 lm/W.,270 lm/W,0.0008420944213867,1.6024820804595947,0.9890515804290771,1.0,1.0,What is the theoretical maximum efficiency of reflective capsule bulbs?
260, The art of the Fabbrica was usually used for creating mosaics.,papal gifts,0.0008375644683837,4.467336654663086,0.0932918339967727,0.0,0.0,What was the art of the Fabbrica usually used for?
261, Paradise and resurrection.,paradise and resurrection,0.0008442401885986,1.341780185699463,0.974949300289154,1.0,1.0,What do peacocks represent in Christian symbolism?
262, Fermentation.,fermentation,0.000838279724121,1.0835902690887451,0.9433563947677612,1.0,1.0,What brewing process naturally carbonates beer?
263, Alexander Lodygin,Alexander Lodygin,0.0008394718170166,1.3448858261108398,1.0,1.0,1.0,Who patented an incandescent light bulb in Russia in 1874?
264, Greyhounds,greyhounds,0.0008318424224853,1.0921170711517334,1.0000001192092896,1.0,1.0,What animal was on the only surviving mosaics created by the greeks at the rebuilt abbey?
265, 1⁄8 of an inch or millimeters.,"1⁄8 of an inch, or in millimeters",0.0008318424224853,3.426130533218384,0.9629135727882384,0.9333333333333332,0.9333333333333332,What units are the bulb sizes measured in?
266," The Holy Grail, King Arthur, and Camelot.","mythical associations, including legends of a visit by the young Jesus of Nazareth and Joseph of Arimathea, with links to the Holy Grail, King Arthur",0.0008366107940673,3.4255635738372803,0.7337934970855713,0.375,0.3125,What does Glastonbury have associations with 
267, 1839,summer of 1839,0.0008423328399658,1.0801985263824463,0.7932484745979309,0.5,0.5,When did Ranjit Singh die?
268," ""Rubikcubism""",Rubikcubism,0.0008385181427001,2.1243035793304443,0.941820740699768,1.0,1.0,The French invader coined his own style of mosaic named what?
269, The Early Middle Ages.,the Early Middle Ages,0.0008401870727539,1.6030597686767578,0.9841724634170532,1.0,1.0,When did conditions become difficult for mosaic art in Rome?
270, Murano.,Murano,0.000845193862915,1.0827410221099854,0.9807481169700624,1.0,1.0,Where is the Basilica of Santi Maria e Donato located?
271, Venice.,Venice,0.000840425491333,0.8251864910125732,0.9732497930526732,1.0,1.0,Which area in Italy besides Sicily did mosaic art not go out of fashion in the middle ages?
272, That mosaic art was widespread in Southern Italy during the 11th–13th centuries.,mosaic art was widespread,0.0008525848388671,4.988778591156006,0.7047283053398132,0.4705882352941176,0.4705882352941176,The mosaics in churches of Ravello prove what?
273, Chemical inertness and high atomic or molecular weight.,chemical inertness and high atomic or molecular weight,0.0008492469787597,2.9060592651367188,0.9687005877494812,1.0,1.0,What are the ideal chemical properties for the gas in a light bulb?
274, 110,110,0.0008533000946044,0.8202455043792725,1.0,1.0,1.0,How many catholic schools are in Paris?
275, 1914,1914,0.0008389949798583,1.0810420513153076,0.9999999403953552,1.0,1.0,One of Jehovah Witnesses' central teachings is that the world entered into its last days at what year?
276," Cubism revolutionized the way things could be seen in art by representing multiple viewpoints and perspectives simultaneously, breaking with traditional techniques of perspective and representation.","all the surfaces of depicted objects in a single picture plane, as if the objects had all their faces visible at the same time.",0.0008418560028076,7.858384370803833,0.492139995098114,0.1224489795918367,0.0816326530612244,Cubism revolutionized the way things could be seen in art how? 
277, Over four million items.,over four million,0.0008511543273925,1.602370262145996,0.7381360530853271,0.8571428571428571,0.8571428571428571,How many materials are housed in the RIBA library?
278, 30 ft,30 ft,0.0008351802825927,1.0806772708892822,1.0,1.0,1.0,How long was the mural discovered in Libya?
279," It is recommended to pour bottle conditioned beers slowly, leaving the yeast sediment at the bottom of the bottle.",slowly,0.0008394718170166,5.769037961959839,0.1982388198375702,0.1,0.1,At which rate is the science behind nutrition continuing to evolve?
280, 180,180,0.0008473396301269,0.8233773708343506,1.0000001192092896,1.0,1.0,How many Japanese ships were sunk in 1942 by United States submarines?
281, Paris,Paris,0.0008413791656494,0.5640683174133301,1.0000001192092896,1.0,1.0,What was the largest European city in 1667?
282, The radiant luminous efficacy (LER) is the ratio of the visible light flux emitted to the total power radiated over all wavelengths.,the ratio of the visible light flux emitted (the luminous flux) to the total power radiated over all wavelengths,0.0008375644683837,7.331116437911987,0.5911217927932739,0.8780487804878049,0.7804878048780488,What is the definition of radiant luminous efficacy?
283, A hand pump.,a hand pump,0.000842809677124,1.34307861328125,0.9850043058395386,1.0,1.0,What tool is used to pull beer from a cask to serve?
284," The images at the synagogue in Khirbet Susiya suggest that the community was conservative and traditional, as they depict traditional Jewish symbols and motifs, but do not include images of humans or animals, indicating a strict adherence to the ban on figurative depiction.",rather conservative,0.0008418560028076,13.604831457138062,0.2960062623023987,0.0444444444444444,0.0444444444444444,What do the images at synagogue in Khirbet Susiya suggest about the communities views?
285, Lisbon,Lisbon,0.000845193862915,0.5597519874572754,1.0,1.0,1.0,Which city has almost all of its sidewalks in Portuguese pavement?
286," The resistance of the filament is determined by its length, thickness, and material.","the filament's length, thickness, and material",0.000842809677124,4.4669458866119385,0.7846081852912903,0.6,0.6,What determines the resistance of the filament?
287, 1320,1320 AD,0.0008380413055419,1.0813210010528564,0.8138746023178101,0.6666666666666666,0.6666666666666666,When did Rukn-e-Alam die?
288, Iran,Iran,0.0008342266082763,0.5607953071594238,1.0,1.0,1.0,"Along with Guatemala, what country's government did Eisenhower order overthrown?"
289, The ban on figurative depiction.,figurative depiction,0.000838279724121,2.1235504150390625,0.7681138515472412,0.5714285714285715,0.5714285714285715,"In Byzantine Gaza, Jews were relaxed on what ban?"
290, 39.2%,39.2%,0.0008440017700195,1.6025853157043457,1.000000238418579,1.0,1.0,How much of Pakistan's large-scale manufacturing is in Punjab?
291, 1909,1909,0.000840425491333,1.0829899311065674,0.9999999403953552,1.0,1.0,In what year did Eisenhower graduate from high school?
292, Enzymes.,champagne yeasts,0.0008447170257568,1.3444063663482666,0.3616735339164734,0.0,0.0,What do brewing companies sometimes use to give more alcohol content to their beer?
293," The Byelaws, which are more frequently updated than the Charter, require the Privy Council's approval for any revisions.",the Privy Council's approval,0.0008494853973388,6.817432165145874,0.6401123404502869,0.4166666666666667,0.4166666666666667,What is necessary to make any changes to either document which governs the operations of the Royal Institute?
294, The Despot of Epirus.,the Despot of Epirus,0.0008425712585449,2.387829303741455,0.9842512011528016,1.0,1.0,Who established the Theotokos Paregoritissa Church in 1294-96?
295, The envelope or bulb.,the envelope,0.0008392333984375,1.6062922477722168,0.6948035955429077,0.6666666666666666,0.6666666666666666,What is the name of the air-tight glass enclosure in an incandescent bulb?
296, The major advantages of the tantalum light filament were its higher efficiency and ability to operate at higher temperatures compared to carbon filaments.,These lamps were more efficient than even graphitized carbon filaments and could operate at higher temperatures.,0.0008401870727539,7.071202039718628,0.7085258960723877,0.4615384615384615,0.358974358974359,What were the major advantages of the tantalum light filament?
297, The Chora Church in Constantinople.,the Hagia Sophia,0.0008459091186523,2.387501001358032,0.5018647909164429,0.25,0.25,What was used as a model for the church Yaroslav commissioned?
298, Pale ale.,pale ale,0.0008485317230224,1.0808422565460205,0.981271266937256,1.0,1.0,What type of beer benefits most from water that contains gypsum?
299, Towards conservatism.,conservatism,0.0008413791656494,1.0861859321594238,0.9004608392715454,0.6666666666666666,0.6666666666666666,What ideology did Hayek not agree with in an essay appended to The Constitution of Liberty?
300, Edison used the Sprengel pump to achieve a higher vacuum.,by use of the Sprengel pump,0.0008347034454345,3.9455299377441406,0.5633007287979126,0.5,0.5,How did Edison achieve a higher vacuum than other inventors?
301," Nude Descending a Staircase, No. 2","Nude Descending a Staircase, No. 2",0.0008430480957031,3.427186965942383,1.0000001192092896,1.0,1.0,Which Duchamp presentation was displayed in the 1912 Salon des Independants?
302, a mausoleum,a mausoleum,0.0008430480957031,1.6054573059082031,1.0,1.0,1.0,What was the original function of the Santa Costanza church?
303, Albania,Albania,0.0008430480957031,0.5590274333953857,1.0,1.0,1.0,In what country is Butrint?
304," The national horse and cattle show at Lahore is the biggest festival where sports, exhibitions, and livestock competitions are held.","sports, exhibitions, and livestock competitions",0.0008373260498046,6.289693593978882,0.6751753091812134,0.4,0.4,What happens at the national horse and cattle show?
305, Metzinger and Gleizes,Eugène Figuière,0.0008459091186523,1.8616979122161863,0.2629907429218292,0.0,0.0,"Who published Du ""Cubisme""?"
306," Marcel Sembat, a Socialist deputy.","Socialist deputy, Marcel Sembat.",0.0008463859558105,2.6454105377197266,0.9838417172431946,0.888888888888889,0.4444444444444445,Who defended the Cubists in the controversy of 1912?
307, The Pammakaristos church.,Pammakaristos,0.0008478164672851,2.6560842990875244,0.7114259004592896,0.5,0.5,The same team of mosaicists worked on the Church of the Holy Apostles in Thessaloniki as which other building?
308, South Punjab.,south Punjab,0.0008511543273925,1.080697536468506,0.9794635772705078,1.0,1.0,Where is Saraiki usually spoken?
309, Enzymes.,Low temperatures,0.0008440017700195,1.3415741920471191,0.0769026428461074,0.0,0.0,What could decrease alcohol content during the brewing process?
310, A terrestrial paradise of God’s creation.,a terrestrial paradise,0.0008339881896972,2.384546995162964,0.8637462854385376,0.6,0.6,What was the mosaic at Butrint designed to portray?
311," They were characterized as Protocubism, with the influence of Greek, Iberian, and African art.",Protocubism,0.0008449554443359,6.291864633560181,0.5429686307907104,0.1333333333333333,0.1333333333333333,What were Picasso's 1907 paintings usually characterized by? 
312, After 740.,after 740,0.0008549690246582,1.3454396724700928,0.9730257987976074,1.0,1.0,When did the Hagia Irene adapt the iconoclastic era mosaics?
313, 1986,1986,0.0008361339569091,1.0839428901672363,1.0000001192092896,1.0,1.0,When were the mosaics in the Church of St Stephen re-discovered?
314, Hefeweizen,wheat beers,0.0008389949798583,1.3444788455963137,0.1831449717283249,0.0,0.0,What type of bottle conditioned beer is customarily poured with the yeast in it?
315, Independence of the jury.,independence of the jury,0.0008449554443359,1.6028852462768557,0.970079243183136,1.0,1.0,What is necessary for the integrity of a design competition?
316, 64 AD,64 AD,0.0008368492126464,1.0805490016937256,1.0,1.0,1.0,When was the Domus Aurea constructed?
317, Restrooms.,the rest areas,0.000831127166748,1.082777976989746,0.4971906840801239,0.0,0.0,What along texas interstate Highways contains everyday examples of mosaics?
