idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
165," 1,000 tons of bombs.","1,000 tons of bombs",0.0004968643188476,1.7983853816986084,0.9882856607437134,1.0,1.0,How many bombs hit Plymouth on Hitler's birthday?
166," The British production rose steadily throughout the period, despite significant falls during April 1941, due to the departure of workers on Easter holidays.",overall the British production rose steadily throughout this period,0.0005018711090087,5.742157936096191,0.6699286103248596,0.4375,0.4375,How did the British production fare as a result of all the bombing?
167, Thousands of farmers.,thousands,0.0005013942718505,1.0162153244018557,0.4713272154331207,0.5,0.5,How many years of selective breeding did it take to domesticate maize?
168, Samuel Hoare,Samuel Hoare,0.0004911422729492,0.8178048133850098,1.0000001192092896,1.0,1.0,Who was Home Secretary in 1938?
169, Ronald Reagan,Ronald Reagan,0.0004973411560058,0.6236286163330078,1.0000001192092896,1.0,1.0,Who won the 1980 US Presidential Elections after President Carter's repeated failed attempts to resolve the US Iranian Embassy situation? 
170, 23 years,listed since 1985,0.0005085468292236,0.8183233737945557,0.432483047246933,0.0,0.0,How long had the squirrel been listed as endangered?
171, Asgaya gigageyi,Asgaya gigageyi,0.0005033016204833,1.4091925621032717,1.0000001192092896,1.0,1.0,What is the Cherokee name for Oklahoma?
172, 1803,1803,0.0005083084106445,0.8187410831451416,1.0000001192092896,1.0,1.0,When did France sell Oklahoma's land to the US?
173," Poor farming practices, extended drought, and high winds.",poor farming practices,0.000493049621582,2.39573073387146,0.7412781715393066,0.5454545454545454,0.5454545454545454,What mistake led to the Dust Bowl?
174, Emotional energy,emotional energy,0.0005104541778564,0.6207656860351562,1.0,1.0,1.0,What is another term for collective effervescence?
175, British industrial cities.,the West Midlands,0.0004980564117431,1.014838457107544,0.5680965781211853,0.0,0.0,The Luftwaffe's change in strategy targeted what primarily?
176, He believed that physiological responses were too slow and often imperceptible to account for the relatively rapid and intense subjective awareness of emotion.,too slow and often imperceptible,0.0005180835723876,5.356714248657227,0.3797701597213745,0.3571428571428571,0.3571428571428571,Why did Cannon believe that physiological responses were insufficient cause for emotions?
177, Ethics.,ethics,0.0005099773406982,0.622199296951294,0.9263266324996948,1.0,1.0,What is one subject that Ibn SIna specialized in?
178, weather.,weather,0.0004956722259521,0.6209428310394287,0.8303770422935486,1.0,1.0,People called the raids very blitzy like they were talking about what?
179, The need for formal consultation is prompted when a federal agency determines that a project may harm a listed species.,if the harm is believed to be likely,0.0004942417144775,4.354574918746948,0.3323543667793274,0.2142857142857142,0.1428571428571428,What prompts the need for formal consultation?
180, Character traits.,character traits,0.000500202178955,0.814838171005249,0.9448535442352296,1.0,1.0,What other traits are emotional dispositions similar to?
181, The limbic brain.,limbic brain,0.0005106925964355,1.2083866596221924,0.9238326549530028,0.8,0.8,What developed from the mammalian odor pathways?
182," 3,984",127,0.0004985332489013,1.0118379592895508,0.2151790708303451,0.0,0.0,How many parachute mines were dropped?
183, Gregorio Marañón,Gregorio Marañón,0.0005061626434326,1.2099201679229736,1.0,1.0,1.0,Whose work did the theory of Stanley Schachter build on?
184," The use of mines and incendiaries, for tactical expediency, came close to indiscriminate bombing.",large-scale raids,0.0004963874816894,4.554986953735352,0.3466882407665252,0.0,0.0,In November and December of 1940 what changed to make attacks on civilians a moot point?
185, Only for scientific or research purposes.,only for scientific or research purposes,0.0005102157592773,1.6048295497894287,0.958964705467224,1.0,1.0,"Before the amendment in 1982, under what situations could a listed species be displaced?"
186," The German attacks, known as the Blitz, resulted in significant damage to British cities, infrastructure, and housing stock, but failed to break British morale or significantly damage the war economy.",the Germans failed to prevent maritime movements or cripple industry in the regions,0.0004923343658447,7.306835412979126,0.4863640069961548,0.3255813953488372,0.2790697674418604,What was the result of the German attacks?
187, Reptiles,reptiles,0.0004935264587402,0.8157165050506592,1.0,1.0,1.0,What type of animal began to flourish and become increasingly large?
188, Animals.,animals,0.0004944801330566,0.6180393695831299,0.9630363583564758,1.0,1.0,What can Mycobacterium leprae and Treponema pallidum be grown in?
189, 10/11 May 1941,10/11 May 1941,0.0005006790161132,1.7991116046905518,1.0,1.0,1.0,When was the last major attack London saw?
190, 77,77,0.0004987716674804,0.6178045272827148,1.0,1.0,1.0,How many college textbooks in biology did the authors of the study examine?
191, The general staff belongs to the Luftwaffe.,the Luftwaffe,0.0004990100860595,2.1927921772003174,0.7045199871063232,0.4444444444444445,0.4444444444444445,What army does the general staff belong to?
192, 8,eight,0.0004999637603759,0.6189930438995361,0.9316006898880004,0.0,0.0,How many rivers travel through Kathmandu?
193," ""a state of devastation in which surrender is inevitable.""","""a state of devastation in which surrender is inevitable.""",0.0004916191101074,2.389901161193848,1.0,1.0,1.0,Arthur Harris announced that Bomber Command would enable economic warfare to achieve what?
194, 28th,28th,0.0005016326904296,0.8143215179443359,0.9999999403953552,1.0,1.0,What marine regiment reached the summit of Mount Suribachi?
195, Sholto Douglas,Sholto Douglas,0.0004956722259521,1.0116114616394043,1.0,1.0,1.0,Who replaced Dowding on November 25?
196, Texas.,Texas,0.0005013942718505,0.6195416450500488,0.9420472383499146,1.0,1.0,What state were Johnson and Rayburn from?
197, Neuroscience,Human sciences,0.0004932880401611,0.4220221042633056,0.531865119934082,0.0,0.0,What discipline studies the role of emotions in neural mechanisms?
198, Richard Lazarus,Richard Lazarus,0.0005011558532714,0.8151297569274902,1.0000001192092896,1.0,1.0,Who argued that emotions arise from cognitive intentionality?
199, Zoology,zoology,0.0004949569702148,0.6191360950469971,1.0,1.0,1.0,Of what discipline is ethology a branch?
200, 2 to 1.,2 to 1,0.0005042552947998,1.4178881645202637,0.959569215774536,1.0,1.0,What was the initial ratio of Axis to Allied divisions in Italy?
201," ""To stir up""",to stir up,0.0004932880401611,1.2300176620483398,0.8413337469100952,1.0,1.0,What does émouvoir mean in English?
202, Jesse Prinz is a philosopher.,philosopher,0.0005011558532714,1.6296164989471436,0.6203492879867554,0.3333333333333333,0.3333333333333333,"Along with being an economist, what else was Hayek known as?"
203, Historians' critical response was that the view of British people in the Second World War as a collection of people locked in national solidarity was an over-emphasized claim of righteous nationalism and national unity.,over-emphasised claims of righteous nationalism and national unity.,0.000497817993164,8.263276100158691,0.6674492359161377,0.3636363636363636,0.3636363636363636,What was the Historians' critical response to this view?
204," KGr 100, also known as the Beleuchtergruppe (Firelighter Group).",Beleuchtergruppe,0.0005042552947998,4.358829498291016,0.4964194893836975,0.1999999999999999,0.1999999999999999,What was the group that used incendiaries and high explosives to mark targets?
205," The loophole is that the Endangered Species Act allows listed species to be shipped across state lines as long as they are not sold, allowing dealers to ""donate"" listed species through supposed ""breeding loans"" to anyone, and in return they can legally receive a reciprocal monetary ""donation"" from the receiving party.",no provisions are made for in-state commerce,0.0004923343658447,12.835089206695557,0.4015962481498718,0.1016949152542372,0.0677966101694915,What is one particular loophole that aids roadside zoos and private collectors?
206, 6,six,0.0004942417144775,0.6214616298675537,0.9383978843688964,0.0,0.0,How many periods of geology are within the Paleozoic era?
207, Erich Raeder believed the Luftwaffe should support the German submarine force (U-Bootwaffe) in the Battle of the Atlantic by attacking shipping in the Atlantic Ocean and attacking British ports.,support the German submarine force,0.0005006790161132,8.101311683654785,0.672851026058197,0.2857142857142857,0.2857142857142857,What did Erich Raeder believe the Luftwaffe needed to do?
208, 20th,20th,0.0005049705505371,0.8158266544342041,1.0,1.0,1.0,During which century did Matisse work?
209, arousal,arousal,0.0005059242248535,0.4252374172210693,1.0,1.0,1.0,What is the term for the feeling of energy or enervation created by an emotional experience?
210, The Virginia northern flying squirrel (subspecies) was delisted in August 2008.,the Virginia northern flying squirrel,0.0004992485046386,3.7643773555755615,0.8278036117553711,0.625,0.625,What animal species was delisted in August 2008?
211, The Ozark Mountains rise from west to east.,eastward,0.0004997253417968,2.193057060241699,0.4261321425437927,0.0,0.0,In which direction do the Ozark mountains get higher?
212," 181,973","181,973",0.0004937648773193,1.0116939544677734,1.0000001192092896,1.0,1.0,How many undergrad students were in Oklahoma in 2007?
213, London.,particularly in London,0.0004949569702148,0.6182193756103516,0.6617776155471802,0.5,0.5,Where did anti-semitic attitude spread primarily?
214, Neurotransmitters.,neurochemicals,0.0005261898040771,1.0140492916107178,0.6168097853660583,0.0,0.0,"What classification of chemicals do dopamine, serotonin and noradrenaline belong to?"
215, Winter.,winter,0.0004987716674804,0.6182291507720947,0.9490090608596802,1.0,1.0,Which season is the most dry in Oklahoma?
216," 50 casualties, with about one third killed.",50,0.0004873275756835,2.197507858276367,0.4765876531600952,0.25,0.25,How many temples are present in Kathmandu's Durbar Square?
217," 132,969","132,969",0.0005040168762207,1.032097101211548,1.0,1.0,1.0,How many people read the Sunday issue of The Tulsa World?
218," 1,413","1,413",0.00050950050354,1.0342698097229004,0.9999998807907104,1.0,1.0,How many people were killed by bomb drops during the first World War?
219, Göring agreed to give aerial interdiction of British imports by sea top priority in Directive 23.,Directive 23,0.0005140304565429,4.445271730422974,0.2975139617919922,0.2105263157894736,0.2105263157894736,What was the concession Goring made with the strategic bombing against Britain?
220," June 11, 2001.","June 11, 2001",0.000495433807373,1.799513339996338,0.9867224097251892,1.0,1.0,When was McVeigh executed?
221, He couldn't counter the Communist unrest unless provision of shelters were made.,that he could not counter the Communist unrest unless provision of shelters were made.,0.0005021095275878,2.9783191680908203,0.9306874871253968,0.8148148148148148,0.8148148148148148,What did Morrison warn he couldn't do?
222, A notice of the permit application action is published in the Federal Register and a public comment period of 30 to 90 days begins.,A notice of the permit application action is published in the Federal Register,0.0004942417144775,5.5352983474731445,0.7664598226547241,0.7027027027027027,0.7027027027027027,How is the public made aware of ITP applications?
223," Central, southern, and eastern Oklahoma.","central, southern and eastern",0.000500202178955,1.7996375560760498,0.746789813041687,0.888888888888889,0.888888888888889,What parts of Oklahoma are in a humid subtropical climate?
224," The experience of Germany using incendiaries during the Blitz meant that the Luftwaffe's official opposition to attacks on civilians became increasingly moot, and the use of incendiaries and high explosives led to indiscriminate bombing, causing widespread destruction and civilian casualties.",using incendiaries was the way forward for operations over Germany.,0.0005271434783935,10.26819658279419,0.586746335029602,0.1568627450980392,0.1176470588235294,What did the experience of German's using incendiaries mean?
225, 24%,24 percent,0.0005006790161132,0.8153467178344727,0.9298664331436156,0.6666666666666666,0.6666666666666666,How much of Oklahoma is covered in forests?
226," The Endangered Species Conservation Act added mammals, reptiles, amphibians, mollusks, and crustaceans to the wildlife definition of the Lacey Act.","mammals, reptiles, amphibians, mollusks and crustaceans",0.0005130767822265,6.723601579666138,0.4154003262519836,0.4615384615384615,0.4615384615384615,What did the Endangered Species Conservation Act add to the wildlife definition of the Lacey Act?
227, The psychological construction theory.,psychological construction,0.0004980564117431,1.2094314098358154,0.9111995100975036,0.6666666666666666,0.6666666666666666,What theory sees an emotional episode as consisting of components?
228," The Blitz ultimately caused around 41,000 casualties, including 43,000 deaths and 98,000 injured.","cost around 41,000 lives, and may have injured another 139,000",0.0005037784576416,4.943856716156006,0.4954926371574402,0.4285714285714285,0.3571428571428571,How many casualties did the Blitz ultimately cause?
229, The NBA team relocated to Oklahoma due to Hurricane Katrina.,Hurricane Katrina,0.0005056858062744,2.389843225479126,0.5246018171310425,0.3333333333333333,0.3333333333333333,What caused the temporary NBA team to relocate to Oklahoma?
230," 177,000","177,000",0.0005023479461669,1.0155086517333984,1.0,1.0,1.0,"What was the largest number to use Underground shelters in September  27, 1940?"
231, It is estimated that only about 10% of German bombs hit their intended targets during the Blitz.,only one-third,0.0005159378051757,4.189950466156006,0.0915642827749252,0.1,0.1,How many German bombs hit their target?
232, 1973,1973,0.0004975795745849,0.8316969871520996,1.0,1.0,1.0,John Rhodes served as minority leader beginning in what year?
233, Habitat protection and recovery goals.,habitat protection and recovery goals,0.0004920959472656,1.4330458641052246,0.9888094663619996,1.0,1.0,Critical habitat regulation links what two topics?
234," The Tulsa metropolitan area has a population of approximately 937,478 people.","937,478",0.0004909038543701,3.2399699687957764,0.2732488512992859,0.2857142857142857,0.2857142857142857,How many people live in the Tulsa metro area?
235, 22,41,0.0004944801330566,0.6323511600494385,0.6840146780014038,0.0,0.0,How many aircraft did the Luftwaffe lose?
236, Poor intelligence and unclear strategy.,unclear strategy,0.0005023479461669,1.4372079372406006,0.6925747990608215,0.5714285714285715,0.5714285714285715,Poor intelligence and what other problem made it difficult for the Luftwaffe to do extreme damage?
237, 4,four,0.0005271434783935,0.6326131820678711,0.8942000865936279,0.0,0.0,In how many directions does the Buddha of Swayambhu look?
238," 45,688","45,688",0.000514268875122,1.0325024127960205,1.0,1.0,1.0,How many people lived in Stillwater in 2010?
239, 1.4 million,1.4 million,0.0005152225494384,1.2331931591033936,1.0,1.0,1.0,What is Shiraz' population by the 2011 Census?
240, None.,No bridge over the Thames had been hit,0.0005059242248535,0.6310458183288574,0.1944558918476104,0.0,0.0,How many bridges over the Thames were struck?
241," The Mabee-Gerrer Museum of Art in Shawnee, Oklahoma.",Mabee-Gerrer Museum of Art in Shawnee,0.0005030632019042,3.0395119190216064,0.9527286291122437,0.8750000000000001,0.8750000000000001,Where does Oklahoma have a fine Egyptian art collection?
242, The attacks failed to achieve their intended goals of breaking British morale and disrupting war production.,breaks in morale,0.0004942417144775,3.641349077224731,0.3585890233516693,0.2105263157894736,0.2105263157894736,What did these attacks accomplish?
243," The ""No Surprises"" rule is the most controversial of the recent reforms of the law because once an Incidental Take Permit is granted, the Fish and Wildlife Service (FWS) loses much ability to further protect a species if the mitigation measures by the landowner prove insufficient.",the Fish and Wildlife Service (FWS) loses much ability to further protect a species if the mitigation measures by the landowner prove insufficient.,0.0004971027374267,11.479687213897703,0.6827273368835449,0.6666666666666666,0.6666666666666666,Why is this particular rule so controversial?
244," Battersea Power Station, which had only received one minor hit despite being a large target.",the docks,0.0004923343658447,3.842399835586548,0.1804007291793823,0.0,0.0,What was left mostly unharmed?
245, James Laird's job title is a psychologist.,psychologist,0.0004999637603759,2.2363853454589844,0.529589056968689,0.2222222222222222,0.2222222222222222,What was the profession of Lange?
246, Oklahoma has a large population of white-tailed deer and mule deer.,"white-tailed deer, mule deer",0.0004947185516357,3.2405288219451904,0.6965945363044739,0.5882352941176471,0.5882352941176471,What types of deer does Oklahoma have a lot of?
247, 22/23 July 1940,19 November,0.0004918575286865,1.836104393005371,0.3928680717945099,0.0,0.0,What day was the first victory the RAF had with airborne radar?
248, Political prestige within Germany.,political,0.0005016326904296,1.233161449432373,0.4533027410507202,0.4,0.4,What type of topic is physical pain important in relation to many issues?
249, The Luftwaffe switched its main effort to night attacks on 7 October.,change in strategy,0.0004904270172119,3.442007541656494,0.1961309015750885,0.0,0.0,What did the punishing losses to the air fleet cause the Luftwaffe to do?
250, Raeder convinced Hitler to attack British port facilities.,attack British port facilities.,0.0005137920379638,2.2370874881744385,0.6228247284889221,0.6666666666666666,0.6666666666666666,Raeder convinced Hitler to do what?
251," September 7, 1940",the evening of 29 December,0.0005114078521728,1.6342599391937256,0.4351455271244049,0.0,0.0,On what day was London itself attacked?
252, The Luftwaffe was trying to destroy Britain's industrial cities and its sea communications.,docks and rail communications,0.0004975795745849,3.640498638153076,0.1890445947647094,0.2222222222222222,0.2222222222222222,What two targets were the Luftwaffe trying to destroy?
253, The Communist Party.,the Communist Party's,0.0005133152008056,1.0341994762420654,0.9132932424545288,0.8571428571428571,0.8571428571428571,Who did the government see as a leading advocate for building deep shelters?
254," Approximately 300,000 years ago.","200,000 years",0.0004987716674804,1.8361248970031736,0.6672894358634949,0.5,0.5,About how long ago did modern human beings first come into existence?
255, Mining operations against shipping.,mining operations against shipping,0.0004932880401611,1.2329559326171875,0.972811758518219,1.0,1.0,What did the Fliegerkorps X concentrate on?
256, Unconscious.,unconscious,0.0004997253417968,0.8347964286804199,0.9195793271064758,1.0,1.0,In what staet was the insentient considered to be?
257, Birmingham and Coventry.,Birmingham and Coventry,0.0005064010620117,1.2363593578338623,0.9893385767936708,1.0,1.0,What two cities had 500 short tons of bombs dropped on them during the end of October?
258, their targets.,targets,0.0004932880401611,0.8325717449188232,0.8019504547119141,0.6666666666666666,0.6666666666666666,Britain believe German bombers would be unable to reach and identify what?
259," The Luftwaffe's bombing campaign, known as the Blitz, was an attempt to break the British people's will to resist by targeting their morale, but the RAF operations were trying to lessen the impact of the bombing campaign by defending British cities and industrial centers.",civilian casualties,0.0004901885986328,10.676088333129885,0.2607792019844055,0.0,0.0,What concern did Churchill have in regard to Eisenhower's pre-invasion bombing plan?
260, The Battle of Britain Day and the Big Wing controversy.,Battle of Britain Day,0.0005023479461669,2.438249349594116,0.7664036750793457,0.5714285714285715,0.5714285714285715,What was this air battle called?
261, The Antelope Hills are located in southwestern Oklahoma.,southwestern,0.0004925727844238,2.238086462020874,0.4190599322319031,0.2222222222222222,0.2222222222222222,What part of Oklahoma is the Antelope Hills in?
262, Moods.,Moods,0.0005033016204833,0.8340413570404053,0.934294581413269,1.0,1.0,What are non-intense feelings that lack a contextual stimulus called?
263, Trust.,trust,0.000504732131958,0.6319942474365234,0.9325792789459229,1.0,1.0,What does Plutchik see as the positive equivalent of disgust?
264, The Blitz,terror bombing,0.0004880428314208,0.6324238777160645,0.4429832994937897,0.0,0.0,What was the name of the Luftwaffe's bombing raids?
265," Tulsa, Oklahoma.",Tulsa,0.0005199909210205,1.0335416793823242,0.8989272117614746,0.6666666666666666,0.6666666666666666,Where is the furthest-inland oceangoing port in the US?
266," A larger target, better chance of not being seen by the bomber, and greater likelihood of detonating its bombload.","larger target, compared to attacking tail-on, as well as a better chance of not being seen by the bomber",0.0004951953887939,5.045476198196411,0.8099843263626099,0.6153846153846154,0.5641025641025641,What benefits did attacking from below offer?
267," The state of Oklahoma has the country's largest towns of cotton, wheat, and natural gas.",prairie dog,0.0004968643188476,3.9876937866210938,0.2025040239095688,0.0,0.0,What does Oklahoma have the country's largest towns of?
268, The RAF concluded that bombers should strike a single target each night and use more incendiaries because they had a greater impact on production than high explosives.,bombers should strike a single target each night and use more incendiaries because they had a greater impact on production than high explosives,0.0005221366882324,6.124977827072144,0.9094632863998412,0.92,0.92,What did the RAF conclude?
269," 41,000",Around 200,0.0005111694335937,1.0121774673461914,0.4214547276496887,0.0,0.0,How many people were killed?
270, More than 300 museums.,more than 300,0.0005080699920654,1.4044067859649658,0.5864523649215698,0.8571428571428571,0.8571428571428571,How many museums are in Oklahoma?
271, Sholto Douglas,Hugh Dowding,0.0004935264587402,1.013136386871338,0.4451320469379425,0.0,0.0,Who was the Air Officer Commanding Fighter Command after 1940?
272, The Council on Environmental Quality (CEQ),the Council on Environmental Quality,0.0004942417144775,1.995680809020996,0.8943050503730774,0.9090909090909092,0.9090909090909092,The team leader was the first appointed head of what organization?
273," 58,000 long tons (59,000 t) of shipping destroyed and 450,000 long tons (460,000 t) damaged.","58,000 long tons",0.0005018711090087,6.129755973815918,0.6680724024772644,0.3478260869565217,0.3478260869565217,The Luftwaffe helped the U-boats by sinking how much shipping?
274," 638,817","638,817",0.0004992485046386,1.014202356338501,1.0000001192092896,1.0,1.0,How many students were in Oklahoma's public schools in 2008?
275, Air Raid Precautions,Air Raid Precautions,0.000493049621582,1.2135107517242432,1.0,1.0,1.0,What is ARP?
276, Oklahoma has over 150 public-use airports.,over 150,0.0005104541778564,1.9948279857635496,0.2349354922771453,0.4444444444444445,0.4444444444444445,How many public airports does Oklahoma have?
277, North-central Oklahoma.,north-central,0.0005073547363281,1.0114915370941162,0.7490271329879761,0.8,0.8,Where in Kathmandu is Narayanhity Palace Museum located?
278," Critical habitat regulation requires that federal agencies not authorize, fund, or carry out actions that ""destroy or adversely modify"" critical habitats.","the identification and protection of all lands, water and air necessary to recover endangered species",0.0004994869232177,5.338791847229004,0.3130272924900055,0.0,0.0,What does critical habitat regulation require?
279, Durkheim's work on totemic rituals,totemic rituals,0.0005195140838623,2.194051742553711,0.7184708118438721,0.5,0.5,From what work of Durkheim's was interaction ritual theory derived?
280, The German coast.,Wilhelmshaven,0.0004982948303222,1.0113046169281006,0.4159297943115234,0.0,0.0,The RAF bombed what Germany coast?
281, An Incidental Take Permit (ITP).,an Incidental Take Permit (ITP),0.0004942417144775,1.9963417053222656,0.9788939952850342,1.0,1.0,An approved HCP results in what being issued for the species?
282, Mid-summer (July and August),Mid-summer,0.0004992485046386,1.799022912979126,0.872299075126648,0.5714285714285715,0.5714285714285715,When is the second-driest season in Oklahoma?
283, 3.1%,3.1,0.0004913806915283,1.209404468536377,0.6148603558540344,1.0,1.0,What was Oklahoma's high school dropout rate in 2007?
284, Cyrus Avery,Cyrus Avery,0.000495433807373,0.6188290119171143,1.0,1.0,1.0,"Who was the ""Father of Route 66""?"
285," The psychiatric clinics closed due to a lack of need, as the number of mental casualties from the attacks was lower than expected.",lack of need,0.0004949569702148,5.141894102096558,0.2985858917236328,0.2307692307692307,0.2307692307692307,Why did the psychiatric clinics close?
286," The American observer, Ingersoll, reported that the damage to physical targets was much less than expected, but the damage to civilian London was more general and more extensive than he had imagined.","to sum up, was more general and more extensive than I had imagined.",0.0004909038543701,7.808256387710571,0.3594146370887756,0.4444444444444445,0.4444444444444445,The American observer said what about the damage to London?
287, A code word by the ground controller or at the conclusion of the signal transmissions.,a code word,0.0004956722259521,3.371628522872925,0.4930447340011596,0.3333333333333333,0.3333333333333333,The crew could be order to drop the bomb by what?
288," 25,000 ft (7,600 m)","25,000 ft (7,600 m)",0.0004987716674804,2.3885066509246826,1.0000001192092896,1.0,1.0,What was the practical ceiling of the effective heavy guns?
289, To create the impression an amphibious assault on Britain was planned for 1941.,create the impression an amphibious assault on Britain was planned for 1941,0.0005009174346923,3.570924997329712,0.9734787344932556,0.96,0.96,What was inflicting heavy losses and increasing the air war designed to do?
290, Hermann Göring,Hermann Göring,0.000490665435791,1.0131559371948242,1.0,1.0,1.0,Who did Hitler have a conflict over running the air force?
291, 598,598,0.000504732131958,0.6184983253479004,1.0000001192092896,1.0,1.0,How many physicians did Namibia have in 2002?
292, Central Oklahoma.,Central,0.0004990100860595,0.8148837089538574,0.673550546169281,0.6666666666666666,0.6666666666666666,Which part of Tuscon is Broadway Village shopping center located in?
293, July 1943,July 1943,0.0004987716674804,1.0120253562927246,1.0,1.0,1.0,What was the date of the bombing of Hamburg?
294, An American witness,American,0.0005152225494384,0.8178238868713379,0.4131639301776886,0.5,0.5,Astronomy and mathematics were also accomplishments of which civilizations?
295, He wanted to subdue Britain by air power alone.,by subduing Britain by air power alone,0.000504732131958,2.388458728790283,0.7448238730430603,0.75,0.75,How did Goring expect to regain prestige?
296, 2010,2010,0.0004999637603759,0.8144614696502686,1.0,1.0,1.0,When was Liberia was granted observer status with the world trade organization>
297, The ground controller.,ground controller,0.0005230903625488,1.0128333568572998,0.8707914352416992,0.8,0.8,Who issued the code word to the bombers?
298, Howard M. Weiss,Howard M. Weiss,0.0005078315734863,1.0139062404632568,1.0,1.0,1.0,"Who did Beal write ""Reflections on Affective Events Theory"" with?"
299," German pilots used the Knickebein aid, a system that used two Lorenz beams with stronger signal transmissions to guide them to their targets.",prewar commercial flights.,0.0004975795745849,6.128549575805664,0.2132958769798278,0.0,0.0,What did German pilots use to gain knowledge of an airfield?
300, Pathfinder crews.,specially trained pathfinder crews,0.0005021095275878,1.0152814388275146,0.813808798789978,0.6666666666666666,0.6666666666666666,While Knickebein was used my most German crews who used the X-Gerat system?
301, Extroverted people are more likely to be emotionally expressive.,Extroverted,0.0004925727844238,2.584111213684082,0.6518274545669556,0.1999999999999999,0.1999999999999999,What sorts of people are more likely to be emotionally expressive?
302, The British Red Cross and the Salvation Army.,British Red Cross and the Salvation Army,0.0004918575286865,1.9958491325378416,0.9621559381484984,0.9333333333333332,0.9333333333333332,Which two groups help improve life in the shelters?
303," René Descartes, Niccolò Machiavelli, David Hume, and Robert C. Solomon",Baruch Spinoza,0.0005064010620117,4.754836320877075,0.1763535290956497,0.0,0.0,Name a famous pantheist?
304, The rivalry between OSU and University of Oklahoma is called the Bedlam Series.,Bedlam Series,0.000490665435791,3.3723530769348145,0.503779411315918,0.2666666666666667,0.2666666666666667,What is the rivalry between OSU and University of Oklahoma called?
305, The Gilcrease Museum of Tulsa.,Gilcrease Museum of Tulsa,0.0004918575286865,1.6020991802215576,0.9841365814208984,0.888888888888889,0.888888888888889,Where are Thomas Gilcrease's collections housed?
306, The Endangered Species Act requires that critical habitat be designated at the time of or within one year of a species being placed on the endangered list.,"federal agencies are prohibited from authorizing, funding or carrying out actions that ""destroy or adversely modify"" critical habitats",0.0004982948303222,6.033120632171631,0.5003531575202942,0.1777777777777777,0.1333333333333333,What does the Endangered Species Act detail about government action regarding critical habitats?
307, Y-Gerät,Y-Gerät,0.000502586364746,1.0335345268249512,1.0,1.0,1.0,Which system was the most complex of the three?
308, 380,only 11 major and five heavy attacks,0.0005238056182861,0.6297955513000488,0.2292701303958892,0.0,0.0,December saw how many attacks?
309, Regional commissioners,Regional commissioners,0.0004942417144775,0.6333744525909424,1.0,1.0,1.0,Who was given permission to restore power and move supplies to keep the war moving?
310, The Five Moons.,the Five Moons,0.0004923343658447,1.2334680557250977,0.9884207248687744,1.0,1.0,What are Oklahoma's Native American ballerinas called?
311, John Cunningham,John Cunningham,0.0004963874816894,0.635805606842041,1.0,1.0,1.0,Who was the RAF night fighter ace that used airborne radar to destroy a Ju 88 bomber?
312, Computer science.,computer science,0.0005252361297607,0.8421900272369385,0.930377185344696,1.0,1.0,Of what discipline is affective computing a branch?
313, 4,four,0.0005099773406982,0.6318080425262451,0.8942000865936279,0.0,0.0,In how many directions does the Buddha of Swayambhu look?
314, Air superiority.,"pressure, or diverting strength, onto industries",0.0004887580871582,0.8317487239837646,0.2546642422676086,0.0,0.0,What did the OKL insist on maintaining?
315, The British night-fighter operations out over the Channel were proving highly successful.,The Boulton Paul Defiant,0.0004942417144775,3.239650011062622,0.1454739570617675,0.1176470588235294,0.1176470588235294,What performed better during night fighting?
316," No, listing notices under the Endangered Species Act are typically only published in the United States and do not cross international soil.",Foreign nations may also receive notice of a listing,0.0004980564117431,5.247482061386108,0.585774302482605,0.1290322580645161,0.064516129032258,Do listing notices cross international soil?
317, The 1990s.,1990s,0.0004887580871582,1.410658359527588,0.9253845810890198,0.6666666666666666,0.6666666666666666,When did NYC begin splitting up the large Bronx high schools?
318, To disrupt trade and sea communications.,to try to disrupt trade and sea communications,0.0004963874816894,1.601823091506958,0.9489014148712158,0.8571428571428571,0.8571428571428571,Why were port cities targeted by the Luftwaffe?
319, The RAF.,RAF,0.0004923343658447,0.8170068264007568,0.9159913063049316,0.6666666666666666,0.6666666666666666,Who did the Luftwaffe try to lure into battle using its bombers?
320, 25,Twenty-five,0.0004894733428955,0.6196534633636475,0.6468125581741333,0.0,0.0,How many Nobel laureates have been affiliated with Washington University?
321, Randall Collins,Randall Collins,0.000497817993164,0.6191964149475098,0.9999999403953552,1.0,1.0,Who came up with the interaction ritual theory?
322, The limbic system.,limbic,0.0007181167602539,1.2111892700195312,0.7659696340560913,0.5,0.5,"Which system in the brain determines rewards and punishments, emotional experiences, and social information?"
323, Two,two Lorenz beams,0.0005013942718505,0.4250273704528808,0.2480561137199401,0.5,0.5,The Knickebein was the same as the Lorenz but used how many beams?
324, 1941,1941,0.0004956722259521,0.8165111541748047,0.9999999403953552,1.0,1.0,When was Reza Shah forced to abdicate in Iran?
325, Reaves Park in Norman.,Reaves Park,0.0004951953887939,1.4070594310760498,0.8407865166664124,0.6666666666666666,0.6666666666666666,Where has the Medieval Fair of Norman been held since 2003?
326," Aircraft could engage bombers when fitted with a turret by attacking from below, offering a larger target and a better chance of not being seen by the bomber.",engage the unsuspecting German bomber from beneath,0.0005016326904296,6.12765645980835,0.6042830944061279,0.2285714285714286,0.1714285714285714,How could aircraft engage bombers when fitted with a turret?
