idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
154,"The oldest scenes in St Mark's Basilica were executed by Greek masters in the late 11th century, but the majority of the mosaics are works of local artists from the 12th-13th centuries.",façades were also decorated,0.3112702369689941,3.5767593383789062,0.2469292134046554,0.0512820512820512,0.0512820512820512,What was special about St Mark's Basilica in Venice?,0
155,Calçada Portuguesa.,Calçada Portuguesa,0.2794413566589355,1.1331872940063477,0.987468123435974,1.0,1.0,Portuguese pavement is known by what other name?,1
156,Accidents of survival.,accidents of survival,1.1899785995483398,1.4178318977355957,0.9628874659538268,1.0,1.0,Why are there so few surviving mosaics from the Komnenian period?,1
157,"Desiderius, the Abbot of Monte Cassino.",The Abbot of Monte Cassino,0.7968015670776367,1.792989730834961,0.8447792530059814,0.9090909090909092,0.9090909090909092,Who hired Byzantine experts to decorate a rebuilt abbey church?,1
158,La Femme au Cheval (Woman with a horse),La Femme au Cheval (Woman with a horse) 1911-1912,0.4021661281585693,1.754908561706543,0.8422080278396606,0.888888888888889,0.888888888888889,What were one of  Metzingers two showings in 1912's Salon des Independants? ,1
159,King David IV.,king David IV,0.3614120483398437,1.381101131439209,0.9862359762191772,1.0,1.0,Who started construction on the Gelati Monastery?,1
160,The Architects (Registration) Acts of 1931 and 1938.,"the Board of Architectural Education under the Architects (Registration) Acts, 1931 to 1938",0.3089866638183594,1.4923629760742188,0.8551979064941406,0.6666666666666667,0.5714285714285714,Which items of legislation did the Royal Institute play a large role in promoting?,1
161,10.5% abv.,10.5%,0.3289186954498291,1.5643768310546875,0.7572207450866699,0.8,0.8,How much alcohol is contained in the beer Vetter 33?,1
162,King William II of Sicily.,King William II of Sicily,0.350522518157959,1.537501573562622,0.978072226047516,1.0,1.0,Who commissioned the Monreale mosaics between 1176 and 1186?,1
163,Painting.,paintings,0.3004567623138428,0.8878676891326904,0.7645806074142456,1.0,1.0,What common artform is far more prestigious than mosaic?,1
164,Political chaos and the subsequent battles of succession and bloody infighting between factions at court weakened the state.,political chaos,0.7962954044342041,2.1026628017425537,0.5368545055389404,0.1999999999999999,0.1999999999999999,What did Ranjit Singh's death cause?,1
165,"The entire South West of England, including all of Somerset.","covers the entire South West of England, including all of Somerset",0.3514375686645508,1.5289108753204346,0.9012125730514526,0.9523809523809524,0.9523809523809524,What area does South western Ambulance  Service cover ,1
166,La Femme aux phlox.,La Femme aux phlox,0.3238859176635742,1.4292378425598145,0.9874335527420044,1.0,1.0,What 1910 piece did Albert Gleizes present in that show that introduced Cubism to the USA? ,1
167,Georgia.,Georgia,0.4020030498504638,1.2604773044586182,0.962153434753418,1.0,1.0,In what country is the the Gelati Monastery located?,1
168,"Argon, nitrogen, and krypton are typically used in light bulbs.","argon and some nitrogen, or sometimes krypton",0.2486443519592285,1.9331860542297363,0.6688231825828552,0.4705882352941176,0.3529411764705882,Which gases are typically used in a light bulb?,1
169,Yeovil Town.,Yeovil Town won promotion to Division Three as Football Conference champions,0.3918046951293945,1.1688010692596436,0.5978596210479736,0.3076923076923077,0.3076923076923077,The county's first football team is ,1
170,Bayonet base.,bipin base,0.5828938484191895,1.3627643585205078,0.5155583024024963,0.5,0.5,What is the typical base type for halogen lamps?,0
171,"Blue Lias, Bath stone, and Hamstone.",supplying freestone and building stone,0.3374900817871094,1.472523212432861,0.4764896631240845,0.3636363636363636,0.1818181818181818,What type of stone was supplied in the county ,0
172,The 3rd century BC.,the 3rd century BC,0.2782342433929443,1.4875657558441162,0.9921653270721436,1.0,1.0,When was the Greek figure style mostly formed?,1
173,"Cans, bottles, and kegs.",bottles and cans,1.7761907577514648,1.6249825954437256,0.7916749715805054,0.8571428571428571,0.5714285714285715,What types of containers is beer generally sold in?,0
174,"The height of mosaic art in Sicily was in the 12th century, during the age of the independent Norman kingdom.",the 12th century,1.462421178817749,2.5546140670776367,0.4780959486961365,0.2608695652173913,0.2608695652173913,When were the mosaics in the Cathedral of Santa Maria Assunta built?,1
175,A power factor of 1 means the actual power consumed (in watts) and the apparent power (in volt-amperes) are equal.,the actual power consumed (in watts) and the apparent power (in volt-amperes) are equal,0.5971722602844238,2.375298023223877,0.7194088697433472,0.8333333333333333,0.8333333333333333,What does a power factor of 1 mean?,1
176,The RIBA Architecture Study Rooms are located in the Henry Cole Wing of the Victoria and Albert Museum (V&A).,the Henry Cole Wing of the V&A,0.4549498558044433,1.92909574508667,0.5187145471572876,0.5714285714285715,0.5714285714285715,Where are RIBA's Study Rooms located?,1
177,The 16th century.,the sixteenth century,0.3415091037750244,1.4705479145050049,0.9082390069961548,0.6666666666666666,0.6666666666666666,When were indigenous scribes taught to use Latin letters?,1
178,"The Oregon Railroad and Navigation Company steamer, Columbia.",Columbia,0.321176528930664,1.5725820064544678,0.5736821889877319,0.2222222222222222,0.2222222222222222,Who was Eisenhower's employer when he gave up smoking?,0
179,The end of the 5th century.,the end of the 5th century,0.2776362895965576,1.6285135746002195,0.9858481287956238,1.0,1.0,When was the Monastery of Martyrius created?,1
180,1960.,1960,0.2740545272827148,0.9378335475921632,0.9616642594337464,1.0,1.0,In what year did Eisenhower propose his second civil rights act?,1
181,Plain gold mosaics with a single great cross in the apse.,gold mosaics with only one great cross,0.6109743118286133,1.9534103870391848,0.8685239553451538,0.5555555555555556,0.5555555555555556,What was the common mosaic theme of iconoclastic churches?,1
182,"Paul Gauguin, Henri Matisse, and Pablo Picasso were inspired by the newly discovered African, Native American, Micronesian, and Polynesian art.","Paul Gauguin, Henri Matisse, and Pablo Picasso",0.3724656105041504,2.83621883392334,0.7936743497848511,0.5185185185185185,0.5185185185185185,"Which artists in the early 19th and 20th century inspired by the newly discovered African, Native American, Micro and Polynesian art?",1
183,The Chief Secretary of Punjab.,the Chief Secretary of Punjab,0.2687740325927734,1.1968352794647217,0.9893714785575868,1.0,1.0,Who do the Provincial Secretaries report to?,1
184,Umayyad mosaics.,Umayyad mosaics,0.3911938667297363,1.5835106372833252,0.9874765276908876,1.0,1.0,At Qastal in 2000 the earliest examples of what were found in Jordan?,1
185,The 5th century.,the 5th century,0.4643332958221435,1.478703260421753,0.984073281288147,1.0,1.0,The shrine of San Vittore in ciel d'oro had mosaics from which century?,1
186,Clarks.,"Dr. Martens shoes were also made in Somerset, by the Northampton-based R. Griggs Group",0.5991554260253906,1.0671107769012451,0.2325448989868164,0.0,0.0,What famous shoe brand was made in Somerset ,0
187,George Grey Wornum.,George Grey Wornum,0.4140942096710205,1.0407559871673584,0.987545609474182,1.0,1.0,Who designed RIBA's headquarters?,1
188,Swan's first lamp was not commercially viable because it required too much current for a central station electric system to be practical and had a very short lifetime.,'parchmentised thread',0.4266440868377685,2.556526899337769,0.1074765771627426,0.0,0.0,Why was Swan's first lamp not commercially viable?,0
189,The filament becomes more stable and less sensitive to fluctuations in the power supply.,"helped stabilize the lamp's power consumption, temperature and light output against minor variations in supply voltage",0.3411297798156738,1.967636585235596,0.5649524927139282,0.3225806451612903,0.2580645161290323,What are the effects of giving the filament a positive temperature coefficient?,1
190,When it is important to see the work during the creation process as it will appear when completed.,when it is important to see the work,0.2582089900970459,1.7336816787719729,0.7280009984970093,0.6153846153846153,0.6153846153846153,When is the double indirect method of mosaic useful?,1
191,Jerusalem.,Jerusalem,0.3814613819122314,1.2627496719360352,0.970239281654358,1.0,1.0,Which city had the highest percentage of mosaic covered churches?,1
192,6%,6%,0.3761858940124511,1.0784482955932615,1.0,1.0,1.0,How much did Punjab's economy grow in 2008-09?,1
193,The Crusaders.,the Russian abbot Daniel,0.3413722515106201,1.37143874168396,0.1880288571119308,0.3333333333333333,0.3333333333333333,Who left the only description of the mosaics at the Church of the Holy Sepulchre?,0
194,The base of the bulb.,feed-through terminals or wires embedded in the glass,0.2544243335723877,1.2182161808013916,0.3040742874145508,0.1428571428571428,0.1428571428571428,What part of a halogen light bulb supplies electric current?,0
195,Beer belly.,beer belly,0.2780086994171142,1.0424249172210691,0.9701558351516724,1.0,1.0,What condition was attributed to binge drinking in a 2004 study?,1
196,Alcohol by Volume.,alcohol by volume,0.3287484645843506,1.3596160411834717,0.922983467578888,1.0,1.0,What does abv stand for?,1
197,The British Architectural Library.,The British Architectural Library,2.142683506011963,1.0674190521240234,0.9909349083900452,1.0,1.0,What is another name for the Royal Institute Library?,1
198,A Samaritan synagogue.,a Samaritan synagogue,0.69154953956604,1.4345369338989258,0.9839144349098206,1.0,1.0,A 5th-century building in Huldah is believed to be what?,1
199,52 lumens per watt.,52 lumens per watt,0.3454673290252685,1.5341529846191406,0.9818349480628968,1.0,1.0,What is the theoretical LER value of tungsten at its melting point?,1
200,Figural mosaics were condemned as idolatry.,condemned as idolatry,0.414252758026123,1.8079512119293213,0.6881645321846008,0.6666666666666666,0.6666666666666666,Why were mosaics destroyed in the iconoclastic era?,1
201,The Indus River alluvial plain.,the alluvial plain of the Indus River,0.2690076828002929,1.3704276084899902,0.981454849243164,0.8333333333333333,0.5,What plain is Punjab in?,1
202,The energy that an incandescent bulb does not convert into light is converted into heat.,The remaining energy is converted into heat.,0.420957088470459,1.826542854309082,0.6047484874725342,0.5454545454545455,0.5454545454545455,What happens to the energy that an incandescent bulb does not convert into light?,1
203,The historical study of Cubism began in the late 1920s.,in the late 1920s,0.2628774642944336,1.9028356075286863,0.5186188817024231,0.5714285714285715,0.5714285714285715,When did the historical study of Cubism begin?,1
204,Precisely aligned air nozzles blow the glass into molds.,precisely aligned air nozzles,0.5383720397949219,1.9020915031433103,0.5993002653121948,0.6153846153846153,0.6153846153846153,What blows the glass bulbs into their characteristic shape?,1
205,Abbess Hildegard of Bingen.,Abbess Hildegard,0.6032862663269043,1.649932622909546,0.8852283954620361,0.6666666666666666,0.6666666666666666,Who was believed to have added hops to beer in 1067?,1
206,1960s.,the 1960s,0.3128266334533691,1.4368596076965332,0.9367828369140624,0.6666666666666666,0.6666666666666666,When was the crypt of the Abbey of Saint-Martial re-discovered?,1
207,"The small vaulted room in the Great Palace of Constantinople was called the ""small sekreton"".",small sekreton,0.3535361289978027,2.302141189575196,0.5030044317245483,0.2352941176470588,0.2352941176470588,What was the small vaulted room in the Great Palace of Constantinople called?,1
208,Small-scale light industries.,"Many towns have encouraged small-scale light industries, such as Crewkerne's Ariel Motor Company, one of the UK's smallest car manufacturers",0.2869296073913574,1.424535036087036,0.6186213493347168,0.2962962962962963,0.2962962962962963,What do many towns encourage ,1
209,The 11.7 km branch to Midford of the Somerset Coal Canal.,A planned 11.7 km (7.3 mi) branch to Midford was never built,0.2363479137420654,1.7157094478607178,0.67986661195755,0.4615384615384615,0.4615384615384615,What was never built ,0
210,Xenon gas is not more widely used because it is expensive.,"more expensive, so its use is limited to smaller lamps",0.3186216354370117,1.839712381362915,0.458335816860199,0.380952380952381,0.2857142857142856,Why is xenon gas not more widely used?,1
211,1st or 2nd century AD.,1st or 2nd century AD,0.3147268295288086,1.6899194717407229,0.9827221035957336,1.0,1.0,The mosaics uncovered in Libya were from which century?,1
212,The inner surface of the glass envelope.,across the entire surface of the envelope,0.3647942543029785,1.4248905181884766,0.628728449344635,0.7142857142857143,0.7142857142857143,Where in the bulb is evaporated tungsten deposited when a vacuum is used?,1
213,Picabia and the Duchamp brothers.,Picabia and the Duchamp brothers,0.3149867057800293,1.5643081665039062,0.9894362092018129,1.0,1.0,The artists of Passy included which two people?,1
214,1912,1912,0.3482067584991455,1.2816262245178225,1.0,1.0,1.0,What year did the end of Imperial China occur?,1
215,Potsdam.,the Friedenskirche of Potsdam,0.3594396114349365,1.3725812435150146,0.7874452471733093,0.4,0.4,Where did Frederick William IV relocate the mural he purchased?,0
216,"Water vapor inside a light bulb can significantly affect lamp darkening by dissociating into hydrogen and oxygen, which attack the tungsten metal and cause it to darken.",significantly increase darkening,0.3177521228790283,2.87224555015564,0.5076212882995605,0.1333333333333333,0.1333333333333333,How does water vapor inside a light bulb affect lamp darkening?,1
217,Paul Cézanne.,Paul Cézanne,0.5426323413848877,1.3704209327697754,0.9868301153182985,1.0,1.0,Which person  was the most influential in beginning the movement with is three dimensional forms?,1
218,69% of Pakistan's sugar.,69%,0.3393759727478027,1.2970054149627686,0.512245237827301,0.3333333333333333,0.3333333333333333,How much of Pakistan's sugar does Punjab manufacture?,1
219,The general advancement of Civil Architecture.,the advancement of architecture,0.2840685844421386,1.085214138031006,0.7580306529998779,0.8,0.8,What is the goal of RIBA?,1
220,The River Avon forms part of the border with Gloucestershire.,"The River Avon formed much of the border with Gloucestershire, except that the hundred of Bath Forum",0.3526592254638672,1.6114006042480469,0.8350204229354858,0.6666666666666667,0.6666666666666667,What river forms the border of Somerset ,1
221,A bicycle wheel and a kitchen stool.,a bicycle wheel to a kitchen stool,0.4500229358673095,1.5810818672180176,0.9168671369552612,0.8571428571428571,0.8571428571428571,What two items did Duchamp attach together in 1913? ,1
222,1910.,1910,0.3748407363891601,1.2225744724273682,0.9679754376411438,1.0,1.0,When did secondary education emerge in the United States?,1
223,"The word ""ale"" comes from Old English ""ealu"" (plural ""ealoþ""), derived from Proto-Germanic ""*alu"" and ultimately from Proto-Indo-European ""*h₂elut-"", which connotes ""sorcery, magic, possession, intoxication"".",Old English ealu,0.4342706203460693,4.293444871902466,0.4015718400478363,0.1875,0.1875,What is the origin of the word ale?,1
224,Anglo-Saxon peoples.,Britain was invaded by Anglo-Saxon peoples,0.3185844421386719,1.4607198238372805,0.6533591747283936,0.6,0.6,Who invaded Britain when the Romans Left ,1
225,41% abv.,41%,0.3137242794036865,1.4693224430084229,0.7504963874816895,0.6666666666666666,0.6666666666666666,How much alcohol was contained in the beer Sink The Bismarck?,1
226,King William II of Sicily.,King William II,0.5515058040618896,1.536616563796997,0.7445209622383118,0.7499999999999999,0.7499999999999999,Who is displayed getting crowned by christ in the Monreale mosaics?,1
227,The Otranto Cathedral mosaic pavement from 1166.,pavement of the Otranto Cathedral,0.5141546726226807,1.808088779449463,0.838237464427948,0.6666666666666666,0.5,The only surviving mosaic from Norman held souther Italy is what?,1
228,Light Emitting Diode.,light-emitting diode,0.2448070049285888,1.1974663734436035,0.9434576034545898,1.0,1.0,What does the acronym LED refer to?,1
229,There is no mention of King Edward the 3 in the given text.,"Edward III proclaimed ""that the town of Bristol with its suburbs and precincts shall henceforth be separate from the counties of Gloucester and Somerset",0.5238580703735352,1.4022786617279053,0.3634420335292816,0.2162162162162162,0.1621621621621621,What did king Edward the 3 do ,0
230,There is no mention of orchids in the provided text.,"Apple orchards were once plentiful, and Somerset is still a major producer of cider",0.2484958171844482,1.6770415306091309,0.2175246775150299,0.1666666666666666,0.1666666666666666,What type of orchids used to be pleantiful ,0
231,"""Usui civium, decori urbium""",Usui civium decori urbium,0.5568561553955078,1.4635460376739502,0.9147081971168518,1.0,1.0,What was the first Latin phrase used by the Royal Institute?,1
232,1169.,1169,0.8148250579833984,1.3644094467163086,0.9680554866790771,1.0,1.0,"The Byzantine emperor, the king of Jerusalem and the Latin Church came together in what year to redecorate the Church of the Holy Sepulchre?",1
233,The purpose of contacts in the lamp socket is to allow the electric current to pass through the base to the filament.,allow the electric current to pass through the base to the filament,0.3653676509857178,2.3852272033691406,0.4810710549354553,0.7058823529411764,0.7058823529411764,What is the purpose of contacts in the lamp socket?,1
234,Bayonet base.,bayonet base,0.2241702079772949,1.1232905387878418,0.983130693435669,1.0,1.0,What is the name for a lamp base with one or more contacts on the base and a shell used as a contact or used only as a mechanical support?,1
235,There is no mention of Ahangar's tomb in the provided text.,blue,0.3755419254302978,1.6705610752105713,-0.1116644740104675,0.0,0.0,What color tile was used in Ahangar's tomb?,0
236,"44,000.","44,000",0.2719607353210449,0.9864568710327148,0.9721148014068604,1.0,1.0,How many people did the company employ in 1943?,1
237,Christ.,the Theotokos,0.2712495326995849,1.2474756240844729,0.1087455302476883,0.0,0.0,What deity does the 12th century mosaic in the Hagia Sophia depict?,0
238,basket willow.,The Somerset Levels is now the only area in the UK where basket willow is grown commercially.,0.3199758529663086,1.113681077957153,0.5385710597038269,0.2105263157894736,0.2105263157894736,The somerset level is the only area left  to commercially grow what ,1
239,17 January 1882.,17 January 1882,0.3875102996826172,1.375291109085083,0.9797293543815612,1.0,1.0,"When did Latimer patent his ""Process of Manufacturing Carbons""?",1
240,Electrical energy.,electric current,0.6310906410217285,1.0734121799468994,0.663362443447113,0.5,0.5,What type of energy makes an incandescent light bulb glow?,1
241,"Incandescent lights have a continuous blackbody spectrum, which yields near-perfect color rendition with a color rendering index of 100.",the continuous blackbody spectrum emitted from an incandescent light-bulb filament,0.4679388999938965,2.0693295001983643,0.6326390504837036,0.3225806451612903,0.1935483870967741,Why do incandescent lights have superior color rendering?,1
242,"Punjab is the largest province in terms of population, with approximately 56% of Pakistan's total population, and the second largest in terms of land area, after Balochistan.",second largest,0.2697041034698486,2.682894468307495,0.3421522378921509,0.1333333333333333,0.1333333333333333,How large is Punjab compared to the other three provinces?,1
243,5th century.,the 5th,0.2760593891143799,1.4210333824157717,0.5635222792625427,0.5,0.5,What century was the oldest known mosaic at the church discovered in 1990?,1
244,Agave.,agave,0.2599704265594482,1.3052406311035156,0.9763909578323364,1.0,1.0,What is a popular grain source for brewing beer in Mexico?,0
245,The message left on the mosaics at Butrint was a depiction of a group of doves drinking from a bowl.,prayer,0.3680887222290039,2.495891571044922,0.2575072646141052,0.0,0.0,What did each offering require to be valid in Roman religion?,0
246,Arta.,Arta,0.5461254119873047,1.3431715965270996,0.9724165797233582,1.0,1.0,Where is the Theotokos Paregoritissa Church located?,1
247,Table beer.,table beer,0.5470051765441895,1.313093662261963,0.9641996026039124,1.0,1.0,What type of low alcohol beer is sometimes served in school?,1
248,1589.,1589,0.3251051902770996,1.3738665580749512,0.9674283266067504,1.0,1.0,When was the mosaic of Sant'Agata dei Goti destroyed?,1
249,"Punjab manufactures vehicles, auto parts, rickshaws, bicycles, and aircraft.",bicycles and rickshaws,0.4602174758911133,1.7462620735168457,0.5171746611595154,0.5,0.3333333333333333,What transportation products does Punjab manufacture?,0
250,The rate of evaporation of a tungsten filament is determined by its temperature.,"hotter, more-efficient filaments evaporate faster",0.3221096992492676,2.0148017406463623,0.615174412727356,0.2105263157894736,0.1052631578947368,What determines how fast a tungsten filament evaporates?,1
251,"Jean Metzinger, Albert Gleizes, Robert Delaunay, and Henri Le Fauconnier.","Jean Metzinger, Albert Gleizes, Robert Delaunay and Henri Le Fauconnier",0.3537108898162842,2.257891893386841,0.9825546741485596,1.0,1.0,What other painters were not thought of as being as Cubist as Braque and Picasso?,1
252,Sorghum.,sorghum or millet,0.2512674331665039,1.364903450012207,0.8840532302856445,0.5,0.5,What type of starch is used to make the beer Oshikundu?,1
253,Fellowships of the institute.,fellowships,0.2931842803955078,1.0367827415466309,0.8507692813873291,0.4,0.4,What is not provided by the Royal Institute anymore?,1
254,$294.5 billion (£147.7 billion),$294.5 billion,0.2934966087341308,1.7321100234985352,0.9031124114990234,0.6666666666666666,0.6666666666666666,How much revenue did beer bring in in 2006?,1
255,Water.,water,0.2797188758850097,1.2576229572296145,0.9099944829940796,1.0,1.0,What were the Manchus accused of being afraid of?,1
256,"To dispel the confusion raging around the word ""Cubism"" and as a major defence of Cubism.",public anger,0.344125747680664,2.350738048553467,0.0791836082935333,0.0,0.0,"What against did Metzinger and Gleizes write Du ""Cubsime""? ",0
257,"Most mosaics from the 7th-9th centuries have in common that they often depict geometric patterns, trees, animals, fruits, and rosettes.",They were all destroyed later,0.2959733009338379,3.024699449539185,0.1384445130825042,0.0769230769230769,0.0769230769230769,What do most mosaics from the 7th-9th centuries have in common?,0
258,Lower than the regional and national average.,the unemployment rate is lower than the regional and national average.,0.6449360847473145,1.3303070068359375,0.5473514795303345,0.7777777777777778,0.7777777777777778,The unemployment rate of the county ,1
259,270 lm/W.,270 lm/W,0.3257319927215576,1.4211204051971436,0.9890515804290771,1.0,1.0,What is the theoretical maximum efficiency of reflective capsule bulbs?,1
260,"The Fabbrica was a workshop that produced mosaics, but the specific art of the Fabbrica is not mentioned in the text.",papal gifts,0.3010544776916504,2.556163787841797,0.0668914765119552,0.0,0.0,What was the art of the Fabbrica usually used for?,0
261,Peacocks represent paradise and resurrection in Christian symbolism.,paradise and resurrection,0.2922208309173584,1.7587909698486328,0.5091571807861328,0.5454545454545454,0.5454545454545454,What do peacocks represent in Christian symbolism?,1
262,Fermentation.,fermentation,0.323819637298584,1.3122491836547852,0.9433563947677612,1.0,1.0,What brewing process naturally carbonates beer?,1
263,Alexander Lodygin.,Alexander Lodygin,0.256817102432251,1.04500150680542,0.9820689558982848,1.0,1.0,Who patented an incandescent light bulb in Russia in 1874?,1
264,"Unfortunately, the text does not mention the rebuilt abbey or the animal on the mosaics created by the Greeks at that location.",greyhounds,0.2757456302642822,2.589315414428711,0.0420161560177803,0.0,0.0,What animal was on the only surviving mosaics created by the greeks at the rebuilt abbey?,0
265,1/8 of an inch or millimeters.,"1⁄8 of an inch, or in millimeters",0.3376357555389404,1.5667166709899902,0.9274940490722656,0.9333333333333332,0.9333333333333332,What units are the bulb sizes measured in?,1
266,"Glastonbury has associations with King Arthur, the Holy Grail, and Camelot, as well as a visit by Jesus of Nazareth and Joseph of Arimathea.","mythical associations, including legends of a visit by the young Jesus of Nazareth and Joseph of Arimathea, with links to the Holy Grail, King Arthur",0.3958034515380859,3.0890071392059326,0.7421503663063049,0.6938775510204083,0.4489795918367347,What does Glastonbury have associations with ,1
267,1839.,summer of 1839,0.3740551471710205,1.14650559425354,0.7817343473434448,0.5,0.5,When did Ranjit Singh die?,1
268,"""Rubikcubism""",Rubikcubism,0.572868824005127,1.135256290435791,0.941820740699768,1.0,1.0,The French invader coined his own style of mosaic named what?,1
269,The Early Middle Ages.,the Early Middle Ages,1.0284137725830078,1.423442840576172,0.9841724634170532,1.0,1.0,When did conditions become difficult for mosaic art in Rome?,1
270,Murano.,Murano,0.4983515739440918,1.3266990184783936,0.9807481169700624,1.0,1.0,Where is the Basilica of Santi Maria e Donato located?,1
271,Venice.,Venice,0.2252120971679687,1.272602081298828,0.9732497930526732,1.0,1.0,Which area in Italy besides Sicily did mosaic art not go out of fashion in the middle ages?,1
272,Mosaic art was widespread in Southern Italy during the 11th–13th centuries.,mosaic art was widespread,0.295842170715332,2.134672164916992,0.7191758155822754,0.5,0.5,The mosaics in churches of Ravello prove what?,1
273,Chemical inertness and high atomic or molecular weight.,chemical inertness and high atomic or molecular weight,0.3722820281982422,1.6786742210388184,0.9687005877494812,1.0,1.0,What are the ideal chemical properties for the gas in a light bulb?,1
274,110.,110,0.3645846843719482,1.2953269481658936,0.9477043151855468,1.0,1.0,How many catholic schools are in Paris?,1
275,1914.,1914,1.230586290359497,1.327802658081055,0.9601083993911744,1.0,1.0,One of Jehovah Witnesses' central teachings is that the world entered into its last days at what year?,1
276,"Cubism revolutionized the way things could be seen in art by representing all the surfaces of depicted objects in a single picture plane, as if the objects had all their faces visible at the same time.","all the surfaces of depicted objects in a single picture plane, as if the objects had all their faces visible at the same time.",0.3823628425598144,2.857145309448242,0.6834162473678589,0.8,0.8,Cubism revolutionized the way things could be seen in art how? ,1
277,Over four million items.,over four million,0.2515308856964111,0.9902219772338868,0.7381360530853271,0.8571428571428571,0.8571428571428571,How many materials are housed in the RIBA library?,1
278,30 ft.,30 ft,0.4299526214599609,1.3802471160888672,0.9761109352111816,1.0,1.0,How long was the mural discovered in Libya?,1
279,"It is usually recommended to pour bottle conditioned beers slowly, leaving the yeast sediment at the bottom of the bottle.",slowly,0.3415052890777588,2.313591718673706,0.1982430219650268,0.0952380952380952,0.0952380952380952,At which rate is the science behind nutrition continuing to evolve?,0
280,Approximately 180 staff.,180,0.5041372776031494,0.9858996868133544,0.4528661668300628,0.5,0.5,How many Japanese ships were sunk in 1942 by United States submarines?,0
281,Paris.,Paris,0.3997969627380371,1.2605340480804443,0.9628871083259584,1.0,1.0,What was the largest European city in 1667?,1
282,The radiant luminous efficacy (LER) is the ratio of the visible light flux emitted (the luminous flux) to the total power radiated over all wavelengths.,the ratio of the visible light flux emitted (the luminous flux) to the total power radiated over all wavelengths,0.3213570117950439,2.55690598487854,0.5603348016738892,0.8636363636363636,0.8636363636363636,What is the definition of radiant luminous efficacy?,1
283,A hand pump or a beer line.,a hand pump,0.431997537612915,1.3216350078582764,0.7290151119232178,0.6,0.6,What tool is used to pull beer from a cask to serve?,0
284,"The images at the synagogue in Khirbet Susiya suggest that the community valued tradition and possibly had a conservative view, as they included images of a Torah shrine, menorahs, and other traditional Jewish symbols.",rather conservative,0.2576377391815185,3.462593078613281,0.2887583076953888,0.0555555555555555,0.0555555555555555,What do the images at synagogue in Khirbet Susiya suggest about the communities views?,1
285,Lisbon.,Lisbon,0.3801395893096924,1.0271244049072266,0.9658610820770264,1.0,1.0,Which city has almost all of its sidewalks in Portuguese pavement?,1
286,"The resistance of the filament is determined by its length, thickness, and material.","the filament's length, thickness, and material",0.2621164321899414,2.011446475982666,0.7846081852912903,0.6,0.6,What determines the resistance of the filament?,1
287,The text does not mention the date of Rukn-e-Alam's death.,1320 AD,0.5240693092346191,1.891977310180664,0.1023469865322113,0.0,0.0,When did Rukn-e-Alam die?,0
288,The text does not mention the Zargos Mountains.,Iran,0.4325129985809326,1.7400500774383545,0.1608831584453582,0.0,0.0,"Along with Guatemala, what country's government did Eisenhower order overthrown?",0
289,The ban on figurative depiction.,figurative depiction,0.2734615802764892,1.5385684967041016,0.7681138515472412,0.5714285714285715,0.5714285714285715,"In Byzantine Gaza, Jews were relaxed on what ban?",1
290,39.2%,39.2%,0.3794224262237549,1.1500697135925293,1.000000238418579,1.0,1.0,How much of Pakistan's large-scale manufacturing is in Punjab?,1
291,1909.,1909,3.656803131103516,1.247156858444214,0.9728071689605712,1.0,1.0,In what year did Eisenhower graduate from high school?,1
292,Enzymes.,champagne yeasts,0.3535389900207519,1.3803327083587646,0.3616735339164734,0.0,0.0,What do brewing companies sometimes use to give more alcohol content to their beer?,0
293,The Privy Council's approval is necessary to make any changes to the Charter or Byelaws that govern the operations of the Royal Institute.,the Privy Council's approval,0.260378360748291,2.132242679595948,0.6953669786453247,0.3448275862068966,0.3448275862068966,What is necessary to make any changes to either document which governs the operations of the Royal Institute?,1
294,The Despot of Epirus.,the Despot of Epirus,0.3176937103271484,1.5654277801513672,0.9842512011528016,1.0,1.0,Who established the Theotokos Paregoritissa Church in 1294-96?,1
295,The envelope.,the envelope,0.2908203601837158,1.0690553188323977,0.9608082175254822,1.0,1.0,What is the name of the air-tight glass enclosure in an incandescent bulb?,1
296,The major advantages of the tantalum light filament were that it was more efficient than carbon filaments and could operate at higher temperatures.,These lamps were more efficient than even graphitized carbon filaments and could operate at higher temperatures.,0.2488288879394531,2.52283787727356,0.6930230855941772,0.6153846153846153,0.6153846153846153,What were the major advantages of the tantalum light filament?,1
297,The Chora Church in Constantinople.,the Hagia Sophia,0.4073693752288818,1.574958324432373,0.5018647909164429,0.25,0.25,What was used as a model for the church Yaroslav commissioned?,0
298,Pale ale.,pale ale,0.5593316555023193,1.32377028465271,0.981271266937256,1.0,1.0,What type of beer benefits most from water that contains gypsum?,1
299,"The French ideologies shifted towards conservatism, leading to a cultural dominance of a classical or Latin image of France, which affected Cubism.",conservatism,0.8493657112121582,2.5250699520111084,0.4253615736961365,0.0869565217391304,0.0869565217391304,What ideology did Hayek not agree with in an essay appended to The Constitution of Liberty?,0
300,Edison used the Sprengel pump to achieve a higher vacuum.,by use of the Sprengel pump,0.8481400012969971,1.7471015453338623,0.5633007287979126,0.5,0.5,How did Edison achieve a higher vacuum than other inventors?,1
301,"Nude Descending a Staircase, No. 2.","Nude Descending a Staircase, No. 2",0.3429956436157226,1.8632071018219,0.9872941970825196,1.0,1.0,Which Duchamp presentation was displayed in the 1912 Salon des Independants?,1
