idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
157," The Abbot of Monte Cassino, Desiderius.",The Abbot of Monte Cassino,0.3567659854888916,32.27839279174805,0.893121063709259,0.9090909090909092,0.9090909090909092,Who hired Byzantine experts to decorate a rebuilt abbey church?,1
158, La Femme au Cheval (Woman with a horse),La Femme au Cheval (Woman with a horse) 1911-1912,0.3483583927154541,32.042728424072266,0.8422080278396606,0.888888888888889,0.888888888888889,What were one of  Metzingers two showings in 1912's Salon des Independants? ,1
159, King David IV,king David IV,0.3487522602081299,30.06477451324463,1.0,1.0,1.0,Who started construction on the Gelati Monastery?,1
160," The Royal Institute of British Architects (RIBA) played a large role in promoting the Architects Registration Act 1931 and the Architects (Registration) Acts, 1931 to 1938.","the Board of Architectural Education under the Architects (Registration) Acts, 1931 to 1938",0.3424713611602783,39.33788657188416,0.729293942451477,0.4615384615384615,0.4615384615384615,Which items of legislation did the Royal Institute play a large role in promoting?,1
161, 10.5%,10.5%,0.3443360328674316,30.478493452072144,1.0,1.0,1.0,How much alcohol is contained in the beer Vetter 33?,1
162, King William II of Sicily,King William II of Sicily,0.3250007629394531,30.76592230796814,1.0,1.0,1.0,Who commissioned the Monreale mosaics between 1176 and 1186?,1
163, Painting.,paintings,0.3431432247161865,29.729495525360107,0.7645806074142456,1.0,1.0,What common artform is far more prestigious than mosaic?,1
164, Political chaos and the subsequent battles of succession and the bloody infighting between the factions at court weakened the state.,political chaos,0.3530235290527344,34.81268620491028,0.535724937915802,0.1818181818181818,0.1818181818181818,What did Ranjit Singh's death cause?,1
165," The South Western Ambulance Service covers the entire South West of England, including all of Somerset.","covers the entire South West of England, including all of Somerset",0.3179683685302734,34.115967988967896,0.7296700477600098,0.8148148148148148,0.8148148148148148,What area does South western Ambulance  Service cover ,1
166," ""La Femme aux phlox""",La Femme aux phlox,0.3561930656433105,31.012315273284912,0.9661049246788024,1.0,1.0,What 1910 piece did Albert Gleizes present in that show that introduced Cubism to the USA? ,1
167, Georgia,Georgia,0.3412144184112549,29.285762071609497,1.0,1.0,1.0,In what country is the the Gelati Monastery located?,1
168," Argon, nitrogen, and krypton are typically used in a light bulb.","argon and some nitrogen, or sometimes krypton",0.3376197814941406,33.28307056427002,0.640343189239502,0.4444444444444444,0.3333333333333332,Which gases are typically used in a light bulb?,1
169, Yeovil Town.,Yeovil Town won promotion to Division Three as Football Conference champions,0.346998929977417,30.294495582580566,0.5978596210479736,0.3076923076923077,0.3076923076923077,The county's first football team is ,1
170, Bipin base.,bipin base,0.3113946914672851,30.178253650665283,0.9766017198562622,1.0,1.0,What is the typical base type for halogen lamps?,1
171, Bath stone,supplying freestone and building stone,0.3420703411102295,29.79817771911621,0.475226879119873,0.2857142857142857,0.2857142857142857,What type of stone was supplied in the county ,0
172, The Greek figural style was mostly formed in the 3rd century BC.,the 3rd century BC,0.3406360149383545,33.292824029922485,0.6737194657325745,0.5,0.5,When was the Greek figure style mostly formed?,1
173," Beer is generally sold in bottles, cans, and on draught.",bottles and cans,0.3466343879699707,32.87679672241211,0.6325989961624146,0.4615384615384615,0.3076923076923076,What types of containers is beer generally sold in?,0
174, The 12th century.,the 12th century,0.3360719680786133,30.67752695083618,0.9856574535369872,1.0,1.0,When were the mosaics in the Cathedral of Santa Maria Assunta built?,1
175, A power factor of 1 means that the actual power consumed (in watts) and the apparent power (in volt-amperes) are equal.,the actual power consumed (in watts) and the apparent power (in volt-amperes) are equal,0.3463914394378662,36.9467933177948,0.6985862255096436,0.8108108108108109,0.8108108108108109,What does a power factor of 1 mean?,1
176, The RIBA Architecture Study Rooms are located in the Henry Cole Wing of the V&A.,the Henry Cole Wing of the V&A,0.3433070182800293,34.161410093307495,0.6175562143325806,0.6666666666666666,0.6666666666666666,Where are RIBA's Study Rooms located?,1
177, The 13th century.,the sixteenth century,0.3591866493225097,30.850221872329712,0.6884800791740417,0.6666666666666666,0.6666666666666666,When were indigenous scribes taught to use Latin letters?,0
178," The Oregon Railroad and Navigation Company steamer, Columbia.",Columbia,0.3450355529785156,32.06109070777893,0.5736821889877319,0.2222222222222222,0.2222222222222222,Who was Eisenhower's employer when he gave up smoking?,0
179, The Monastery of Martyrius was founded in the end of the 5th century.,the end of the 5th century,0.3233778476715088,34.0889413356781,0.5848073959350586,0.631578947368421,0.631578947368421,When was the Monastery of Martyrius created?,1
180, 1960,1960,0.3373844623565674,29.801771879196167,1.0,1.0,1.0,In what year did Eisenhower propose his second civil rights act?,1
181, Plain gold mosaics with a single great cross in the apse.,gold mosaics with only one great cross,0.330888032913208,32.86435055732727,0.8685239553451538,0.5555555555555556,0.5555555555555556,What was the common mosaic theme of iconoclastic churches?,1
182," Paul Gauguin, Henri Matisse, and Pablo Picasso.","Paul Gauguin, Henri Matisse, and Pablo Picasso",0.3499512672424316,32.75615620613098,0.985897660255432,1.0,1.0,"Which artists in the early 19th and 20th century inspired by the newly discovered African, Native American, Micro and Polynesian art?",1
183, The Chief Secretary of Punjab.,the Chief Secretary of Punjab,0.3509829044342041,30.694112300872803,0.9893714785575868,1.0,1.0,Who do the Provincial Secretaries report to?,1
184, Umayyad mosaics.,Umayyad mosaics,0.3182315826416015,31.29186487197876,0.9874765276908876,1.0,1.0,At Qastal in 2000 the earliest examples of what were found in Jordan?,1
185, The 5th century.,the 5th century,0.3651375770568847,30.729552030563354,0.984073281288147,1.0,1.0,The shrine of San Vittore in ciel d'oro had mosaics from which century?,1
186, Dr. Martens,"Dr. Martens shoes were also made in Somerset, by the Northampton-based R. Griggs Group",0.3536584377288818,30.17176032066345,0.601850152015686,0.2352941176470588,0.2352941176470588,What famous shoe brand was made in Somerset ,1
187, George Grey Wornum,George Grey Wornum,0.3454983234405517,30.30167818069458,0.9999999403953552,1.0,1.0,Who designed RIBA's headquarters?,1
188," Swan's first lamp was not commercially viable because it had low resistance, required large conductors, and had a very short lifetime.",'parchmentised thread',0.3494572639465332,36.01498079299927,0.14370197057724,0.0,0.0,Why was Swan's first lamp not commercially viable?,0
189," The effects of giving the filament a positive temperature coefficient is that it helps stabilize the lamp's power consumption, temperature, and light output against minor variations in supply voltage.","helped stabilize the lamp's power consumption, temperature and light output against minor variations in supply voltage",0.3398869037628174,37.6166627407074,0.6542807817459106,0.7234042553191489,0.7234042553191489,What are the effects of giving the filament a positive temperature coefficient?,1
190, When it is important to see the work during the creation process as it will appear when completed.,when it is important to see the work,0.3529577255249023,34.100571155548096,0.7280009984970093,0.6153846153846153,0.6153846153846153,When is the double indirect method of mosaic useful?,1
191, Jerusalem,Jerusalem,0.3436417579650879,29.4289071559906,1.0,1.0,1.0,Which city had the highest percentage of mosaic covered churches?,1
192, 6%,6%,0.326594591140747,30.041186571121216,1.0,1.0,1.0,How much did Punjab's economy grow in 2008-09?,1
193, The Russian abbot Daniel.,the Russian abbot Daniel,0.3536491394042969,30.71494150161743,0.9858301877975464,1.0,1.0,Who left the only description of the mosaics at the Church of the Holy Sepulchre?,1
194, The base of the bulb.,feed-through terminals or wires embedded in the glass,0.3539681434631347,30.54672169685364,0.3040742874145508,0.1428571428571428,0.1428571428571428,What part of a halogen light bulb supplies electric current?,0
195, Beer belly.,beer belly,0.3488109111785888,30.043328046798703,0.9701558351516724,1.0,1.0,What condition was attributed to binge drinking in a 2004 study?,1
196, abv stands for alcohol by volume.,alcohol by volume,0.321392297744751,31.18703556060791,0.6141592264175415,0.6666666666666666,0.6666666666666666,What does abv stand for?,1
197, The British Architectural Library,The British Architectural Library,0.3364579677581787,30.557950258255005,1.0,1.0,1.0,What is another name for the Royal Institute Library?,1
198, A Samaritan synagogue.,a Samaritan synagogue,0.32991623878479,30.27745509147644,0.9839144349098206,1.0,1.0,A 5th-century building in Huldah is believed to be what?,1
199, 52 lumens per watt.,52 lumens per watt,0.3541274070739746,31.00381875038147,0.9818349480628968,1.0,1.0,What is the theoretical LER value of tungsten at its melting point?,1
200, Mosaics were destroyed in the iconoclastic era because they were condemned as idolatry.,condemned as idolatry,0.3278689384460449,34.22478413581848,0.506138801574707,0.375,0.375,Why were mosaics destroyed in the iconoclastic era?,1
201, The Punjab region is located in the northwestern part of the Indian subcontinent.,the alluvial plain of the Indus River,0.3368165493011474,33.316476345062256,0.354066789150238,0.3,0.3,What plain is Punjab in?,0
202, The energy that an incandescent bulb does not convert into light is converted into heat.,The remaining energy is converted into heat.,0.3472545146942138,33.66005063056946,0.6047484874725342,0.5454545454545455,0.5454545454545455,What happens to the energy that an incandescent bulb does not convert into light?,1
203, The late 1920s.,in the late 1920s,0.3374288082122803,31.02377939224243,0.9687774181365968,0.8571428571428571,0.8571428571428571,When did the historical study of Cubism begin?,1
204, Air nozzles.,precisely aligned air nozzles,0.3287506103515625,30.537957191467285,0.5713279247283936,0.6666666666666666,0.6666666666666666,What blows the glass bulbs into their characteristic shape?,1
205, Abbess Hildegard of Bingen,Abbess Hildegard,0.3539094924926758,31.387513637542725,0.8786611557006836,0.6666666666666666,0.6666666666666666,Who was believed to have added hops to beer in 1067?,1
206, The 1960s.,the 1960s,0.3486318588256836,30.666362047195435,0.9786941409111024,1.0,1.0,When was the crypt of the Abbey of Saint-Martial re-discovered?,1
207, The small sekreton.,small sekreton,0.3462402820587158,30.600990772247314,0.964280366897583,0.8,0.8,What was the small vaulted room in the Great Palace of Constantinople called?,1
208, small-scale light industries.,"Many towns have encouraged small-scale light industries, such as Crewkerne's Ariel Motor Company, one of the UK's smallest car manufacturers",0.3476364612579345,30.49593544006348,0.6186213493347168,0.2962962962962963,0.2962962962962963,What do many towns encourage ,1
209, The Royal Palace of the Byzantine Empire.,A planned 11.7 km (7.3 mi) branch to Midford was never built,0.3462958335876465,31.465643405914307,0.0490324348211288,0.0,0.0,What was never built ,0
210, Xenon gas is not more widely used because it is more expensive.,"more expensive, so its use is limited to smaller lamps",0.3516957759857178,32.910393714904785,0.4709545969963074,0.3636363636363636,0.2727272727272727,Why is xenon gas not more widely used?,1
211, The 1st or 2nd century AD.,1st or 2nd century AD,0.3502705097198486,31.912882089614868,0.9659172892570496,0.9090909090909092,0.9090909090909092,The mosaics uncovered in Libya were from which century?,1
212, The inner surface of the glass envelope.,across the entire surface of the envelope,0.3535208702087402,31.01908707618713,0.628728449344635,0.7142857142857143,0.7142857142857143,Where in the bulb is evaporated tungsten deposited when a vacuum is used?,1
213, Picabia and the Duchamp brothers.,Picabia and the Duchamp brothers,0.3528995513916015,31.556055545806885,0.9894362092018129,1.0,1.0,The artists of Passy included which two people?,1
214, 1912,1912,0.3246636390686035,30.087442874908447,1.0,1.0,1.0,What year did the end of Imperial China occur?,1
215, Potsdam,the Friedenskirche of Potsdam,0.3470845222473144,30.00049018859864,0.8300340175628662,0.4,0.4,Where did Frederick William IV relocate the mural he purchased?,0
216," Water vapor inside a light bulb can significantly affect lamp darkening by dissociating into hydrogen and oxygen at the hot filament, causing the oxygen to attack the tungsten metal and create tungsten oxide particles that travel to cooler parts of the lamp, leading to darkening.",significantly increase darkening,0.3354783058166504,42.92434477806091,0.5749077796936035,0.0833333333333333,0.0833333333333333,How does water vapor inside a light bulb affect lamp darkening?,1
217, Paul Cézanne,Paul Cézanne,0.3585023880004883,30.51382327079773,1.0,1.0,1.0,Which person  was the most influential in beginning the movement with is three dimensional forms?,1
218, 69%,69%,0.3469531536102295,30.043545961380005,1.0,1.0,1.0,How much of Pakistan's sugar does Punjab manufacture?,1
219, The general advancement of Civil Architecture.,the advancement of architecture,0.3386216163635254,30.94815969467163,0.7580306529998779,0.8,0.8,What is the goal of RIBA?,1
220, The River Avon.,"The River Avon formed much of the border with Gloucestershire, except that the hundred of Bath Forum",0.32985520362854,30.28655791282653,0.538753092288971,0.3,0.3,What river forms the border of Somerset ,1
221, A bicycle wheel and a kitchen stool.,a bicycle wheel to a kitchen stool,0.3538010120391845,31.378344774246216,0.9168671369552612,0.8571428571428571,0.8571428571428571,What two items did Duchamp attach together in 1913? ,1
222, 1910,1910,0.3208229541778564,29.92893075942993,1.000000238418579,1.0,1.0,When did secondary education emerge in the United States?,1
223," The word ale comes from Old English ealu (plural ealoþ), ultimately from the Proto-Indo-European base *h₂elut-, which holds connotations of ""sorcery, magic, possession, intoxication"".",Old English ealu,0.3361377716064453,41.23738408088684,0.3767889142036438,0.1999999999999999,0.1999999999999999,What is the origin of the word ale?,1
224, The Anglo-Saxon peoples.,Britain was invaded by Anglo-Saxon peoples,0.3514204025268554,30.53967452049256,0.6978862285614014,0.5454545454545454,0.5454545454545454,Who invaded Britain when the Romans Left ,1
225, 41% abv.,41%,0.3535232543945312,30.715818881988525,0.7504963874816895,0.6666666666666666,0.6666666666666666,How much alcohol was contained in the beer Sink The Bismarck?,1
226, King William II of Sicily,King William II,0.3336141109466553,30.513448238372803,0.7451143264770508,0.7499999999999999,0.7499999999999999,Who is displayed getting crowned by christ in the Monreale mosaics?,1
227, The Otranto Cathedral mosaic.,pavement of the Otranto Cathedral,0.3327901363372803,31.02316880226136,0.6851442456245422,0.6666666666666665,0.6666666666666665,The only surviving mosaic from Norman held souther Italy is what?,1
228, Light Emitting Diode,light-emitting diode,0.3411817550659179,30.271855115890503,0.987683117389679,1.0,1.0,What does the acronym LED refer to?,1
229," Unfortunately, the text does not mention King Edward the 3.","Edward III proclaimed ""that the town of Bristol with its suburbs and precincts shall henceforth be separate from the counties of Gloucester and Somerset",0.322690486907959,32.477924823760986,0.4132135808467865,0.1764705882352941,0.1176470588235294,What did king Edward the 3 do ,0
230, Cymbidium,"Apple orchards were once plentiful, and Somerset is still a major producer of cider",0.3435242176055908,30.045313358306885,-0.0318399518728256,0.0,0.0,What type of orchids used to be pleantiful ,0
231," ""Usui civium, decori urbium""",Usui civium decori urbium,0.3450372219085693,31.91629648208618,0.9147081971168518,1.0,1.0,What was the first Latin phrase used by the Royal Institute?,1
232, 1169,1169,0.3445391654968261,29.84597134590149,1.0,1.0,1.0,"The Byzantine emperor, the king of Jerusalem and the Latin Church came together in what year to redecorate the Church of the Holy Sepulchre?",1
233, The purpose of contacts in the lamp socket is to allow the electric current to pass through the base to the filament.,allow the electric current to pass through the base to the filament,0.3202834129333496,35.14643573760986,0.4810710549354553,0.7058823529411764,0.7058823529411764,What is the purpose of contacts in the lamp socket?,1
234, Bayonet base,bayonet base,0.3389222621917724,29.89801001548767,1.0,1.0,1.0,What is the name for a lamp base with one or more contacts on the base and a shell used as a contact or used only as a mechanical support?,1
235, Blue,blue,0.3424186706542969,29.33199906349182,1.0,1.0,1.0,What color tile was used in Ahangar's tomb?,1
236," 44,000","44,000",0.3352093696594238,30.29384136199951,1.0,1.0,1.0,How many people did the company employ in 1943?,1
237, The Theotokos (Mary),the Theotokos,0.3587765693664551,31.077035427093502,0.8102087378501892,0.8,0.8,What deity does the 12th century mosaic in the Hagia Sophia depict?,1
238, basket willow.,The Somerset Levels is now the only area in the UK where basket willow is grown commercially.,0.3529880046844482,30.1305947303772,0.5385710597038269,0.2105263157894736,0.2105263157894736,The somerset level is the only area left  to commercially grow what ,1
239, 17 January 1882,17 January 1882,0.343907356262207,30.71636009216309,1.0,1.0,1.0,"When did Latimer patent his ""Process of Manufacturing Carbons""?",1
240, Electrical energy.,electric current,0.3405241966247558,29.966297149658203,0.663362443447113,0.5,0.5,What type of energy makes an incandescent light bulb glow?,1
241," Because the continuous blackbody spectrum emitted from an incandescent light-bulb filament yields near-perfect color rendition, with a color rendering index of 100.",the continuous blackbody spectrum emitted from an incandescent light-bulb filament,0.316662073135376,37.65523862838745,0.7131311893463135,0.6285714285714286,0.6285714285714286,Why do incandescent lights have superior color rendering?,1
242," Punjab is the second largest province in Pakistan, covering an area of 205,344 km2 (79,284 sq mi), after Balochistan.",second largest,0.347517728805542,36.99859833717346,0.3636876940727234,0.1739130434782608,0.1739130434782608,How large is Punjab compared to the other three provinces?,1
243, 5th century,the 5th,0.3523712158203125,30.113969326019287,0.5727638602256775,0.5,0.5,What century was the oldest known mosaic at the church discovered in 1990?,1
244, Agave,agave,0.3510594367980957,29.510400772094727,1.0000001192092896,1.0,1.0,What is a popular grain source for brewing beer in Mexico?,0
245, A public demonstration of the benefactors' humility and an acknowledgement of God's omniscience.,prayer,0.3441176414489746,34.023152589797974,0.3782146573066711,0.0,0.0,What did each offering require to be valid in Roman religion?,0
246," Arta, Greece",Arta,0.3414428234100342,30.196649074554443,0.7602028846740723,0.6666666666666666,0.6666666666666666,Where is the Theotokos Paregoritissa Church located?,1
247, Table beer.,table beer,0.3478682041168213,29.810709238052368,0.9641996026039124,1.0,1.0,What type of low alcohol beer is sometimes served in school?,1
248, 1589,1589,0.3201580047607422,30.01533508300781,1.0000001192092896,1.0,1.0,When was the mosaic of Sant'Agata dei Goti destroyed?,1
249," Punjab manufactures vehicles, auto parts, and aircraft.",bicycles and rickshaws,0.3447718620300293,31.72209453582764,0.2800528109073639,0.2,0.2,What transportation products does Punjab manufacture?,0
250, The rate at which a tungsten filament evaporates is determined by its temperature.,"hotter, more-efficient filaments evaporate faster",0.340137243270874,33.21973180770874,0.6012908816337585,0.2105263157894736,0.2105263157894736,What determines how fast a tungsten filament evaporates?,1
251," Jean Metzinger, Albert Gleizes, Robert Delaunay, Henri Le Fauconnier, and Juan Gris.","Jean Metzinger, Albert Gleizes, Robert Delaunay and Henri Le Fauconnier",0.3513102531433105,36.19341802597046,0.9484038352966307,0.9090909090909092,0.8181818181818182,What other painters were not thought of as being as Cubist as Braque and Picasso?,0
252, Sorghum,sorghum or millet,0.357872724533081,29.79102921485901,0.8903745412826538,0.5,0.5,What type of starch is used to make the beer Oshikundu?,1
253, Fellowships.,fellowships,0.3476133346557617,30.051169872283936,0.953915238380432,1.0,1.0,What is not provided by the Royal Institute anymore?,1
254, $294.5 billion (£147.7 billion),$294.5 billion,0.3438000679016113,31.839168548583984,0.9031124114990234,0.6666666666666666,0.6666666666666666,How much revenue did beer bring in in 2006?,1
255, Barley malt.,water,0.3552515506744385,30.09518074989319,0.2919164299964905,0.0,0.0,What were the Manchus accused of being afraid of?,0
256, A scandal regarding the use of government owned buildings to exhibit such artwork.,public anger,0.3233587741851806,32.718669176101685,0.2688665688037872,0.0,0.0,"What against did Metzinger and Gleizes write Du ""Cubsime""? ",0
257, Most mosaics from the 7th-9th centuries have in common that they were decorated with plain gold mosaics with only one great cross in the apse.,They were all destroyed later,0.3850185871124267,38.32874989509583,0.219582051038742,0.1290322580645161,0.1290322580645161,What do most mosaics from the 7th-9th centuries have in common?,0
258, 2.9%,the unemployment rate is lower than the regional and national average.,0.3475944995880127,30.48004078865052,0.1800673007965088,0.0,0.0,The unemployment rate of the county ,0
259, 270 lm/W.,270 lm/W,0.3493492603302002,30.50974583625793,0.9890515804290771,1.0,1.0,What is the theoretical maximum efficiency of reflective capsule bulbs?,1
260, The art of the Fabbrica was usually used as papal gifts.,papal gifts,0.3297619819641113,32.957253217697144,0.6687659621238708,0.3076923076923077,0.3076923076923077,What was the art of the Fabbrica usually used for?,1
261, Paradise and resurrection.,paradise and resurrection,0.3511953353881836,30.30195593833924,0.974949300289154,1.0,1.0,What do peacocks represent in Christian symbolism?,1
262, Fermentation.,fermentation,0.3437600135803222,29.946115016937256,0.9433563947677612,1.0,1.0,What brewing process naturally carbonates beer?,1
263, Alexander Lodygin,Alexander Lodygin,0.3567731380462646,30.20917558670044,1.0,1.0,1.0,Who patented an incandescent light bulb in Russia in 1874?,1
264, Greyhounds,greyhounds,0.3407120704650879,30.03302502632141,1.0000001192092896,1.0,1.0,What animal was on the only surviving mosaics created by the greeks at the rebuilt abbey?,1
265, 1⁄8 of an inch or millimeters.,"1⁄8 of an inch, or in millimeters",0.3375651836395263,32.22284007072449,0.9629135727882384,0.9333333333333332,0.9333333333333332,What units are the bulb sizes measured in?,1
266," Glastonbury has associations with the Holy Grail, King Arthur, and Camelot.","mythical associations, including legends of a visit by the young Jesus of Nazareth and Joseph of Arimathea, with links to the Holy Grail, King Arthur",0.3438942432403564,34.14985108375549,0.6692887544631958,0.4444444444444444,0.3888888888888889,What does Glastonbury have associations with ,0
267, 1839,summer of 1839,0.3541655540466308,29.914427995681763,0.7932484745979309,0.5,0.5,When did Ranjit Singh die?,1
268," ""Rubikcubism""",Rubikcubism,0.3533110618591308,30.9241361618042,0.941820740699768,1.0,1.0,The French invader coined his own style of mosaic named what?,1
269, The Early Middle Ages.,the Early Middle Ages,0.326793909072876,30.43360424041748,0.9841724634170532,1.0,1.0,When did conditions become difficult for mosaic art in Rome?,1
270, Murano.,Murano,0.3466992378234863,30.010570287704468,0.9807481169700624,1.0,1.0,Where is the Basilica of Santi Maria e Donato located?,1
271, Venice.,Venice,0.3568015098571777,29.58902049064636,0.9732497930526732,1.0,1.0,Which area in Italy besides Sicily did mosaic art not go out of fashion in the middle ages?,1
272, That mosaic art was widespread in Southern Italy during the 11th–13th centuries.,mosaic art was widespread,0.3280472755432129,33.67589211463928,0.7047283053398132,0.4705882352941176,0.4705882352941176,The mosaics in churches of Ravello prove what?,1
273, Chemical inertness and high atomic or molecular weight.,chemical inertness and high atomic or molecular weight,0.3499195575714111,31.855425596237183,0.9687005877494812,1.0,1.0,What are the ideal chemical properties for the gas in a light bulb?,1
274, 110,110,0.3240852355957031,29.559831142425537,1.0,1.0,1.0,How many catholic schools are in Paris?,1
275, 1914,1914,0.337540864944458,29.79551696777344,0.9999999403953552,1.0,1.0,One of Jehovah Witnesses' central teachings is that the world entered into its last days at what year?,1
276," Cubism revolutionized the way things could be seen in art by representing multiple viewpoints and perspectives simultaneously, breaking with traditional techniques of perspective and representation.","all the surfaces of depicted objects in a single picture plane, as if the objects had all their faces visible at the same time.",0.3451638221740722,36.53434538841248,0.492139995098114,0.1224489795918367,0.0816326530612244,Cubism revolutionized the way things could be seen in art how? ,1
277, Over four million items.,over four million,0.3442363739013672,30.3680272102356,0.7381360530853271,0.8571428571428571,0.8571428571428571,How many materials are housed in the RIBA library?,1
278, 30 ft,30 ft,0.336759090423584,29.89885663986206,1.0,1.0,1.0,How long was the mural discovered in Libya?,1
279," It is recommended to pour bottle conditioned beers slowly, leaving the yeast sediment at the bottom of the bottle.",slowly,0.3351068496704101,34.64559864997864,0.1982388198375702,0.1,0.1,At which rate is the science behind nutrition continuing to evolve?,0
280, Approximately 180.,180,0.3468058109283447,29.99825620651245,0.7945290207862854,0.6666666666666666,0.6666666666666666,How many Japanese ships were sunk in 1942 by United States submarines?,1
281, Paris.,Paris,0.3567590713500976,29.68832731246948,0.9628871083259584,1.0,1.0,What was the largest European city in 1667?,1
282, The radiant luminous efficacy (LER) is the ratio of the visible light flux emitted to the total power radiated over all wavelengths.,the ratio of the visible light flux emitted (the luminous flux) to the total power radiated over all wavelengths,0.337641954421997,36.14536499977112,0.5911217927932739,0.8780487804878049,0.7804878048780488,What is the definition of radiant luminous efficacy?,1
283, A hand pump.,a hand pump,0.3493866920471191,30.322149515151978,0.9850043058395386,1.0,1.0,What tool is used to pull beer from a cask to serve?,1
284," The images at the synagogue in Khirbet Susiya suggest that the community had a conservative view, as they depict traditional Jewish symbols and motifs, but do not include images of humans or animals, indicating a strict adherence to the ban on figurative depiction.",rather conservative,0.3317263126373291,42.27525663375855,0.3161279857158661,0.0444444444444444,0.0444444444444444,What do the images at synagogue in Khirbet Susiya suggest about the communities views?,1
285, Lisbon,Lisbon,0.3448076248168945,29.31658172607422,1.0,1.0,1.0,Which city has almost all of its sidewalks in Portuguese pavement?,1
286," The resistance of the filament is determined by its length, thickness, and material.","the filament's length, thickness, and material",0.3456630706787109,33.0759973526001,0.7846081852912903,0.6,0.6,What determines the resistance of the filament?,1
287, 1320 AD,1320 AD,0.3560829162597656,30.305499792099,1.0000001192092896,1.0,1.0,When did Rukn-e-Alam die?,1
288, Iran,Iran,0.3221981525421142,29.45493125915528,1.0,1.0,1.0,"Along with Guatemala, what country's government did Eisenhower order overthrown?",1
289, The ban on figurative depiction.,figurative depiction,0.3474221229553222,30.84767317771912,0.7681138515472412,0.5714285714285715,0.5714285714285715,"In Byzantine Gaza, Jews were relaxed on what ban?",1
290, 39.2%,39.2%,0.3475830554962158,30.248658180236816,1.000000238418579,1.0,1.0,How much of Pakistan's large-scale manufacturing is in Punjab?,1
291, 1909,1909,0.3544445037841797,30.08580684661865,0.9999999403953552,1.0,1.0,In what year did Eisenhower graduate from high school?,1
292, Enzymes.,champagne yeasts,0.3528828620910644,30.176879405975345,0.3616735339164734,0.0,0.0,What do brewing companies sometimes use to give more alcohol content to their beer?,0
293, Revisions to the Charter or Byelaws require the Privy Council's approval.,the Privy Council's approval,0.3495244979858398,33.32727408409119,0.7872849106788635,0.5882352941176471,0.5882352941176471,What is necessary to make any changes to either document which governs the operations of the Royal Institute?,1
294, The Despot of Epirus.,the Despot of Epirus,0.3069841861724853,31.34954071044922,0.9842512011528016,1.0,1.0,Who established the Theotokos Paregoritissa Church in 1294-96?,1
295, The envelope or bulb.,the envelope,0.3375852108001709,30.556214570999146,0.6948035955429077,0.6666666666666666,0.6666666666666666,What is the name of the air-tight glass enclosure in an incandescent bulb?,1
296, The major advantages of the tantalum light filament were its higher efficiency and ability to operate at higher temperatures compared to carbon filaments.,These lamps were more efficient than even graphitized carbon filaments and could operate at higher temperatures.,0.3492298126220703,35.69180369377136,0.7085258960723877,0.4615384615384615,0.358974358974359,What were the major advantages of the tantalum light filament?,1
297, The Chora Church in Constantinople.,the Hagia Sophia,0.3507723808288574,31.19314694404602,0.5018647909164429,0.25,0.25,What was used as a model for the church Yaroslav commissioned?,0
298, Pale ale.,pale ale,0.3124923706054687,29.809627056121823,0.981271266937256,1.0,1.0,What type of beer benefits most from water that contains gypsum?,1
299, Towards conservatism.,conservatism,0.3424348831176758,30.045604705810547,0.9004608392715454,0.6666666666666666,0.6666666666666666,What ideology did Hayek not agree with in an essay appended to The Constitution of Liberty?,1
300, Edison used the Sprengel pump to achieve a higher vacuum.,by use of the Sprengel pump,0.3493778705596924,32.605738401412964,0.5633007287979126,0.5,0.5,How did Edison achieve a higher vacuum than other inventors?,1
301," ""Nude Descending a Staircase, No. 2""","Nude Descending a Staircase, No. 2",0.3426036834716797,32.8690230846405,0.940540075302124,1.0,1.0,Which Duchamp presentation was displayed in the 1912 Salon des Independants?,1
302, a mausoleum.,a mausoleum,0.3407239913940429,30.70553040504456,0.9873024821281432,1.0,1.0,What was the original function of the Santa Costanza church?,1
303, Albania,Albania,0.3445427417755127,29.41300058364868,1.0,1.0,1.0,In what country is Butrint?,1
304," The national horse and cattle show at Lahore is the biggest festival where sports, exhibitions, and livestock competitions are held.","sports, exhibitions, and livestock competitions",0.3512818813323974,35.24947690963745,0.6751753091812134,0.4,0.4,What happens at the national horse and cattle show?,1
305, Jean Metzinger and Albert Gleizes,Eugène Figuière,0.3140609264373779,31.075390815734863,0.3893360495567322,0.0,0.0,"Who published Du ""Cubisme""?",0
306," Marcel Sembat, a Socialist deputy.","Socialist deputy, Marcel Sembat.",0.3376557826995849,31.452588081359863,0.9838417172431946,0.888888888888889,0.4444444444444445,Who defended the Cubists in the controversy of 1912?,1
307, The Pammakaristos mosaics.,Pammakaristos,0.3531560897827148,31.94876194000244,0.7449215650558472,0.5,0.5,The same team of mosaicists worked on the Church of the Holy Apostles in Thessaloniki as which other building?,1
308, South Punjab.,south Punjab,0.3531062602996826,29.961313486099243,0.9794635772705078,1.0,1.0,Where is Saraiki usually spoken?,1
309, Enzymes.,Low temperatures,0.3453950881958008,30.302319288253784,0.0769026428461074,0.0,0.0,What could decrease alcohol content during the brewing process?,0
310, A terrestrial paradise of God's creation.,a terrestrial paradise,0.3465878963470459,31.203989028930664,0.867825984954834,0.6,0.6,What was the mosaic at Butrint designed to portray?,1
