idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
160, Oklahoma City,Oklahoma City,0.0915210247039794,19.18140959739685,0.9999999403953552,1.0,1.0,What is Oklahoma's largest city?,1
161, 289 feet,289,0.3158366680145263,19.337045907974243,0.6466929316520691,0.6666666666666666,0.6666666666666666,How many feet above sea level is Oklahoma's lowest point?,1
162, Kansas,Kansas,0.0799474716186523,18.975627660751343,1.0,1.0,1.0,Which state is north of Oklahoma?,1
163, Over 700 members.,700,0.0906896591186523,19.734765768051147,0.5288986563682556,0.5,0.5,How many languages is the Watch Tower Society literature published in?,0
164, Phobias.,phobias,0.0866179466247558,19.617075204849243,0.9447013139724731,1.0,1.0,"Along with infant and animal emotion, what did Scarantino and Griffiths believe the situated perspective could help to explain?",1
165," 1,000 tons of bombs hit Plymouth on Hitler's 52nd birthday.","1,000 tons of bombs",0.0843575000762939,22.29895782470703,0.681027889251709,0.5882352941176471,0.5882352941176471,How many bombs hit Plymouth on Hitler's birthday?,1
166," The British production rose steadily throughout the period, despite significant falls during April 1941, due to the departure of workers on Easter holidays.",overall the British production rose steadily throughout this period,0.0941634178161621,24.523292541503903,0.6699286103248596,0.4375,0.4375,How did the British production fare as a result of all the bombing?,1
167, Thousands of farmers.,thousands,0.0907025337219238,19.514572858810425,0.4713272154331207,0.5,0.5,How many years of selective breeding did it take to domesticate maize?,0
168, Samuel Hoare,Samuel Hoare,0.0840480327606201,19.416756868362427,1.0000001192092896,1.0,1.0,Who was Home Secretary in 1938?,1
169, Ronald Reagan,Ronald Reagan,0.0851695537567138,19.19661903381348,1.0000001192092896,1.0,1.0,Who won the 1980 US Presidential Elections after President Carter's repeated failed attempts to resolve the US Iranian Embassy situation? ,1
170, 23 years.,listed since 1985,0.0813808441162109,19.64526891708374,0.3966423571109772,0.0,0.0,How long had the squirrel been listed as endangered?,0
171, Asgaya gigageyi,Asgaya gigageyi,0.0888319015502929,19.938228130340576,1.0000001192092896,1.0,1.0,What is the Cherokee name for Oklahoma?,1
172, 1803,1803,0.078467845916748,19.40399479866028,1.0000001192092896,1.0,1.0,When did France sell Oklahoma's land to the US?,1
173," Poor farming practices, extended drought, and high winds.",poor farming practices,0.0810790061950683,20.94110918045044,0.7412781715393066,0.5454545454545454,0.5454545454545454,What mistake led to the Dust Bowl?,0
174, Emotional energy,emotional energy,0.070908784866333,19.188315629959103,1.0,1.0,1.0,What is another term for collective effervescence?,1
175, British industrial cities.,the West Midlands,0.0778999328613281,19.546728372573853,0.5680965781211853,0.0,0.0,The Luftwaffe's change in strategy targeted what primarily?,0
176, He believed that physiological responses were too slow and often imperceptible to account for the relatively rapid and intense subjective awareness of emotion.,too slow and often imperceptible,0.0740094184875488,24.17119193077088,0.3797701597213745,0.3571428571428571,0.3571428571428571,Why did Cannon believe that physiological responses were insufficient cause for emotions?,1
177, Ethics.,ethics,0.3115730285644531,19.185001373291016,0.9263266324996948,1.0,1.0,What is one subject that Ibn SIna specialized in?,1
178, weather.,weather,0.0830049514770507,19.20694851875305,0.8303770422935486,1.0,1.0,People called the raids very blitzy like they were talking about what?,1
179," The need for formal consultation is prompted when the Forest Service, and either the FWS or the NMFS, determine that harm may occur to a listed species.",if the harm is believed to be likely,0.06758713722229,25.18127036094665,0.3571448922157287,0.2285714285714285,0.1714285714285714,What prompts the need for formal consultation?,1
180, Character traits.,character traits,0.0789752006530761,19.438575983047485,0.9448535442352296,1.0,1.0,What other traits are emotional dispositions similar to?,1
181, The limbic brain.,limbic brain,0.0781240463256836,19.81150984764099,0.9238326549530028,0.8,0.8,What developed from the mammalian odor pathways?,1
182," ⅓ of the total dropped, which was 3,984 mines.",127,0.0770099163055419,22.040064334869385,0.21308334171772,0.0,0.0,How many parachute mines were dropped?,0
183, Gregorio Marañón,Gregorio Marañón,0.0719320774078369,19.8328504562378,1.0,1.0,1.0,Whose work did the theory of Stanley Schachter build on?,1
184," The use of mines and incendiaries, for tactical expediency, came close to indiscriminate bombing.",large-scale raids,0.0708558559417724,23.25257992744445,0.3466882407665252,0.0,0.0,In November and December of 1940 what changed to make attacks on civilians a moot point?,0
185, Only for scientific or research purposes.,only for scientific or research purposes,0.0696127414703369,20.27181100845337,0.958964705467224,1.0,1.0,"Before the amendment in 1982, under what situations could a listed species be displaced?",1
186," The German attacks, known as the Blitz, resulted in significant damage to British infrastructure and housing stock, with around 41,000 lives lost and 139,000 injured.",the Germans failed to prevent maritime movements or cripple industry in the regions,0.0817759037017822,26.00164818763733,0.4146872758865356,0.25,0.15,What was the result of the German attacks?,0
187, Reptiles.,reptiles,0.3423614501953125,19.60029911994934,0.9583661556243896,1.0,1.0,What type of animal began to flourish and become increasingly large?,1
188, Animals.,animals,0.0782077312469482,19.18579649925232,0.9630363583564758,1.0,1.0,What can Mycobacterium leprae and Treponema pallidum be grown in?,1
189, 10/11 May 1941.,10/11 May 1941,0.0773007869720459,20.63072896003723,0.98172527551651,1.0,1.0,When was the last major attack London saw?,1
190, 77,77,0.0752127170562744,19.118183374404907,1.0,1.0,1.0,How many college textbooks in biology did the authors of the study examine?,1
191, The general staff belongs to the Luftwaffe.,the Luftwaffe,0.072465181350708,20.824434995651245,0.7045199871063232,0.4444444444444445,0.4444444444444445,What army does the general staff belong to?,1
192, 8,eight,0.0880384445190429,19.11705183982849,0.9316006898880004,0.0,0.0,How many rivers travel through Kathmandu?,1
193," ""a state of devastation in which surrender is inevitable.""","""a state of devastation in which surrender is inevitable.""",0.3232526779174804,21.001107692718502,1.0,1.0,1.0,Arthur Harris announced that Bomber Command would enable economic warfare to achieve what?,1
194, 28th,28th,0.0711240768432617,19.394195795059204,0.9999999403953552,1.0,1.0,What marine regiment reached the summit of Mount Suribachi?,1
195, Sholto Douglas,Sholto Douglas,0.0782575607299804,19.605052947998047,1.0,1.0,1.0,Who replaced Dowding on November 25?,1
196, Texas.,Texas,0.0749857425689697,19.20901775360108,0.9420472383499146,1.0,1.0,What state were Johnson and Rayburn from?,1
197, Neuroscience,Human sciences,0.0803067684173584,18.97931861877441,0.531865119934082,0.0,0.0,What discipline studies the role of emotions in neural mechanisms?,0
198, Richard Lazarus,Richard Lazarus,0.0818092823028564,19.42624807357788,1.0000001192092896,1.0,1.0,Who argued that emotions arise from cognitive intentionality?,1
199, Zoology,zoology,0.3114402294158935,19.189867734909058,1.0,1.0,1.0,Of what discipline is ethology a branch?,1
200, 2 to 1.,2 to 1,0.0835766792297363,19.97503161430359,0.959569215774536,1.0,1.0,What was the initial ratio of Axis to Allied divisions in Italy?,1
201," ""To stir up""",to stir up,0.0821731090545654,19.8529155254364,0.8413337469100952,1.0,1.0,What does émouvoir mean in English?,1
202, Jesse Prinz is a philosopher.,philosopher,0.0771341323852539,20.123996257781982,0.6203492879867554,0.3333333333333333,0.3333333333333333,"Along with being an economist, what else was Hayek known as?",0
203, Historians' critical response was that the view of British people in the Second World War as a collection of people locked in national solidarity was an over-emphasized claim of righteous nationalism and national unity.,over-emphasised claims of righteous nationalism and national unity.,0.077125072479248,26.727882623672485,0.6674492359161377,0.3636363636363636,0.3636363636363636,What was the Historians' critical response to this view?,1
204," KGr 100, also known as the Beleuchtergruppe (Firelighter Group).",Beleuchtergruppe,0.07706880569458,22.972641468048096,0.4964194893836975,0.1999999999999999,0.1999999999999999,What was the group that used incendiaries and high explosives to mark targets?,1
205," The loophole is that the Endangered Species Act prohibits interstate and foreign transactions for listed species, but does not address in-state commerce, allowing these animals to be sold to roadside zoos and private collectors.",no provisions are made for in-state commerce,0.0790064334869384,27.05769968032837,0.4642174839973449,0.1860465116279069,0.1860465116279069,What is one particular loophole that aids roadside zoos and private collectors?,1
206, 6,six,0.0842063426971435,19.181114196777344,0.9383978843688964,0.0,0.0,How many periods of geology are within the Paleozoic era?,1
207, Erich Raeder believed the Luftwaffe should support the German submarine force (U-Bootwaffe) in the Battle of the Atlantic by attacking shipping in the Atlantic Ocean and attacking British ports.,support the German submarine force,0.0803139209747314,27.136473178863525,0.672851026058197,0.2857142857142857,0.2857142857142857,What did Erich Raeder believe the Luftwaffe needed to do?,1
208, Oklahoma is the 20th largest state in the United States by land area.,20th,0.0863130092620849,21.97509956359864,0.1949448585510254,0.1428571428571428,0.1428571428571428,During which century did Matisse work?,0
209, Arousal.,arousal,0.313584566116333,19.59230327606201,0.9458561539649964,1.0,1.0,What is the term for the feeling of energy or enervation created by an emotional experience?,1
210, The Virginia northern flying squirrel (subspecies) was delisted in August 2008.,the Virginia northern flying squirrel,0.0750744342803955,22.425721883773804,0.8278036117553711,0.625,0.625,What animal species was delisted in August 2008?,1
211, The Ozark Mountains rise from west to east.,eastward,0.0673422813415527,20.864762783050537,0.4261321425437927,0.0,0.0,In which direction do the Ozark mountains get higher?,1
212," 181,973","181,973",0.0687637329101562,19.517135620117188,1.0000001192092896,1.0,1.0,How many undergrad students were in Oklahoma in 2007?,1
213, London.,particularly in London,0.0712261199951171,19.24690532684326,0.6617776155471802,0.5,0.5,Where did anti-semitic attitude spread primarily?,1
214, Neurotransmitters.,neurochemicals,0.0698204040527343,19.52937698364257,0.6168097853660583,0.0,0.0,"What classification of chemicals do dopamine, serotonin and noradrenaline belong to?",1
215, Winter.,winter,0.0780749320983886,19.180784702301025,0.9490090608596802,1.0,1.0,Which season is the most dry in Oklahoma?,1
216," 50 casualties, with about one third killed.",50,0.0699298381805419,20.79260635375977,0.4765876531600952,0.25,0.25,How many temples are present in Kathmandu's Durbar Square?,0
217," 132,969","132,969",0.0746059417724609,19.515978813171387,1.0,1.0,1.0,How many people read the Sunday issue of The Tulsa World?,1
218," 1,413 people were killed by bomb drops during the first World War.","1,413",0.0693166255950927,22.10399603843689,0.437481164932251,0.2666666666666667,0.2666666666666667,How many people were killed by bomb drops during the first World War?,1
219, Göring agreed to give aerial interdiction of British imports by sea top priority with Directive 23.,Directive 23,0.0664844512939453,23.12749028205872,0.3548097610473633,0.2105263157894736,0.2105263157894736,What was the concession Goring made with the strategic bombing against Britain?,1
220," June 11, 2001.","June 11, 2001",0.0860664844512939,20.44304037094116,0.9867224097251892,1.0,1.0,When was McVeigh executed?,1
221, He couldn't counter the Communist unrest unless provision of shelters were made.,that he could not counter the Communist unrest unless provision of shelters were made.,0.0715358257293701,21.663264274597168,0.9306874871253968,0.8148148148148148,0.8148148148148148,What did Morrison warn he couldn't do?,1
222, A notice of the permit application action is published in the Federal Register and a public comment period of 30 to 90 days begins.,A notice of the permit application action is published in the Federal Register,0.0780782699584961,24.26637840270996,0.7664598226547241,0.7027027027027027,0.7027027027027027,How is the public made aware of ITP applications?,1
223," Central, southern, and eastern Oklahoma.","central, southern and eastern",0.318305492401123,20.345437049865723,0.746789813041687,0.888888888888889,0.888888888888889,What parts of Oklahoma are in a humid subtropical climate?,1
224," The experience of Germany using incendiaries during the Blitz meant that the Luftwaffe's official opposition to attacks on civilians became an increasingly moot point, and the use of incendiaries, which were inherently inaccurate, indicated much less care was taken to avoid civilian property close to industrial sites.",using incendiaries was the way forward for operations over Germany.,0.0787634849548339,30.679991483688354,0.660486102104187,0.1724137931034483,0.1034482758620689,What did the experience of German's using incendiaries mean?,0
225, 24%,24 percent,0.0733890533447265,19.41730570793152,0.9298664331436156,0.6666666666666666,0.6666666666666666,How much of Oklahoma is covered in forests?,1
226," The Endangered Species Conservation Act added mammals, reptiles, amphibians, mollusks, and crustaceans to the wildlife definition of the Lacey Act.","mammals, reptiles, amphibians, mollusks and crustaceans",0.068397045135498,25.579588413238525,0.4154003262519836,0.4615384615384615,0.4615384615384615,What did the Endangered Species Conservation Act add to the wildlife definition of the Lacey Act?,1
227, The psychological construction theory.,psychological construction,0.0923442840576171,19.831753492355347,0.9111995100975036,0.6666666666666666,0.6666666666666666,What theory sees an emotional episode as consisting of components?,1
228," The Blitz ultimately caused around 41,000 casualties, including 43,000 deaths and 139,000 injuries.","cost around 41,000 lives, and may have injured another 139,000",0.0732893943786621,23.606194972991943,0.5087515711784363,0.4285714285714285,0.4285714285714285,How many casualties did the Blitz ultimately cause?,0
229, The NBA team relocated to Oklahoma due to Hurricane Katrina.,Hurricane Katrina,0.0667448043823242,21.004315853118896,0.5246018171310425,0.3333333333333333,0.3333333333333333,What caused the temporary NBA team to relocate to Oklahoma?,1
230," 177,000","177,000",0.0785267353057861,19.61742067337036,1.0,1.0,1.0,"What was the largest number to use Underground shelters in September  27, 1940?",1
231, It is estimated that only about 10% of German bombs hit their intended targets during the Blitz.,only one-third,0.0759532451629638,22.78800916671753,0.0915642827749252,0.1,0.1,How many German bombs hit their target?,0
232, 1973,1973,0.0661952495574951,19.343685388565063,1.0,1.0,1.0,John Rhodes served as minority leader beginning in what year?,1
233, Critical habitat regulation links habitat protection and recovery goals.,habitat protection and recovery goals,0.0744478702545166,20.74622106552124,0.8511289954185486,0.7142857142857143,0.7142857142857143,Critical habitat regulation links what two topics?,1
234," The Tulsa metropolitan area has a population of approximately 937,478 people.","937,478",0.0797743797302246,21.94083309173584,0.2732488512992859,0.2857142857142857,0.2857142857142857,How many people live in the Tulsa metro area?,1
235," The Luftwaffe lost around 1,733 aircraft during the Blitz.",41,0.0849440097808837,21.8528425693512,0.1412107199430465,0.0,0.0,How many aircraft did the Luftwaffe lose?,0
236, Poor intelligence and unclear strategy.,unclear strategy,0.0726432800292968,20.008107662200928,0.6925747990608215,0.5714285714285715,0.5714285714285715,Poor intelligence and what other problem made it difficult for the Luftwaffe to do extreme damage?,1
237, 4,four,0.0674390792846679,19.23111844062805,0.8942000865936279,0.0,0.0,In how many directions does the Buddha of Swayambhu look?,1
238," 45,688","45,688",0.0677661895751953,19.531938791275024,1.0,1.0,1.0,How many people lived in Stillwater in 2010?,1
239, 1.4 million,1.4 million,0.0801317691802978,19.72209405899048,1.0,1.0,1.0,What is Shiraz' population by the 2011 Census?,1
240, None.,No bridge over the Thames had been hit,0.0751302242279052,19.18272948265076,0.1944558918476104,0.0,0.0,How many bridges over the Thames were struck?,0
241, Shawnee.,Mabee-Gerrer Museum of Art in Shawnee,0.0682125091552734,19.445765733718872,0.5720716714859009,0.25,0.25,Where does Oklahoma have a fine Egyptian art collection?,0
242," The attacks failed to achieve their intended goals, including breaking British morale and disrupting war production.",breaks in morale,0.0671789646148681,22.52687692642212,0.3593840003013611,0.2105263157894736,0.2105263157894736,What did these attacks accomplish?,0
243," The ""No Surprises"" rule is the most controversial of the recent reforms of the law because once an Incidental Take Permit is granted, the Fish and Wildlife Service (FWS) loses much ability to further protect a species if the mitigation measures by the landowner prove insufficient.",the Fish and Wildlife Service (FWS) loses much ability to further protect a species if the mitigation measures by the landowner prove insufficient.,0.0840315818786621,30.01522421836853,0.6827273368835449,0.6666666666666666,0.6666666666666666,Why is this particular rule so controversial?,1
244," Battersea Power Station, which had only one minor hit despite being a large target.",the docks,0.0801918506622314,22.179775714874268,0.1926436275243759,0.0,0.0,What was left mostly unharmed?,0
245, James Laird's job title is a psychologist.,psychologist,0.0750966072082519,20.765860557556152,0.529589056968689,0.2222222222222222,0.2222222222222222,What was the profession of Lange?,0
246, Oklahoma has a large population of white-tailed deer and mule deer.,"white-tailed deer, mule deer",0.0737266540527343,21.87142443656921,0.6965945363044739,0.5882352941176471,0.5882352941176471,What types of deer does Oklahoma have a lot of?,1
247," July 22, 1940.",19 November,0.0747311115264892,20.45889472961425,0.3447219431400299,0.0,0.0,What day was the first victory the RAF had with airborne radar?,0
248, Political prestige within Germany itself.,political,0.0729780197143554,20.016147136688232,0.4310127198696136,0.3333333333333333,0.3333333333333333,What type of topic is physical pain important in relation to many issues?,0
249, The Luftwaffe switched its main effort to night attacks on 7 October.,change in strategy,0.0900650024414062,22.063549995422363,0.1961309015750885,0.0,0.0,What did the punishing losses to the air fleet cause the Luftwaffe to do?,1
250, Raeder convinced Hitler to attack British port facilities.,attack British port facilities.,0.0814418792724609,20.737871646881104,0.6228247284889221,0.6666666666666666,0.6666666666666666,Raeder convinced Hitler to do what?,1
251," December 29, 1940.",the evening of 29 December,0.0724623203277587,20.30691909790039,0.6100649833679199,0.5,0.25,On what day was London itself attacked?,1
252, The Luftwaffe was trying to destroy Britain's industrial cities and its sea communications.,docks and rail communications,0.0810484886169433,22.15369272232056,0.1890445947647094,0.2222222222222222,0.2222222222222222,What two targets were the Luftwaffe trying to destroy?,0
253, The Communist Party.,the Communist Party's,0.315762996673584,19.62200736999512,0.9132932424545288,0.8571428571428571,0.8571428571428571,Who did the government see as a leading advocate for building deep shelters?,1
254," Approximately 200,000 years ago.","200,000 years",0.0777506828308105,20.391393899917603,0.697284460067749,0.7499999999999999,0.7499999999999999,About how long ago did modern human beings first come into existence?,1
255, Mining operations against shipping.,mining operations against shipping,0.0826361179351806,19.74724006652832,0.972811758518219,1.0,1.0,What did the Fliegerkorps X concentrate on?,1
256, Unconscious.,unconscious,0.0786831378936767,19.414894580841064,0.9195793271064758,1.0,1.0,In what staet was the insentient considered to be?,1
257, Birmingham and Coventry.,Birmingham and Coventry,0.3086159229278564,19.802393436431885,0.9893385767936708,1.0,1.0,What two cities had 500 short tons of bombs dropped on them during the end of October?,1
258, their targets.,targets,0.0715103149414062,19.38881731033325,0.8019504547119141,0.6666666666666666,0.6666666666666666,Britain believe German bombers would be unable to reach and identify what?,1
259," The Luftwaffe's bombing campaign, known as the Blitz, was trying to lessen the British war effort by targeting their industrial cities, ports, and infrastructure.",civilian casualties,0.0733945369720459,25.166096448898315,0.2218284457921981,0.0,0.0,What concern did Churchill have in regard to Eisenhower's pre-invasion bombing plan?,0
260, The Battle of Britain Day and the Big Wing controversy.,Battle of Britain Day,0.0880408287048339,20.944170236587524,0.7664036750793457,0.5714285714285715,0.5714285714285715,What was this air battle called?,1
261, The Antelope Hills are located in southwestern Oklahoma.,southwestern,0.0692806243896484,20.833011388778687,0.4190599322319031,0.2222222222222222,0.2222222222222222,What part of Oklahoma is the Antelope Hills in?,1
262, Moods.,Moods,0.0732722282409668,19.40707850456237,0.934294581413269,1.0,1.0,What are non-intense feelings that lack a contextual stimulus called?,1
263, Trust.,trust,0.0688312053680419,19.1868839263916,0.9325792789459229,1.0,1.0,What does Plutchik see as the positive equivalent of disgust?,1
264, The Blitz,terror bombing,0.0747292041778564,19.217314958572388,0.4429832994937897,0.0,0.0,What was the name of the Luftwaffe's bombing raids?,0
265," Tulsa, Oklahoma.",Tulsa,0.0716054439544677,19.58824253082276,0.8989272117614746,0.6666666666666666,0.6666666666666666,Where is the furthest-inland oceangoing port in the US?,1
266," A larger target, a better chance of not being seen by the bomber, and a greater likelihood of detonating its bombload.","larger target, compared to attacking tail-on, as well as a better chance of not being seen by the bomber",0.0853965282440185,24.110897541046143,0.8131190538406372,0.5853658536585366,0.5853658536585366,What benefits did attacking from below offer?,0
267, The state of Oklahoma has the country's largest towns of prairie dogs.,prairie dog,0.3540441989898681,21.84693622589112,0.6001644134521484,0.2666666666666667,0.2666666666666667,What does Oklahoma have the country's largest towns of?,1
268, The RAF concluded that bombers should strike a single target each night and use more incendiaries because they had a greater impact on production than high explosives.,bombers should strike a single target each night and use more incendiaries because they had a greater impact on production than high explosives,0.0783076286315918,24.99812626838684,0.9094632863998412,0.92,0.92,What did the RAF conclude?,1
269," 41,000 lives were lost.",Around 200,0.0874779224395752,20.47429299354553,0.2415873110294342,0.0,0.0,How many people were killed?,0
270, Over 300 museums.,more than 300,0.0659880638122558,19.790963411331177,0.581726610660553,0.3333333333333333,0.3333333333333333,How many museums are in Oklahoma?,1
271, Sholto Douglas,Hugh Dowding,0.0779683589935302,19.63508176803589,0.4451320469379425,0.0,0.0,Who was the Air Officer Commanding Fighter Command after 1940?,0
272, The Council on Environmental Quality (CEQ),the Council on Environmental Quality,0.073481798171997,20.56944513320923,0.8943050503730774,0.9090909090909092,0.9090909090909092,The team leader was the first appointed head of what organization?,1
273," 58,000 long tons (59,000 t) of shipping destroyed and 450,000 long tons (460,000 t) damaged.","58,000 long tons",0.07218599319458,24.90324187278748,0.6680724024772644,0.3478260869565217,0.3478260869565217,The Luftwaffe helped the U-boats by sinking how much shipping?,1
274," 638,817","638,817",0.0766239166259765,19.614060401916504,1.0000001192092896,1.0,1.0,How many students were in Oklahoma's public schools in 2008?,1
275, Air Raid Precautions (ARP),Air Raid Precautions,0.3178498744964599,20.337993144989014,0.8451511859893799,0.8571428571428571,0.8571428571428571,What is ARP?,1
276, Oklahoma has over 150 public-use airports.,over 150,0.0704782009124755,20.53164410591125,0.2349354922771453,0.4444444444444445,0.4444444444444445,How many public airports does Oklahoma have?,1
277, North-central Oklahoma.,north-central,0.0829815864562988,19.536258459091187,0.7490271329879761,0.8,0.8,Where in Kathmandu is Narayanhity Palace Museum located?,0
278," Critical habitat regulation requires that federal agencies not authorize, fund, or carry out actions that ""destroy or adversely modify"" critical habitats.","the identification and protection of all lands, water and air necessary to recover endangered species",0.0894997119903564,24.08017921447754,0.3130272924900055,0.0,0.0,What does critical habitat regulation require?,0
279, From his work on totemic rituals in Australian aborigine society.,totemic rituals,0.0797605514526367,21.92229413986206,0.6686074733734131,0.3333333333333333,0.3333333333333333,From what work of Durkheim's was interaction ritual theory derived?,1
280, The German coast along the North Sea.,Wilhelmshaven,0.0766699314117431,20.427183628082275,0.3576376438140869,0.0,0.0,The RAF bombed what Germany coast?,0
281, An Incidental Take Permit (ITP).,an Incidental Take Permit (ITP),0.0682942867279052,20.61719393730164,0.9788939952850342,1.0,1.0,An approved HCP results in what being issued for the species?,1
282, Mid-summer (July and August),Mid-summer,0.0791079998016357,20.44378232955933,0.872299075126648,0.5714285714285715,0.5714285714285715,When is the second-driest season in Oklahoma?,1
283, 3.1%,3.1,0.073204755783081,19.811163902282715,0.6148603558540344,1.0,1.0,What was Oklahoma's high school dropout rate in 2007?,1
284, Cyrus Avery,Cyrus Avery,0.0796272754669189,19.234888553619385,1.0,1.0,1.0,"Who was the ""Father of Route 66""?",1
285," The psychiatric clinics closed due to a lack of need, as the number of mental casualties from the attacks was surprisingly low.",lack of need,0.0740606784820556,23.6885359287262,0.3088031411170959,0.24,0.24,Why did the psychiatric clinics close?,1
286," The American observer, Ingersoll, reported that the physical damage to civilian London was more general and more extensive than he had imagined, but the damage to military targets was much less.","to sum up, was more general and more extensive than I had imagined.",0.0741927623748779,26.47718048095703,0.3996174037456512,0.4545454545454545,0.4545454545454545,The American observer said what about the damage to London?,1
287, The ground controller.,a code word,0.0804684162139892,19.533568859100345,0.1522888541221618,0.0,0.0,The crew could be order to drop the bomb by what?,0
288," 25,000 ft (7,600 m)","25,000 ft (7,600 m)",0.0675981044769287,21.005902528762817,1.0000001192092896,1.0,1.0,What was the practical ceiling of the effective heavy guns?,1
289, Create the impression an amphibious assault on Britain was planned for 1941.,create the impression an amphibious assault on Britain was planned for 1941,0.086550235748291,22.03600573539734,0.9745819568634032,1.0,1.0,What was inflicting heavy losses and increasing the air war designed to do?,1
290, Hermann Göring,Hermann Göring,0.0870556831359863,19.52880883216858,1.0,1.0,1.0,Who did Hitler have a conflict over running the air force?,1
291, 598,598,0.3207314014434814,19.11132574081421,1.0000001192092896,1.0,1.0,How many physicians did Namibia have in 2002?,1
292, Central Oklahoma.,Central,0.0682835578918457,19.437421321868896,0.673550546169281,0.6666666666666666,0.6666666666666666,Which part of Tuscon is Broadway Village shopping center located in?,0
293, July 1943,July 1943,0.0826425552368164,19.649703979492188,1.0,1.0,1.0,What was the date of the bombing of Hamburg?,1
294, An American witness.,American,0.0856604576110839,19.52089619636536,0.4203560650348663,0.5,0.5,Astronomy and mathematics were also accomplishments of which civilizations?,0
295, Goring expected to regain prestige by subduing Britain by air power alone.,by subduing Britain by air power alone,0.0820930004119873,22.03121662139893,0.5610634088516235,0.7368421052631579,0.7368421052631579,How did Goring expect to regain prestige?,1
296, 2010,2010,0.0681488513946533,19.317947387695312,1.0,1.0,1.0,When was Liberia was granted observer status with the world trade organization>,1
297, The ground controller issued the code word to the bombers.,ground controller,0.0791563987731933,21.021928071975708,0.4182516932487488,0.3333333333333333,0.3333333333333333,Who issued the code word to the bombers?,1
298, Howard M. Weiss,Howard M. Weiss,0.0683851242065429,19.52097010612488,1.0,1.0,1.0,"Who did Beal write ""Reflections on Affective Events Theory"" with?",1
299," German pilots used the Knickebein aid, a system that used two Lorenz beams with stronger signal transmissions to guide them to their targets.",prewar commercial flights.,0.0862727165222168,24.83864688873291,0.2132958769798278,0.0,0.0,What did German pilots use to gain knowledge of an airfield?,0
300, Special pathfinder crews.,specially trained pathfinder crews,0.0706708431243896,19.821988344192505,0.8340444564819336,0.8571428571428571,0.8571428571428571,While Knickebein was used my most German crews who used the X-Gerat system?,1
301, Extroverted people are more likely to be emotionally expressive.,Extroverted,0.0701167583465576,21.13486933708191,0.6518274545669556,0.1999999999999999,0.1999999999999999,What sorts of people are more likely to be emotionally expressive?,1
302, The British Red Cross and the Salvation Army.,British Red Cross and the Salvation Army,0.0874702930450439,20.681113958358765,0.9621559381484984,0.9333333333333332,0.9333333333333332,Which two groups help improve life in the shelters?,1
303," René Descartes, Niccolò Machiavelli, David Hume, and Robert C. Solomon",Baruch Spinoza,0.0661039352416992,23.456774950027462,0.1763535290956497,0.0,0.0,Name a famous pantheist?,0
304, The rivalry between OSU and University of Oklahoma is called the Bedlam Series.,Bedlam Series,0.0790083408355712,22.08792304992676,0.503779411315918,0.2666666666666667,0.2666666666666667,What is the rivalry between OSU and University of Oklahoma called?,1
305, The Gilcrease Museum of Tulsa.,Gilcrease Museum of Tulsa,0.3536629676818847,20.23035287857056,0.9841365814208984,0.888888888888889,0.888888888888889,Where are Thomas Gilcrease's collections housed?,1
306, The Endangered Species Act requires that critical habitat be designated at the time of or within one year of a species being placed on the endangered list.,"federal agencies are prohibited from authorizing, funding or carrying out actions that ""destroy or adversely modify"" critical habitats",0.078646183013916,24.67794871330261,0.5003531575202942,0.1777777777777777,0.1333333333333333,What does the Endangered Species Act detail about government action regarding critical habitats?,0
307, Y-Gerät,Y-Gerät,0.0828216075897216,19.650433778762817,1.0,1.0,1.0,Which system was the most complex of the three?,1
308, 9,only 11 major and five heavy attacks,0.0852620601654052,19.21351170539856,0.3268892168998718,0.0,0.0,December saw how many attacks?,0
309, Regional commissioners were given plenipotentiary powers to restore communications and organize the distribution of supplies to keep the war economy moving.,Regional commissioners,0.0992000102996826,24.30723881721497,0.5042577981948853,0.1739130434782608,0.1739130434782608,Who was given permission to restore power and move supplies to keep the war moving?,1
310, The Five Moons.,the Five Moons,0.0660042762756347,19.77953624725341,0.9884207248687744,1.0,1.0,What are Oklahoma's Native American ballerinas called?,1
311, John Cunningham,John Cunningham,0.0727143287658691,19.210991859436035,1.0,1.0,1.0,Who was the RAF night fighter ace that used airborne radar to destroy a Ju 88 bomber?,1
312, Computer science.,computer science,0.0659079551696777,19.39846444129944,0.930377185344696,1.0,1.0,Of what discipline is affective computing a branch?,1
313, Four,four,0.0727040767669677,19.02942419052124,1.0,1.0,1.0,In how many directions does the Buddha of Swayambhu look?,1
314, Air superiority.,"pressure, or diverting strength, onto industries",0.1069729328155517,19.410879850387573,0.2546642422676086,0.0,0.0,What did the OKL insist on maintaining?,0
315, The British night-fighter operations out over the Channel were proving highly successful.,The Boulton Paul Defiant,0.0784518718719482,21.909040927886963,0.1454739570617675,0.1176470588235294,0.1176470588235294,What performed better during night fighting?,0
316," No, listing notices under the Endangered Species Act are typically only published in the United States and do not cross international soil.",Foreign nations may also receive notice of a listing,0.0848515033721923,23.884106397628784,0.585774302482605,0.1290322580645161,0.064516129032258,Do listing notices cross international soil?,0
317, The 1990s.,1990s,0.069953441619873,19.994998693466187,0.9253845810890198,0.6666666666666666,0.6666666666666666,When did NYC begin splitting up the large Bronx high schools?,1
