idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
153,The Bath Literature Festival is held each summer.,The annual Bath Literature Festival is one of several local festivals in the county,0.0012803077697753,1.5957684516906738,0.8554220199584961,0.4545454545454545,0.4545454545454545,who holds a literature festival each summer ,1
154,"The whole interior of St Mark's Basilica in Venice is clad with elaborate, golden mosaics.",façades were also decorated,0.0013031959533691,2.2652125358581543,0.2873154580593109,0.0,0.0,What was special about St Mark's Basilica in Venice?,0
155,Calçada Portuguesa.,Calçada Portuguesa,0.0013098716735839,1.4890244007110596,0.987468123435974,1.0,1.0,Portuguese pavement is known by what other name?,1
156,Accidents of survival.,accidents of survival,0.0013163089752197,1.427882432937622,0.9628874659538268,1.0,1.0,Why are there so few surviving mosaics from the Komnenian period?,1
157,"Desiderius, the Abbot of Monte Cassino.",The Abbot of Monte Cassino,0.0013067722320556,1.792022466659546,0.8447792530059814,0.9090909090909092,0.9090909090909092,Who hired Byzantine experts to decorate a rebuilt abbey church?,1
158,La Femme au Cheval (Woman with a horse),La Femme au Cheval (Woman with a horse) 1911-1912,0.0013582706451416,1.750104904174805,0.8422080278396606,0.888888888888889,0.888888888888889,What were one of  Metzingers two showings in 1912's Salon des Independants? ,1
159,King David IV.,king David IV,0.0012617111206054,1.3589394092559814,0.9862359762191772,1.0,1.0,Who started construction on the Gelati Monastery?,1
160,"The Royal Institute of British Architects (RIBA) played a large role in promoting the Architects (Registration) Acts of 1931 to 1938, which established the Architects' Registration Council of the United Kingdom (ARCUK) and the Board of Architectural Education.","the Board of Architectural Education under the Architects (Registration) Acts, 1931 to 1938",0.0012891292572021,4.068376779556274,0.6705929040908813,0.4705882352941176,0.3529411764705882,Which items of legislation did the Royal Institute play a large role in promoting?,1
161,10.5% abv.,10.5%,0.0013058185577392,1.5767669677734375,0.7572207450866699,0.8,0.8,How much alcohol is contained in the beer Vetter 33?,1
162,King William II of Sicily.,King William II of Sicily,0.0013227462768554,1.5348834991455078,0.978072226047516,1.0,1.0,Who commissioned the Monreale mosaics between 1176 and 1186?,1
163,Painting.,paintings,0.0012822151184082,1.264488697052002,0.7645806074142456,1.0,1.0,What common artform is far more prestigious than mosaic?,1
164,Political chaos and the subsequent battles of succession and infighting between factions at court weakened the state.,political chaos,0.0012321472167968,2.161439895629883,0.5395307540893555,0.2105263157894736,0.2105263157894736,What did Ranjit Singh's death cause?,1
165,"The entire South West of England, including all of Somerset.","covers the entire South West of England, including all of Somerset",0.0013182163238525,1.783160924911499,0.9012125730514526,0.9523809523809524,0.9523809523809524,What area does South western Ambulance  Service cover ,1
166,La Femme aux phlox.,La Femme aux phlox,0.001331090927124,1.4299492835998535,0.9874335527420044,1.0,1.0,What 1910 piece did Albert Gleizes present in that show that introduced Cubism to the USA? ,1
167,Georgia.,Georgia,0.0012743473052978,1.2333834171295166,0.962153434753418,1.0,1.0,In what country is the the Gelati Monastery located?,1
168,"Argon, nitrogen, and krypton are typically used in a light bulb.","argon and some nitrogen, or sometimes krypton",0.0013113021850585,2.0064632892608643,0.640343189239502,0.4444444444444444,0.3333333333333332,Which gases are typically used in a light bulb?,1
169,Yeovil Town.,Yeovil Town won promotion to Division Three as Football Conference champions,0.0012831687927246,1.4148025512695312,0.5978596210479736,0.3076923076923077,0.3076923076923077,The county's first football team is ,1
170,Bayonet base.,bipin base,0.001265525817871,1.3601155281066897,0.5155583024024963,0.5,0.5,What is the typical base type for halogen lamps?,0
171,Bath stone and Blue Lias.,supplying freestone and building stone,0.0012335777282714,1.5258705615997314,0.3712295591831207,0.4000000000000001,0.2,What type of stone was supplied in the county ,0
172,The 3rd century BC.,the 3rd century BC,0.0012068748474121,1.5310518741607666,0.9921653270721436,1.0,1.0,When was the Greek figure style mostly formed?,1
173,"Beer is generally sold in bottles, cans, and on draught.",bottles and cans,0.0012426376342773,1.8850605487823489,0.6325989961624146,0.4615384615384615,0.3076923076923076,What types of containers is beer generally sold in?,0
174,The 12th century.,the 12th century,0.0012974739074707,1.479452133178711,0.9856574535369872,1.0,1.0,When were the mosaics in the Cathedral of Santa Maria Assunta built?,1
175,A power factor of 1 means the actual power consumed (in watts) and the apparent power (in volt-amperes) are equal.,the actual power consumed (in watts) and the apparent power (in volt-amperes) are equal,0.0013082027435302,2.657432079315185,0.7194088697433472,0.8333333333333333,0.8333333333333333,What does a power factor of 1 mean?,1
176,The RIBA Architecture Study Rooms are located in the Henry Cole Wing of the V&A.,the Henry Cole Wing of the V&A,0.0012955665588378,2.1829943656921387,0.6175562143325806,0.6666666666666666,0.6666666666666666,Where are RIBA's Study Rooms located?,1
177,The thirteenth century.,the sixteenth century,0.001328706741333,1.4508488178253174,0.7637162804603577,0.6666666666666666,0.6666666666666666,When were indigenous scribes taught to use Latin letters?,0
178,"The Oregon Railroad and Navigation Company steamer, Columbia.",Columbia,0.0012097358703613,1.6985092163085938,0.5736821889877319,0.2222222222222222,0.2222222222222222,Who was Eisenhower's employer when he gave up smoking?,0
179,The end of the 5th century.,the end of the 5th century,0.0012702941894531,1.6297879219055176,0.9858481287956238,1.0,1.0,When was the Monastery of Martyrius created?,1
180,1960.,1960,0.0013113021850585,1.368112325668335,0.9616642594337464,1.0,1.0,In what year did Eisenhower propose his second civil rights act?,1
181,Plain gold mosaics with a single great cross in the apse.,gold mosaics with only one great cross,0.001251220703125,1.9614193439483645,0.8685239553451538,0.5555555555555556,0.5555555555555556,What was the common mosaic theme of iconoclastic churches?,1
182,"Paul Gauguin, Henri Matisse, and Pablo Picasso were inspired by the newly discovered African, Native American, Micronesian, and Polynesian art.","Paul Gauguin, Henri Matisse, and Pablo Picasso",0.0013289451599121,2.943867921829224,0.7936743497848511,0.5185185185185185,0.5185185185185185,"Which artists in the early 19th and 20th century inspired by the newly discovered African, Native American, Micro and Polynesian art?",1
183,The Chief Secretary of Punjab.,the Chief Secretary of Punjab,0.001286506652832,1.4709928035736084,0.9893714785575868,1.0,1.0,Who do the Provincial Secretaries report to?,1
184,Umayyad mosaics.,Umayyad mosaics,0.0012636184692382,1.5689070224761963,0.9874765276908876,1.0,1.0,At Qastal in 2000 the earliest examples of what were found in Jordan?,1
185,The 5th century.,the 5th century,0.001305341720581,1.478086233139038,0.984073281288147,1.0,1.0,The shrine of San Vittore in ciel d'oro had mosaics from which century?,1
186,C&J Clark.,"Dr. Martens shoes were also made in Somerset, by the Northampton-based R. Griggs Group",0.0013072490692138,1.4188809394836426,0.135567620396614,0.0,0.0,What famous shoe brand was made in Somerset ,0
187,George Grey Wornum.,George Grey Wornum,0.0012414455413818,1.4101901054382324,0.987545609474182,1.0,1.0,Who designed RIBA's headquarters?,1
188,Swan's first lamp was not commercially viable because it had low resistance and required very large conductors to supply the necessary current.,'parchmentised thread',0.0012173652648925,2.433607816696167,0.1344319730997085,0.0,0.0,Why was Swan's first lamp not commercially viable?,0
189,"The filament becomes more stable and less sensitive to fluctuations in power supply, and its power consumption, temperature, and light output are stabilized against minor variations in supply voltage.","helped stabilize the lamp's power consumption, temperature and light output against minor variations in supply voltage",0.0013041496276855,2.845332622528076,0.6970586180686951,0.608695652173913,0.5652173913043479,What are the effects of giving the filament a positive temperature coefficient?,1
190,The double indirect method of mosaic is useful when it is important to see the work during the creation process as it will appear when completed.,when it is important to see the work,0.0013060569763183,2.599606990814209,0.2959771156311035,0.4705882352941176,0.4705882352941176,When is the double indirect method of mosaic useful?,1
191,Jerusalem.,Jerusalem,0.0013086795806884,1.2525179386138916,0.970239281654358,1.0,1.0,Which city had the highest percentage of mosaic covered churches?,1
192,6%,6%,0.0012080669403076,1.3051917552947998,1.0,1.0,1.0,How much did Punjab's economy grow in 2008-09?,1
193,"The Russian abbot Daniel, who visited Jerusalem in 1106–1107.",the Russian abbot Daniel,0.0012264251708984,2.069794178009033,0.7234342098236084,0.5714285714285715,0.5714285714285715,Who left the only description of the mosaics at the Church of the Holy Sepulchre?,1
194,The base of the bulb.,feed-through terminals or wires embedded in the glass,0.001312255859375,1.4737513065338137,0.3040742874145508,0.1428571428571428,0.1428571428571428,What part of a halogen light bulb supplies electric current?,0
195,Beer belly.,beer belly,0.0012953281402587,1.3164141178131104,0.9701558351516724,1.0,1.0,What condition was attributed to binge drinking in a 2004 study?,1
196,Alcohol by Volume.,alcohol by volume,0.0012977123260498,1.3705101013183594,0.922983467578888,1.0,1.0,What does abv stand for?,1
197,The British Architectural Library.,The British Architectural Library,0.0012938976287841,1.4684453010559082,0.9909349083900452,1.0,1.0,What is another name for the Royal Institute Library?,1
198,A Samaritan synagogue.,a Samaritan synagogue,0.0012602806091308,1.412092924118042,0.9839144349098206,1.0,1.0,A 5th-century building in Huldah is believed to be what?,1
199,52 lumens per watt.,52 lumens per watt,0.001216173171997,1.4855589866638184,0.9818349480628968,1.0,1.0,What is the theoretical LER value of tungsten at its melting point?,1
200,Figural mosaics were condemned as idolatry during the Iconoclastic era.,condemned as idolatry,0.0012798309326171,2.124626874923706,0.5561144351959229,0.4615384615384615,0.4615384615384615,Why were mosaics destroyed in the iconoclastic era?,1
201,The Indus River alluvial plain.,the alluvial plain of the Indus River,0.00124192237854,1.6280152797698977,0.981454849243164,0.8333333333333333,0.5,What plain is Punjab in?,1
202,The energy that an incandescent bulb does not convert into light is converted into heat.,The remaining energy is converted into heat.,0.0012967586517333,2.129995107650757,0.6047484874725342,0.5454545454545455,0.5454545454545455,What happens to the energy that an incandescent bulb does not convert into light?,1
203,The historical study of Cubism began in the late 1920s.,in the late 1920s,0.0013031959533691,1.9139792919158936,0.5186188817024231,0.5714285714285715,0.5714285714285715,When did the historical study of Cubism begin?,1
204,"A type of ""ribbon machine"" is used to blow the glass bulbs into their characteristic shape.",precisely aligned air nozzles,0.0012979507446289,2.156510353088379,0.2000401765108108,0.0,0.0,What blows the glass bulbs into their characteristic shape?,0
205,Abbess Hildegard of Bingen.,Abbess Hildegard,0.0012979507446289,1.604667901992798,0.8852283954620361,0.6666666666666666,0.6666666666666666,Who was believed to have added hops to beer in 1067?,1
206,1960s.,the 1960s,0.0012643337249755,1.4284780025482178,0.9367828369140624,0.6666666666666666,0.6666666666666666,When was the crypt of the Abbey of Saint-Martial re-discovered?,1
207,"The small vaulted room in the Great Palace of Constantinople was called the ""small sekreton"".",small sekreton,0.0012342929840087,2.280779838562012,0.5030044317245483,0.2352941176470588,0.2352941176470588,What was the small vaulted room in the Great Palace of Constantinople called?,1
208,Small-scale light industries.,"Many towns have encouraged small-scale light industries, such as Crewkerne's Ariel Motor Company, one of the UK's smallest car manufacturers",0.0012884140014648,1.3815150260925293,0.6186213493347168,0.2962962962962963,0.2962962962962963,What do many towns encourage ,1
209,A planned 11.7 km (7.3 mi) branch to Midford.,A planned 11.7 km (7.3 mi) branch to Midford was never built,0.0011749267578125,2.1004884243011475,0.8275208473205566,0.88,0.88,What was never built ,1
210,Xenon gas is not more widely used because it is expensive.,"more expensive, so its use is limited to smaller lamps",0.0012433528900146,1.8442962169647217,0.458335816860199,0.380952380952381,0.2857142857142856,Why is xenon gas not more widely used?,1
211,1st or 2nd century AD.,1st or 2nd century AD,0.0012969970703125,1.6944890022277832,0.9827221035957336,1.0,1.0,The mosaics uncovered in Libya were from which century?,1
212,The inner surface of the glass envelope.,across the entire surface of the envelope,0.0012907981872558,1.539879560470581,0.628728449344635,0.7142857142857143,0.7142857142857143,Where in the bulb is evaporated tungsten deposited when a vacuum is used?,1
213,Picabia and the Duchamp brothers.,Picabia and the Duchamp brothers,0.001345157623291,1.6422812938690186,0.9894362092018129,1.0,1.0,The artists of Passy included which two people?,1
214,1912.,1912,0.0013215541839599,1.3623268604278564,0.9596837759017944,1.0,1.0,What year did the end of Imperial China occur?,1
215,Potsdam.,the Friedenskirche of Potsdam,0.001227855682373,1.3572039604187012,0.7874452471733093,0.4,0.4,Where did Frederick William IV relocate the mural he purchased?,0
216,"Water vapor inside a light bulb dissociates into hydrogen and oxygen at the hot filament, causing the oxygen to attack the tungsten metal and create tungsten oxide particles that travel to cooler parts of the lamp, contributing to darkening.",significantly increase darkening,0.0012192726135253,3.6535377502441406,0.5258833169937134,0.0476190476190476,0.0476190476190476,How does water vapor inside a light bulb affect lamp darkening?,1
217,Paul Cézanne.,Paul Cézanne,0.0013370513916015,1.5045878887176514,0.9868301153182985,1.0,1.0,Which person  was the most influential in beginning the movement with is three dimensional forms?,1
218,69% of Pakistan's sugar.,69%,0.0012543201446533,1.5965399742126465,0.512245237827301,0.3333333333333333,0.3333333333333333,How much of Pakistan's sugar does Punjab manufacture?,1
219,The general advancement of Civil Architecture.,the advancement of architecture,0.0013000965118408,1.493786096572876,0.7580306529998779,0.8,0.8,What is the goal of RIBA?,1
220,The River Avon forms much of the border with Gloucestershire.,"The River Avon formed much of the border with Gloucestershire, except that the hundred of Bath Forum",0.0012714862823486,1.8581902980804443,0.845111072063446,0.7407407407407407,0.7407407407407407,What river forms the border of Somerset ,1
221,A bicycle wheel and a kitchen stool.,a bicycle wheel to a kitchen stool,0.0013198852539062,1.5827431678771973,0.9168671369552612,0.8571428571428571,0.8571428571428571,What two items did Duchamp attach together in 1913? ,1
222,1910.,1910,0.0013036727905273,1.325319766998291,0.9679754376411438,1.0,1.0,When did secondary education emerge in the United States?,1
223,"The word ""ale"" comes from Old English ""ealu"" and Proto-Germanic ""*alu"", ultimately from the Proto-Indo-European base ""*h₂elut-"", which means ""sorcery, magic, possession, intoxication"".",Old English ealu,0.0012359619140625,3.77825665473938,0.3512935638427734,0.1999999999999999,0.1999999999999999,What is the origin of the word ale?,1
224,The Anglo-Saxon peoples.,Britain was invaded by Anglo-Saxon peoples,0.0012702941894531,1.4133567810058594,0.6978862285614014,0.5454545454545454,0.5454545454545454,Who invaded Britain when the Romans Left ,1
225,41% abv.,41%,0.0012862682342529,1.4805090427398682,0.7504963874816895,0.6666666666666666,0.6666666666666666,How much alcohol was contained in the beer Sink The Bismarck?,1
226,Roger II of Sicily.,King William II,0.0012962818145751,1.471604347229004,0.4207995235919952,0.2857142857142857,0.2857142857142857,Who is displayed getting crowned by christ in the Monreale mosaics?,0
227,The Otranto Cathedral mosaic pavement from 1166.,pavement of the Otranto Cathedral,0.0013411045074462,1.791506290435791,0.838237464427948,0.6666666666666666,0.5,The only surviving mosaic from Norman held souther Italy is what?,1
228,Light Emitting Diode.,light-emitting diode,0.001321792602539,1.4612374305725098,0.9434576034545898,1.0,1.0,What does the acronym LED refer to?,1
229,There is no mention of King Edward the 3 in the provided context.,"Edward III proclaimed ""that the town of Bristol with its suburbs and precincts shall henceforth be separate from the counties of Gloucester and Somerset",0.0012459754943847,1.9089038372039795,0.4164268672466278,0.2162162162162162,0.1621621621621621,What did king Edward the 3 do ,0
230,I don't see any information about orchids in the provided text.,"Apple orchards were once plentiful, and Somerset is still a major producer of cider",0.0013046264648437,1.8981730937957764,0.2314998358488083,0.0,0.0,What type of orchids used to be pleantiful ,0
231,"'Usui civium, decori urbium'.",Usui civium decori urbium,0.0012743473052978,1.7027654647827148,0.9258939623832704,1.0,1.0,What was the first Latin phrase used by the Royal Institute?,1
232,1169.,1169,0.0013303756713867,1.360438585281372,0.9680554866790771,1.0,1.0,"The Byzantine emperor, the king of Jerusalem and the Latin Church came together in what year to redecorate the Church of the Holy Sepulchre?",1
233,The purpose of contacts in the lamp socket is to allow the electric current to pass through the base to the filament.,allow the electric current to pass through the base to the filament,0.0012252330780029,2.31044602394104,0.4810710549354553,0.7058823529411764,0.7058823529411764,What is the purpose of contacts in the lamp socket?,1
234,Bayonet base.,bayonet base,0.0012998580932617,1.367619514465332,0.983130693435669,1.0,1.0,What is the name for a lamp base with one or more contacts on the base and a shell used as a contact or used only as a mechanical support?,1
235,Blue.,blue,0.0012938976287841,1.2270526885986328,0.9266413450241088,1.0,1.0,What color tile was used in Ahangar's tomb?,1
236,The text does not provide information on the number of members of the Royal Institute of British Architects (RIBA).,"44,000",0.0012955665588378,2.3224639892578125,0.0990992188453674,0.0,0.0,How many people did the company employ in 1943?,0
237,Christ.,the Theotokos,0.0013158321380615,1.2550904750823977,0.1087455302476883,0.0,0.0,What deity does the 12th century mosaic in the Hagia Sophia depict?,0
238,Basket willow.,The Somerset Levels is now the only area in the UK where basket willow is grown commercially.,0.0012331008911132,1.3665671348571775,0.5385710597038269,0.2105263157894736,0.2105263157894736,The somerset level is the only area left  to commercially grow what ,1
239,17 January 1882.,17 January 1882,0.0013244152069091,1.5243415832519531,0.9797293543815612,1.0,1.0,"When did Latimer patent his ""Process of Manufacturing Carbons""?",1
240,Electric current.,electric current,0.0012745857238769,1.309349775314331,0.8910855054855347,1.0,1.0,What type of energy makes an incandescent light bulb glow?,1
241,"Incandescent lights have a continuous blackbody spectrum, which yields near-perfect color rendition with a color rendering index of 100.",the continuous blackbody spectrum emitted from an incandescent light-bulb filament,0.0012199878692626,2.576673984527588,0.6326390504837036,0.3225806451612903,0.1935483870967741,Why do incandescent lights have superior color rendering?,1
242,"Punjab is Pakistan's second largest province in terms of land area, after Balochistan.",second largest,0.0012915134429931,2.115096092224121,0.3748505413532257,0.25,0.25,How large is Punjab compared to the other three provinces?,1
243,5th century.,the 5th,0.0012979507446289,1.4160373210906982,0.5635222792625427,0.5,0.5,What century was the oldest known mosaic at the church discovered in 1990?,1
244,Agave.,agave,0.001253604888916,1.278644323348999,0.9763909578323364,1.0,1.0,What is a popular grain source for brewing beer in Mexico?,0
245,"A dedicatory inscription, specifically a public demonstration of the benefactors' humility and an acknowledgement of God's omniscience.",prayer,0.001274824142456,2.52188777923584,0.3539928197860718,0.0,0.0,What did each offering require to be valid in Roman religion?,0
246,Arta.,Arta,0.0012524127960205,1.3261563777923584,0.9724165797233582,1.0,1.0,Where is the Theotokos Paregoritissa Church located?,1
247,Table beer.,table beer,0.0013267993927001,1.316619873046875,0.9641996026039124,1.0,1.0,What type of low alcohol beer is sometimes served in school?,1
248,1589.,1589,0.0013065338134765,1.3710825443267822,0.9674283266067504,1.0,1.0,When was the mosaic of Sant'Agata dei Goti destroyed?,1
249,"Vehicles, auto parts, bicycles, rickshaws, and aircraft.",bicycles and rickshaws,0.0012698173522949,1.95388412475586,0.7517968416213989,0.6,0.4,What transportation products does Punjab manufacture?,0
250,The rate of evaporation of a tungsten filament is determined by its temperature.,"hotter, more-efficient filaments evaporate faster",0.0012648105621337,1.964699029922485,0.615174412727356,0.2105263157894736,0.1052631578947368,What determines how fast a tungsten filament evaporates?,1
251,"Jean Metzinger, Albert Gleizes, Robert Delaunay, and Henri Le Fauconnier.","Jean Metzinger, Albert Gleizes, Robert Delaunay and Henri Le Fauconnier",0.0013434886932373,2.322038650512696,0.9825546741485596,1.0,1.0,What other painters were not thought of as being as Cubist as Braque and Picasso?,1
252,Sorghum.,sorghum or millet,0.0012850761413574,1.3621914386749268,0.8840532302856445,0.5,0.5,What type of starch is used to make the beer Oshikundu?,0
253,The Royal Portbury Dock was constructed to provide extra capacity for the Port of Bristol in the 1970s.,fellowships,0.0012922286987304,2.3289365768432617,-0.0648583322763443,0.0,0.0,What is not provided by the Royal Institute anymore?,0
254,$294.5 billion (£147.7 billion),$294.5 billion,0.0013177394866943,1.7229633331298828,0.9031124114990234,0.6666666666666666,0.6666666666666666,How much revenue did beer bring in in 2006?,1
255,Alcohol.,water,0.0012845993041992,1.2607812881469729,0.6016745567321777,0.0,0.0,What were the Manchus accused of being afraid of?,0
256,Public anger.,public anger,0.0013551712036132,1.2954914569854736,0.9606518149375916,1.0,1.0,"What against did Metzinger and Gleizes write Du ""Cubsime""? ",1
257,Byzantine influence.,They were all destroyed later,0.0012495517730712,1.3779301643371582,0.2402737140655517,0.0,0.0,What do most mosaics from the 7th-9th centuries have in common?,0
258,is lower than the regional and national average.,the unemployment rate is lower than the regional and national average.,0.0012359619140625,1.6525225639343262,0.6280796527862549,0.8421052631578948,0.8421052631578948,The unemployment rate of the county ,1
259,270 lm/W.,270 lm/W,0.0013117790222167,1.429638147354126,0.9890515804290771,1.0,1.0,What is the theoretical maximum efficiency of reflective capsule bulbs?,1
260,Papal gifts.,papal gifts,0.0012977123260498,1.3848137855529783,0.9726927280426024,1.0,1.0,What was the art of the Fabbrica usually used for?,1
261,Peacocks represent paradise and resurrection in Christian symbolism.,paradise and resurrection,0.0011982917785644,1.718391180038452,0.5091571807861328,0.5454545454545454,0.5454545454545454,What do peacocks represent in Christian symbolism?,1
262,Fermentation.,fermentation,0.0012292861938476,1.2839362621307373,0.9433563947677612,1.0,1.0,What brewing process naturally carbonates beer?,1
263,Alexander Lodygin.,Alexander Lodygin,0.0013074874877929,1.4101550579071045,0.9820689558982848,1.0,1.0,Who patented an incandescent light bulb in Russia in 1874?,1
264,Greyhounds.,greyhounds,0.001246690750122,1.368969202041626,0.9741989374160768,1.0,1.0,What animal was on the only surviving mosaics created by the greeks at the rebuilt abbey?,1
265,The bulb sizes are measured in inches or millimeters.,"1⁄8 of an inch, or in millimeters",0.001218557357788,1.7382466793060305,0.526180624961853,0.4705882352941176,0.3529411764705882,What units are the bulb sizes measured in?,0
266,"King Arthur, the Holy Grail, and Camelot.","mythical associations, including legends of a visit by the young Jesus of Nazareth and Joseph of Arimathea, with links to the Holy Grail, King Arthur",0.0012874603271484,1.7917461395263672,0.7224869728088379,0.375,0.1875,What does Glastonbury have associations with ,0
267,1839.,summer of 1839,0.001260757446289,1.3338804244995115,0.7817343473434448,0.5,0.5,When did Ranjit Singh die?,1
268,"""Rubikcubism""",Rubikcubism,0.0012459754943847,1.4867258071899414,0.941820740699768,1.0,1.0,The French invader coined his own style of mosaic named what?,1
269,The Early Middle Ages.,the Early Middle Ages,0.0012447834014892,1.3988547325134275,0.9841724634170532,1.0,1.0,When did conditions become difficult for mosaic art in Rome?,1
270,Murano.,Murano,0.0013115406036376,1.3264806270599363,0.9807481169700624,1.0,1.0,Where is the Basilica of Santi Maria e Donato located?,1
271,Venice.,Venice,0.0013096332550048,1.2129247188568115,0.9732497930526732,1.0,1.0,Which area in Italy besides Sicily did mosaic art not go out of fashion in the middle ages?,1
272,Mosaic art was widespread in Southern Italy during the 11th–13th centuries.,mosaic art was widespread,0.001204490661621,2.116261005401612,0.7191758155822754,0.5,0.5,The mosaics in churches of Ravello prove what?,1
273,Chemical inertness and high atomic or molecular weight.,chemical inertness and high atomic or molecular weight,0.0013113021850585,1.6819517612457275,0.9687005877494812,1.0,1.0,What are the ideal chemical properties for the gas in a light bulb?,1
274,110.,110,0.0012996196746826,1.3030924797058103,0.9477043151855468,1.0,1.0,How many catholic schools are in Paris?,1
275,1914.,1914,0.0012741088867187,1.3306608200073242,0.9601083993911744,1.0,1.0,One of Jehovah Witnesses' central teachings is that the world entered into its last days at what year?,1
276,"Cubism revolutionized the way things could be seen in art by representing all the surfaces of depicted objects in a single picture plane, as if the objects had all their faces visible at the same time.","all the surfaces of depicted objects in a single picture plane, as if the objects had all their faces visible at the same time.",0.0013296604156494,3.2141096591949463,0.6834162473678589,0.8,0.8,Cubism revolutionized the way things could be seen in art how? ,1
277,Over four million items.,over four million,0.0013103485107421,1.4087753295898438,0.7381360530853271,0.8571428571428571,0.8571428571428571,How many materials are housed in the RIBA library?,1
278,30 ft.,30 ft,0.0012910366058349,1.334096908569336,0.9761109352111816,1.0,1.0,How long was the mural discovered in Libya?,1
279,"Pour slowly, leaving the yeast sediment at the bottom of the bottle, or swirl the sediment before pouring.",slowly,0.0013256072998046,2.269928455352783,0.2706319093704223,0.1052631578947368,0.1052631578947368,At which rate is the science behind nutrition continuing to evolve?,0
280,Approximately 70 staff are based in Newcastle.,180,0.001293659210205,1.637798547744751,0.0282142274081707,0.0,0.0,How many Japanese ships were sunk in 1942 by United States submarines?,0
281,Paris.,Paris,0.0013520717620849,1.2695982456207275,0.9628871083259584,1.0,1.0,What was the largest European city in 1667?,1
282,The radiant luminous efficacy (LER) is the ratio of the visible light flux emitted (luminous flux) to the total power radiated over all wavelengths.,the ratio of the visible light flux emitted (the luminous flux) to the total power radiated over all wavelengths,0.0012919902801513,2.811788558959961,0.5689914226531982,0.8837209302325582,0.8372093023255814,What is the definition of radiant luminous efficacy?,1
283,A hand pump.,a hand pump,0.0013339519500732,1.354994773864746,0.9850043058395386,1.0,1.0,What tool is used to pull beer from a cask to serve?,1
284,"The images at the synagogue in Khirbet Susiya suggest that the community was conservative, as they depict important figures from the Jewish past but not their images.",rather conservative,0.0013425350189208,2.842921018600464,0.4716677665710449,0.0689655172413793,0.0689655172413793,What do the images at synagogue in Khirbet Susiya suggest about the communities views?,1
285,Lisbon.,Lisbon,0.0013043880462646,1.2217938899993896,0.9658610820770264,1.0,1.0,Which city has almost all of its sidewalks in Portuguese pavement?,1
286,"The resistance of the filament is determined by its length, thickness, and material.","the filament's length, thickness, and material",0.0012385845184326,1.964726686477661,0.7846081852912903,0.6,0.6,What determines the resistance of the filament?,1
287,1320 AD,1320 AD,0.0012378692626953,1.2727200984954834,1.0000001192092896,1.0,1.0,When did Rukn-e-Alam die?,1
288,The text does not mention the Zargos Mountains.,Iran,0.001239538192749,1.6990501880645752,0.1608831584453582,0.0,0.0,"Along with Guatemala, what country's government did Eisenhower order overthrown?",0
289,The ban on figurative depiction.,figurative depiction,0.0012907981872558,1.5171217918395996,0.7681138515472412,0.5714285714285715,0.5714285714285715,"In Byzantine Gaza, Jews were relaxed on what ban?",1
290,39.2%,39.2%,0.0013108253479003,1.395153284072876,1.000000238418579,1.0,1.0,How much of Pakistan's large-scale manufacturing is in Punjab?,1
291,1909.,1909,0.0012679100036621,1.3687992095947266,0.9728071689605712,1.0,1.0,In what year did Eisenhower graduate from high school?,1
292,Fermentable sugars and enzymes.,champagne yeasts,0.0013213157653808,1.510831356048584,0.4339367151260376,0.0,0.0,What do brewing companies sometimes use to give more alcohol content to their beer?,0
293,The Privy Council's approval is required for any revisions to the Charter or Byelaws.,the Privy Council's approval,0.0013608932495117,2.149792194366455,0.7627465724945068,0.5,0.5,What is necessary to make any changes to either document which governs the operations of the Royal Institute?,1
294,The Despot of Epirus.,the Despot of Epirus,0.0012726783752441,1.5271079540252686,0.9842512011528016,1.0,1.0,Who established the Theotokos Paregoritissa Church in 1294-96?,1
295,The envelope or bulb.,the envelope,0.0013072490692138,1.4162142276763916,0.6948035955429077,0.6666666666666666,0.6666666666666666,What is the name of the air-tight glass enclosure in an incandescent bulb?,1
296,More efficient and could operate at higher temperatures.,These lamps were more efficient than even graphitized carbon filaments and could operate at higher temperatures.,0.0013163089752197,1.6216964721679688,0.6415361166000366,0.6666666666666666,0.6666666666666666,What were the major advantages of the tantalum light filament?,1
297,The Chora Church in Constantinople.,the Hagia Sophia,0.0012843608856201,1.5730705261230469,0.5018647909164429,0.25,0.25,What was used as a model for the church Yaroslav commissioned?,0
298,Pale ale.,pale ale,0.0013244152069091,1.3145060539245603,0.981271266937256,1.0,1.0,What type of beer benefits most from water that contains gypsum?,1
299,"The French ideologies shifted towards conservatism, leading to a wide ideological shift towards conservatism in both French society and culture.",conservatism,0.001368761062622,2.232372999191284,0.5802723169326782,0.0952380952380952,0.0952380952380952,What ideology did Hayek not agree with in an essay appended to The Constitution of Liberty?,0
300,Edison used the Sprengel pump to achieve a higher vacuum than other inventors.,by use of the Sprengel pump,0.0012762546539306,2.069719314575196,0.5099443793296814,0.4210526315789473,0.4210526315789473,How did Edison achieve a higher vacuum than other inventors?,1
301,"Marcel Duchamp's Nude Descending a Staircase, No. 2.","Nude Descending a Staircase, No. 2",0.0013208389282226,2.063112735748291,0.7620101571083069,0.8,0.8,Which Duchamp presentation was displayed in the 1912 Salon des Independants?,1
302,a mausoleum.,a mausoleum,0.001298189163208,1.4718568325042725,0.9873024821281432,1.0,1.0,What was the original function of the Santa Costanza church?,1
